status_change	rate_0	rate_1	rate_2	rate_3	rate_4	rate_5	rate_6	rate_7	rate_8	rate_9	rate_10	rate_11	rate_12	rate_13	rate_14	rate_15	rate_16	rate_17	rate_18	rate_19	rate_20	rate_21	rate_22	rate_23	rate_24	rate_25	rate_26	rate_27	rate_28	rate_29	rate_30	rate_31	rate_32	rate_33	rate_34	rate_35	rate_36	rate_37	rate_38	rate_39	rate_40	rate_41	rate_42	rate_43	rate_44	rate_45	rate_46	rate_47	rate_48	rate_49	rate_50	rate_51	rate_52	rate_53	rate_54	rate_55	rate_56	rate_57	rate_58	rate_59	rate_60	rate_61	rate_62	rate_63	rate_64	rate_65	rate_66	rate_67	rate_68	rate_69	rate_70	rate_71	rate_72	rate_73	rate_74	rate_75	rate_76	rate_77	rate_78	rate_79	rate_80	rate_81	rate_82	rate_83	rate_84	rate_85	rate_86	rate_87	rate_88	rate_89	rate_90	rate_91	rate_92	rate_93	rate_94	rate_95	rate_96	rate_97	rate_98	rate_99
NT->DD	0.00386267	0.00206764	0.00603140	0.00466611	0.00290417	0.00299719	0.00423327	0.00450047	0.00393454	0.00489611	0.00422272	0.00422874	0.00400391	0.00405558	0.00568581	0.00477042	0.00431884	0.00435694	0.00375828	0.00390675	0.00212223	0.00443449	0.00524389	0.00351922	0.00417975	0.00380761	0.00264887	0.00385973	0.00315152	0.00563469	0.00387457	0.00360620	0.00462371	0.00350617	0.00488138	0.00482824	0.00407272	0.00479926	0.00389317	0.00478119	0.00342808	0.00286472	0.00561322	0.00315779	0.00466470	0.00417983	0.00359582	0.00323164	0.00348800	0.00267370	0.00344432	0.00425243	0.00450359	0.00374551	0.00339818	0.00401637	0.00359194	0.00443918	0.00738190	0.00334527	0.00325234	0.00388018	0.00445880	0.00435292	0.00360105	0.00622814	0.00441448	0.00351947	0.00244436	0.00599721	0.00478786	0.00348406	0.00345861	0.00314144	0.00242975	0.00316628	0.00590877	0.00472008	0.00321203	0.00377981	0.00372015	0.00419436	0.00277094	0.00278995	0.00515439	0.00443676	0.00373835	0.00228010	0.00307428	0.00464288	0.00372665	0.00272772	0.00421187	0.00468694	0.00479231	0.00418711	0.00433895	0.00410799	0.00383256	0.00361850
NT->EX	0.00007859	0.00007053	0.00015181	0.00017501	0.00097317	0.00002476	0.00005731	0.00037911	0.00057359	0.00032255	0.00002210	0.00028046	0.00002884	0.00009537	0.00010515	0.00003200	0.00093076	0.00042152	0.00018231	0.00013531	0.00029149	0.00030914	0.00030672	0.00003003	0.00052976	0.00002336	0.00033953	0.00002003	0.00030776	0.00024176	0.00015248	0.00001639	0.00032124	0.00087114	0.00042676	0.00016592	0.00000674	0.00020408	0.00032283	0.00002363	0.00027728	0.00044752	0.00006749	0.00024122	0.00009366	0.00016650	0.00006383	0.00023627	0.00003018	0.00022301	0.00005298	0.00027867	0.00021906	0.00000673	0.00005830	0.00019855	0.00007639	0.00053987	0.00074015	0.00086125	0.00017102	0.00000957	0.00002196	0.00014931	0.00011359	0.00000160	0.00014663	0.00018892	0.00033950	0.00015647	0.00002778	0.00037553	0.00002397	0.00002512	0.00002890	0.00009251	0.00015956	0.00042423	0.00019856	0.00004954	0.00011247	0.00016309	0.00006586	0.00037798	0.00024591	0.00000549	0.00019813	0.00000426	0.00039756	0.00000324	0.00002351	0.00065892	0.00019381	0.00018973	0.00010125	0.00003958	0.00000270	0.00041739	0.00028231	0.00013135
VU->LC	0.00687501	0.00553223	0.00553535	0.00626410	0.00523242	0.00515106	0.00555763	0.00435174	0.00503739	0.00651235	0.00623272	0.00642089	0.00668369	0.00573217	0.00718143	0.00540161	0.00641311	0.00563807	0.00805783	0.00659183	0.00732787	0.00656219	0.00532728	0.00567657	0.00548411	0.00747647	0.00697534	0.00634605	0.00635809	0.00630143	0.00639123	0.00551396	0.00778560	0.00555634	0.00725112	0.00608881	0.00737566	0.00520631	0.00654929	0.00728257	0.00650836	0.00730355	0.00558888	0.00581929	0.00516975	0.00826061	0.00614713	0.00510778	0.00509453	0.00664122	0.00436650	0.00700371	0.00544957	0.00571570	0.00486423	0.00524868	0.00666796	0.00737854	0.00581287	0.00587946	0.00564195	0.00517043	0.00580515	0.00547540	0.00561522	0.00722142	0.00606442	0.00760827	0.00569566	0.00657728	0.00676878	0.00725477	0.00621327	0.00504754	0.00540518	0.00510634	0.00498651	0.00590930	0.00537624	0.00694895	0.00562913	0.00521279	0.00554250	0.00663249	0.00466264	0.00745909	0.00562761	0.00646847	0.00555033	0.00744156	0.00551974	0.00497499	0.00645178	0.00654318	0.00591179	0.00592292	0.00522678	0.00770299	0.00679081	0.00475877
VU->NT	0.00577909	0.00506670	0.00652807	0.00700940	0.00714530	0.00704821	0.00617763	0.00574025	0.00589893	0.00547071	0.00418728	0.00687010	0.00712132	0.00570706	0.00663866	0.00569559	0.00508213	0.00610569	0.00790272	0.00706243	0.00605377	0.00644880	0.00660969	0.00656724	0.00522307	0.00643658	0.00552759	0.00773126	0.00730722	0.00683188	0.00596307	0.00545366	0.00557046	0.00690437	0.00543546	0.00520688	0.00478625	0.00461114	0.00438180	0.00542873	0.00708514	0.00657095	0.00881139	0.00757484	0.00656904	0.00464482	0.00571386	0.00569958	0.00550809	0.00623341	0.00621003	0.00629177	0.00457946	0.00770783	0.00558778	0.00550181	0.00692721	0.00452651	0.00586774	0.00636623	0.00513669	0.00675288	0.00705954	0.00793152	0.00561952	0.00620597	0.00585709	0.00679479	0.00546894	0.00578477	0.00743675	0.00634332	0.00616002	0.00590457	0.00666612	0.00701335	0.00693364	0.00579554	0.00574103	0.00769952	0.00669040	0.00516388	0.00647900	0.00541450	0.00796330	0.00618304	0.00613476	0.00538179	0.00611739	0.00690316	0.00554447	0.00650114	0.00732834	0.00520837	0.00604836	0.00619575	0.00512584	0.00744338	0.00673932	0.00532730
VU->EN	0.01044228	0.00872056	0.00848369	0.00982327	0.00780645	0.01121895	0.00995046	0.01019685	0.00855862	0.00958553	0.01196529	0.00890715	0.00989403	0.01146678	0.00919998	0.01011048	0.00995110	0.00945674	0.01112737	0.00931393	0.01001912	0.00873889	0.01105632	0.01198272	0.00992037	0.01009702	0.00919014	0.01110089	0.00909204	0.01055421	0.01004351	0.00890550	0.00970426	0.01272610	0.01013781	0.01240384	0.00764740	0.01245196	0.01063921	0.01038270	0.01023706	0.00953739	0.01023556	0.01042163	0.01048026	0.00885759	0.01276189	0.00994523	0.01122755	0.00992755	0.01146994	0.01226359	0.01087121	0.00894627	0.01369800	0.01260629	0.00941812	0.00880014	0.00960708	0.00951438	0.00812704	0.00913527	0.00880478	0.00796694	0.00996335	0.01334679	0.00794404	0.01091751	0.01030169	0.01127537	0.01100217	0.01040850	0.00953362	0.01021064	0.00877037	0.01174505	0.01060676	0.00856389	0.00920353	0.00871106	0.00922237	0.00884374	0.01004663	0.00992350	0.00967865	0.00902717	0.00989742	0.01007457	0.01102265	0.00999824	0.01069704	0.00933374	0.01068304	0.01079602	0.01041619	0.01003960	0.00850428	0.00765515	0.00931250	0.01086797
VU->CR	0.00131508	0.00154719	0.00114740	0.00100328	0.00053878	0.00096522	0.00043282	0.00075668	0.00091228	0.00083102	0.00076564	0.00148118	0.00133079	0.00142956	0.00139229	0.00063793	0.00104685	0.00062207	0.00119337	0.00106214	0.00105537	0.00096119	0.00141232	0.00125919	0.00099749	0.00125693	0.00096692	0.00127053	0.00123162	0.00071722	0.00134008	0.00116089	0.00186609	0.00120264	0.00102775	0.00171090	0.00096707	0.00089149	0.00139659	0.00121873	0.00079024	0.00120760	0.00132444	0.00081919	0.00138065	0.00129514	0.00179098	0.00129605	0.00091083	0.00110096	0.00105977	0.00086096	0.00115918	0.00085574	0.00126936	0.00116286	0.00147217	0.00086374	0.00056896	0.00089781	0.00055035	0.00073812	0.00104734	0.00063413	0.00115483	0.00101397	0.00052770	0.00116263	0.00099456	0.00120712	0.00072695	0.00124914	0.00111321	0.00069047	0.00129515	0.00148047	0.00052283	0.00083066	0.00095465	0.00126681	0.00069356	0.00084467	0.00096664	0.00132973	0.00072603	0.00095285	0.00057113	0.00084785	0.00065460	0.00042206	0.00061619	0.00063982	0.00036755	0.00093535	0.00139447	0.00175639	0.00104594	0.00094096	0.00120357	0.00080475
VU->DD	0.00337228	0.00207245	0.00331228	0.00332403	0.00282572	0.00229564	0.00351680	0.00272429	0.00385606	0.00419540	0.00361324	0.00330928	0.00252995	0.00264138	0.00294682	0.00330788	0.00356607	0.00357892	0.00254116	0.00288350	0.00369399	0.00419100	0.00214541	0.00311453	0.00406458	0.00282273	0.00240190	0.00274132	0.00356040	0.00301940	0.00439053	0.00238422	0.00289041	0.00335260	0.00286014	0.00248263	0.00281693	0.00400770	0.00288608	0.00170414	0.00332335	0.00356150	0.00404571	0.00392003	0.00387335	0.00234958	0.00296824	0.00296996	0.00283378	0.00258152	0.00298499	0.00218128	0.00230520	0.00250018	0.00295027	0.00273135	0.00319149	0.00169483	0.00267884	0.00306436	0.00273097	0.00347692	0.00277704	0.00256627	0.00369164	0.00386126	0.00298782	0.00353306	0.00403760	0.00327486	0.00299061	0.00265524	0.00281740	0.00342412	0.00339016	0.00284615	0.00342579	0.00377182	0.00248608	0.00186248	0.00355888	0.00406832	0.00386236	0.00360668	0.00213360	0.00238380	0.00296293	0.00347247	0.00300552	0.00342421	0.00309980	0.00195345	0.00407121	0.00375616	0.00381545	0.00317134	0.00309767	0.00343337	0.00267270	0.00326634
VU->EX	0.00021281	0.00020468	0.00001264	0.00005641	0.00025787	0.00008321	0.00003540	0.00008214	0.00004978	0.00035485	0.00002494	0.00000061	0.00012891	0.00023851	0.00015343	0.00019134	0.00015071	0.00015928	0.00000399	0.00004660	0.00000613	0.00023770	0.00005131	0.00023190	0.00028406	0.00010863	0.00015662	0.00009743	0.00011775	0.00018892	0.00004578	0.00019082	0.00024773	0.00005623	0.00031019	0.00011393	0.00021735	0.00011832	0.00019494	0.00017223	0.00024290	0.00010895	0.00044135	0.00003387	0.00005629	0.00000045	0.00005984	0.00048121	0.00025936	0.00007865	0.00000405	0.00021605	0.00016971	0.00040649	0.00036823	0.00021028	0.00007773	0.00012680	0.00015769	0.00018360	0.00025674	0.00015021	0.00018935	0.00013085	0.00044197	0.00035201	0.00027062	0.00013112	0.00001111	0.00017186	0.00002870	0.00074615	0.00006589	0.00008965	0.00056182	0.00016818	0.00008230	0.00020587	0.00005410	0.00004122	0.00011826	0.00015435	0.00031669	0.00017979	0.00010530	0.00013980	0.00010145	0.00008589	0.00003618	0.00015496	0.00009844	0.00018275	0.00030311	0.00009216	0.00003240	0.00001755	0.00014560	0.00035065	0.00002179	0.00004324
EN->LC	0.00076715	0.00093343	0.00084327	0.00097436	0.00122856	0.00087273	0.00087210	0.00091627	0.00138101	0.00093278	0.00228528	0.00107894	0.00234605	0.00116246	0.00121503	0.00153576	0.00103610	0.00129735	0.00139181	0.00123876	0.00095859	0.00150259	0.00157361	0.00113060	0.00103245	0.00055917	0.00094897	0.00064824	0.00119652	0.00153653	0.00087595	0.00121084	0.00158172	0.00131742	0.00123370	0.00150523	0.00145779	0.00164561	0.00082588	0.00157780	0.00086202	0.00095474	0.00215233	0.00111104	0.00090691	0.00049520	0.00175015	0.00116198	0.00098251	0.00124839	0.00144238	0.00139162	0.00131885	0.00113232	0.00156544	0.00163498	0.00087725	0.00142219	0.00091074	0.00236945	0.00102258	0.00193682	0.00086331	0.00132293	0.00160143	0.00137040	0.00221615	0.00097182	0.00193837	0.00046132	0.00106418	0.00068669	0.00101152	0.00168374	0.00137034	0.00083515	0.00073384	0.00117032	0.00094778	0.00040446	0.00153348	0.00059838	0.00108908	0.00139696	0.00115133	0.00088406	0.00045504	0.00070274	0.00096014	0.00095860	0.00056251	0.00089220	0.00092779	0.00114859	0.00193620	0.00142032	0.00093935	0.00123359	0.00155293	0.00061680
EN->NT	0.00146639	0.00214399	0.00379850	0.00212053	0.00209474	0.00197673	0.00203997	0.00229404	0.00288869	0.00352505	0.00128926	0.00215847	0.00120342	0.00203050	0.00191163	0.00170290	0.00154025	0.00225962	0.00234406	0.00252319	0.00264213	0.00263106	0.00286714	0.00165928	0.00200201	0.00283312	0.00189954	0.00241478	0.00166467	0.00099730	0.00245173	0.00255444	0.00239057	0.00217947	0.00295412	0.00273856	0.00192892	0.00345248	0.00168489	0.00202373	0.00184187	0.00290922	0.00207128	0.00303036	0.00209123	0.00309359	0.00344859	0.00182322	0.00253780	0.00190784	0.00186006	0.00269283	0.00234719	0.00309376	0.00291693	0.00213719	0.00212811	0.00172577	0.00282030	0.00161253	0.00208395	0.00236588	0.00208984	0.00308857	0.00284078	0.00262064	0.00138766	0.00182897	0.00279210	0.00190850	0.00172426	0.00215226	0.00188647	0.00213868	0.00230783	0.00197181	0.00195395	0.00216369	0.00174018	0.00247237	0.00111766	0.00252134	0.00210123	0.00251306	0.00203442	0.00227590	0.00284434	0.00266511	0.00355923	0.00146731	0.00145787	0.00150982	0.00283568	0.00193958	0.00173302	0.00223302	0.00235871	0.00219674	0.00220726	0.00170838
EN->VU	0.01061793	0.00901583	0.00898572	0.00912688	0.00810798	0.01122297	0.00719193	0.00886348	0.00901832	0.00769818	0.00915031	0.00854835	0.01119834	0.00921529	0.00841991	0.00853350	0.00992650	0.01008551	0.01017126	0.00841894	0.01024766	0.00815264	0.00854549	0.00820354	0.00924249	0.00856989	0.01088311	0.01129079	0.00848153	0.01118584	0.00911585	0.00913881	0.01222506	0.01013005	0.00864790	0.01027037	0.00885601	0.00949300	0.01085086	0.00749915	0.00859843	0.00891491	0.00962205	0.00912988	0.00915024	0.01030861	0.01017212	0.01005085	0.00870392	0.01004644	0.00970133	0.01039553	0.00968681	0.01136638	0.01080771	0.01090533	0.00916975	0.01010275	0.00903894	0.01036950	0.00736180	0.01070741	0.01076330	0.01104350	0.01035307	0.00843356	0.00942699	0.00971957	0.00866403	0.00937142	0.00810228	0.01423301	0.01066377	0.00967788	0.01125500	0.01055829	0.00783457	0.00782222	0.00870732	0.00833618	0.00990637	0.00911664	0.00920437	0.01015726	0.00947760	0.00873029	0.01171585	0.01074911	0.00992122	0.01102562	0.00969482	0.00986739	0.00851488	0.00886119	0.00926492	0.00822535	0.00869600	0.00735790	0.00801187	0.00924572
