simulated_rates	estimated_rates_mean	estimated_rates_lower	estimated_rates_upper
0.0006352509348062107	0.0006388965913554394	0.0006240585852366416	0.0006545420457613743
1.125800436903549e-05	1.0817372994869974e-05	8.934340607056228e-06	1.3075533439381195e-05
0.00040744408131807085	0.0004083104378692238	0.0003954244334005807	0.00042030885157392123
0.006668053879568882	0.006693457910917855	0.0066303569688371655	0.006749191020727544
0.0005370370585527466	0.0005339180038297456	0.0005187357202678194	0.0005479956724391154
7.189282769194321e-07	9.914550702968666e-07	4.606133390095805e-07	1.5822412453435984e-06
6.351216521228409e-06	5.769007479277998e-06	4.257501388705043e-06	7.2865526229523015e-06
0.05638991152955012	0.058044712486838665	0.057656145170928624	0.05840209090887985
4.216132766220467e-05	3.808484324751784e-05	3.424016472651538e-05	4.168771506209046e-05
0.0002674933201508366	0.0002623469944251517	0.0002524344636029709	0.00027236599137205557
0.00014540585119716235	0.0001387473272127737	0.000130827789529451	0.00014537366296098263
2.0222926892562026e-06	2.4348707647923388e-06	1.607611158140719e-06	3.2835516857678165e-06
1.3362391647474685e-06	1.7094994793678167e-06	1.0258973801164264e-06	2.5441297237970244e-06
0.0001034411979116763	0.00010450804737197524	9.786521079342608e-05	0.00011042559159738844
0.05897602912748678	0.060670963349175135	0.06028383213669319	0.06102087095331395
2.581768436276198e-05	2.4762201474237468e-05	2.1766297930818536e-05	2.775078379164996e-05
0.0016396693909800776	0.0016386570068144173	0.0016095261338572547	0.0016648754387748016
1.525184511473629e-06	6.914120486097403e-07	1.8982995756800423e-07	1.2650815060095234e-06
3.8961280187347954e-07	1.743039711627405e-07	1.8329743917880126e-08	4.413569562011683e-07
1.2031934177908015e-06	1.6731819217863383e-06	9.189910553409121e-07	2.490369041226963e-06
1.266201538583857e-06	8.963549457691223e-07	3.6903333502347646e-07	1.588608979797376e-06
6.1692811380119876e-06	7.864636721448301e-06	6.012891382934414e-06	9.544546418005051e-06
0.00016439817201148276	0.00016263883596033077	0.00015471798981835487	0.00017052486203919688
0.003535106612626812	0.003551751923914263	0.0035117813271656516	0.0035909513068559124
0.014183295742546308	0.014247587804349336	0.014149556472825052	0.01435039857356385
0.0006068868410216709	0.000593440207054836	0.000579177087897546	0.0006085200390881122
0.009896838312315479	0.009924892568506113	0.009854612890325192	0.010000804803740989
0.0003638688003698705	0.00036766856651267426	0.0003562481660228944	0.0003788856442143546
0.0012622571441749115	0.0012760270282503464	0.001254053955699039	0.0012996884158686867
0.00016540490135143082	0.0001678663881779058	0.0001609693414422296	0.00017660238904110355
0.01591619374656878	0.01604550275621963	0.015937611428639205	0.016149533765356078
3.0676747721959265e-07	6.717050873617365e-08	1.1938708311960627e-09	1.8554353091377377e-07
0.004021865439432849	0.0040139517888687515	0.003970727249519799	0.004065319966143083
1.023763105737769e-06	7.239051233192336e-07	2.8723103460102494e-07	1.1777100718434072e-06
3.334601551880114e-07	1.640214630335282e-07	1.4128104118694094e-08	4.970404438342048e-07
3.3474364026377836e-07	3.06880166584957e-07	2.6659147435977603e-08	6.598854246446861e-07
3.0559505870911296e-07	4.5991556598184175e-07	1.0702386632634877e-07	8.65558470196602e-07
0.00012565255929461694	0.000124741977215669	0.00011776681995328872	0.00013117376103460973
2.9779030873112624e-05	3.0086518896689193e-05	2.7112942301735803e-05	3.349033955054876e-05
0.06666331207601481	0.069438542334979	0.06903040725674056	0.0698713750212878
6.367885267699309e-07	7.248108359072353e-07	1.7662340148769773e-07	1.2561819498430961e-06
