species	cr_extinction_risk_yearly_0	cr_extinction_risk_yearly_1	cr_extinction_risk_yearly_2	cr_extinction_risk_yearly_3	cr_extinction_risk_yearly_4	cr_extinction_risk_yearly_5	cr_extinction_risk_yearly_6	cr_extinction_risk_yearly_7	cr_extinction_risk_yearly_8	cr_extinction_risk_yearly_9	cr_extinction_risk_yearly_10	cr_extinction_risk_yearly_11	cr_extinction_risk_yearly_12	cr_extinction_risk_yearly_13	cr_extinction_risk_yearly_14	cr_extinction_risk_yearly_15	cr_extinction_risk_yearly_16	cr_extinction_risk_yearly_17	cr_extinction_risk_yearly_18	cr_extinction_risk_yearly_19	cr_extinction_risk_yearly_20	cr_extinction_risk_yearly_21	cr_extinction_risk_yearly_22	cr_extinction_risk_yearly_23	cr_extinction_risk_yearly_24	cr_extinction_risk_yearly_25	cr_extinction_risk_yearly_26	cr_extinction_risk_yearly_27	cr_extinction_risk_yearly_28	cr_extinction_risk_yearly_29	cr_extinction_risk_yearly_30	cr_extinction_risk_yearly_31	cr_extinction_risk_yearly_32	cr_extinction_risk_yearly_33	cr_extinction_risk_yearly_34	cr_extinction_risk_yearly_35	cr_extinction_risk_yearly_36	cr_extinction_risk_yearly_37	cr_extinction_risk_yearly_38	cr_extinction_risk_yearly_39	cr_extinction_risk_yearly_40	cr_extinction_risk_yearly_41	cr_extinction_risk_yearly_42	cr_extinction_risk_yearly_43	cr_extinction_risk_yearly_44	cr_extinction_risk_yearly_45	cr_extinction_risk_yearly_46	cr_extinction_risk_yearly_47	cr_extinction_risk_yearly_48	cr_extinction_risk_yearly_49	cr_extinction_risk_yearly_50	cr_extinction_risk_yearly_51	cr_extinction_risk_yearly_52	cr_extinction_risk_yearly_53	cr_extinction_risk_yearly_54	cr_extinction_risk_yearly_55	cr_extinction_risk_yearly_56	cr_extinction_risk_yearly_57	cr_extinction_risk_yearly_58	cr_extinction_risk_yearly_59	cr_extinction_risk_yearly_60	cr_extinction_risk_yearly_61	cr_extinction_risk_yearly_62	cr_extinction_risk_yearly_63	cr_extinction_risk_yearly_64	cr_extinction_risk_yearly_65	cr_extinction_risk_yearly_66	cr_extinction_risk_yearly_67	cr_extinction_risk_yearly_68	cr_extinction_risk_yearly_69	cr_extinction_risk_yearly_70	cr_extinction_risk_yearly_71	cr_extinction_risk_yearly_72	cr_extinction_risk_yearly_73	cr_extinction_risk_yearly_74	cr_extinction_risk_yearly_75	cr_extinction_risk_yearly_76	cr_extinction_risk_yearly_77	cr_extinction_risk_yearly_78	cr_extinction_risk_yearly_79	cr_extinction_risk_yearly_80	cr_extinction_risk_yearly_81	cr_extinction_risk_yearly_82	cr_extinction_risk_yearly_83	cr_extinction_risk_yearly_84	cr_extinction_risk_yearly_85	cr_extinction_risk_yearly_86	cr_extinction_risk_yearly_87	cr_extinction_risk_yearly_88	cr_extinction_risk_yearly_89	cr_extinction_risk_yearly_90	cr_extinction_risk_yearly_91	cr_extinction_risk_yearly_92	cr_extinction_risk_yearly_93	cr_extinction_risk_yearly_94	cr_extinction_risk_yearly_95	cr_extinction_risk_yearly_96	cr_extinction_risk_yearly_97	cr_extinction_risk_yearly_98	cr_extinction_risk_yearly_99
Mephitis macroura	0.057617367772	0.050064837331	0.054954824273	0.048033204941	0.052827725822	0.066967008463	0.053720130215	0.042773240986	0.038043247460	0.065060165394	0.056639823188	0.062515969567	0.052190752280	0.050184710717	0.066967008463	0.034411421579	0.050368655144	0.044476145007	0.029116511763	0.052367313195	0.064264180918	0.066967008463	0.059044899894	0.047226584959	0.046837619583	0.037041017777	0.060913018014	0.059368189863	0.046812739897	0.039568697629	0.048093840502	0.066967008463	0.046287720637	0.064563355672	0.043546399972	0.062047626957	0.066967008463	0.066967008463	0.053978716269	0.054102523657	0.066967008463	0.045926412124	0.036101699519	0.045599292310	0.030921183162	0.066967008463	0.040737070296	0.059011848930	0.063059658534	0.059404183530	0.054612385358	0.051402173638	0.054274788350	0.057184152415	0.066967008463	0.060738561241	0.053433568688	0.058590031937	0.041402626576	0.039208321251	0.051782521831	0.057640099788	0.039847818232	0.066967008463	0.066967008463	0.048398775976	0.055315252898	0.066967008463	0.066967008463	0.040075168778	0.055039326451	0.039034496474	0.066967008463	0.050719148511	0.053024219685	0.039575710957	0.030909634372	0.053348862624	0.058774974650	0.047756098986	0.046559603718	0.066967008463	0.057405293653	0.058307573600	0.051006535834	0.066967008463	0.058500021807	0.053652116337	0.033407255033	0.050890336703	0.038424429320	0.031177785333	0.041104696401	0.058789284445	0.048992986106	0.037955210660	0.058239517069	0.066967008463	0.047611664694	0.064415019604
Mephitis mephitis	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557	0.047460251557
Mirounga angustirostris	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537	0.026152058537
Mirounga leonina	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385	0.023911127385
Monachus monachus	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694
Monachus monachus	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694	0.023517674694
Mungos gambianus	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786	0.064076583786
Mungos mungo	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856	0.047882395856
Mungotictis decemlineata	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803	0.038543977803
Mustela africana	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503	0.052245670503
Mustela altaica	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097	0.044664001097
Mustela erminea	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463
Mustela eversmanii	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219	0.066707145219
Mustela felipei	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676	0.042580451676
Mustela frenata	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463
Mustela itatsi	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342	0.042751232342
Mustela kathiah	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232	0.065129540232
