status_change	rate_0	rate_1	rate_2	rate_3	rate_4	rate_5	rate_6	rate_7	rate_8	rate_9	rate_10	rate_11	rate_12	rate_13	rate_14	rate_15	rate_16	rate_17	rate_18	rate_19	rate_20	rate_21	rate_22	rate_23	rate_24	rate_25	rate_26	rate_27	rate_28	rate_29	rate_30	rate_31	rate_32	rate_33	rate_34	rate_35	rate_36	rate_37	rate_38	rate_39	rate_40	rate_41	rate_42	rate_43	rate_44	rate_45	rate_46	rate_47	rate_48	rate_49	rate_50	rate_51	rate_52	rate_53	rate_54	rate_55	rate_56	rate_57	rate_58	rate_59	rate_60	rate_61	rate_62	rate_63	rate_64	rate_65	rate_66	rate_67	rate_68	rate_69	rate_70	rate_71	rate_72	rate_73	rate_74	rate_75	rate_76	rate_77	rate_78	rate_79	rate_80	rate_81	rate_82	rate_83	rate_84	rate_85	rate_86	rate_87	rate_88	rate_89	rate_90	rate_91	rate_92	rate_93	rate_94	rate_95	rate_96	rate_97	rate_98	rate_99
CR->LC	0.00123726	0.00087873	0.00080141	0.00046749	0.00027065	0.00093497	0.00098067	0.00024605	0.00002460	0.00061511	0.00096309	0.00052724	0.00131810	0.00062214	0.00130404	0.00053779	0.00083304	0.00014060	0.00092794	0.00081547	0.00005272	0.00081547	0.00102988	0.00113181	0.00256591	0.00066784	0.00122320	0.00017575	0.00026011	0.00041476	0.00170826	0.00018981	0.00058699	0.00229877	0.00073111	0.00065729	0.00032689	0.00055536	0.00055536	0.00066432	0.00049561	0.00026714	0.00024253	0.00094552	0.00057645	0.00090685	0.00050967	0.00089982	0.00069596	0.00022847	0.00066432	0.00037961	0.00075571	0.00076977	0.00065026	0.00047452	0.00035501	0.00105800	0.00136731	0.00018981	0.00053779	0.00047803	0.00081195	0.00065378	0.00116344	0.00003866	0.00077329	0.00020387	0.00095958	0.00031634	0.00030931	0.00049561	0.00015114	0.00055536	0.00043937	0.00016520	0.00022496	0.00142707	0.00125835	0.00101582	0.00088225	0.00081195	0.00075571	0.00047452	0.00098067	0.00030931	0.00086819	0.00039016	0.00101582	0.00071705	0.00125483	0.00017223	0.00064323	0.00144112	0.00072759	0.00066081	0.00041476	0.00113533	0.00033392	0.00037258
CR->NT	0.00109666	0.00078735	0.00082250	0.00098418	0.00175747	0.00141301	0.00166608	0.00162390	0.00101230	0.00100527	0.00014763	0.00112478	0.00194025	0.00055536	0.00070299	0.00062566	0.00183480	0.00156766	0.00062566	0.00054833	0.00097715	0.00018981	0.00082953	0.00036555	0.00284710	0.00220738	0.00138489	0.00115993	0.00054833	0.00049209	0.00045694	0.00087170	0.00011248	0.00068893	0.00111072	0.00317047	0.00097012	0.00039367	0.00029525	0.00071002	0.00102636	0.00161687	0.00030228	0.00184886	0.00184886	0.00087170	0.00189807	0.00047100	0.00134974	0.00090685	0.00252373	0.00097715	0.00168717	0.00156063	0.00162390	0.00052021	0.00201757	0.00128647	0.00030931	0.00179262	0.00072408	0.00333216	0.00088576	0.00153251	0.00127944	0.00232689	0.00130053	0.00093497	0.00253779	0.00132865	0.00093497	0.00071002	0.00075923	0.00034446	0.00142004	0.00203163	0.00083656	0.00097012	0.00014763	0.00084359	0.00047100	0.00091388	0.00094200	0.00092794	0.00148330	0.00028822	0.00130756	0.00101230	0.00073111	0.00213708	0.00138489	0.00150439	0.00113884	0.00101230	0.00130756	0.00098418	0.00097012	0.00059051	0.00133568	0.00336731
CR->VU	0.00354306	0.00323374	0.00267135	0.00174341	0.00365554	0.00236204	0.00393673	0.00269947	0.00177153	0.00393673	0.00275571	0.00267135	0.00309315	0.00416169	0.00253076	0.00314938	0.00258699	0.00199649	0.00216520	0.00182777	0.00295255	0.00430228	0.00194025	0.00427417	0.00331810	0.00469596	0.00219332	0.00576450	0.00348682	0.00208084	0.00185589	0.00281195	0.00286819	0.00413357	0.00345870	0.00137786	0.00461160	0.00312127	0.00182777	0.00337434	0.00295255	0.00258699	0.00247452	0.00506151	0.00368366	0.00241828	0.00267135	0.00298067	0.00157469	0.00253076	0.00272759	0.00337434	0.00146221	0.00472408	0.00236204	0.00205272	0.00492091	0.00382425	0.00511775	0.00430228	0.00433040	0.00281195	0.00359930	0.00199649	0.00576450	0.00253076	0.00168717	0.00489279	0.00345870	0.00264323	0.00314938	0.00441476	0.00435852	0.00559578	0.00573638	0.00289631	0.00182777	0.00272759	0.00500527	0.00309315	0.00393673	0.00430228	0.00286819	0.00357118	0.00244640	0.00224956	0.00410545	0.00309315	0.00278383	0.00157469	0.00199649	0.00359930	0.00261511	0.00255888	0.00438664	0.00433040	0.00373989	0.00247452	0.00269947	0.00247452
CR->EN	0.01442531	0.01121968	0.01295606	0.01335677	0.01295606	0.01562742	0.01829877	0.01696309	0.01095255	0.01121968	0.01856591	0.01135325	0.01669596	0.01509315	0.01282250	0.00908260	0.01455888	0.01536028	0.01696309	0.01108612	0.01055185	0.01642882	0.01482601	0.01188752	0.01495958	0.01856591	0.01041828	0.01482601	0.01162039	0.01616169	0.01429174	0.01255536	0.01202109	0.01469244	0.01429174	0.01415817	0.01442531	0.01148682	0.01642882	0.01322320	0.01696309	0.01335677	0.01429174	0.01121968	0.01202109	0.00961687	0.01081898	0.01148682	0.01268893	0.01295606	0.01482601	0.01349033	0.01629525	0.01362390	0.01869947	0.01322320	0.01375747	0.01736380	0.01362390	0.01295606	0.01389104	0.01335677	0.01736380	0.01509315	0.01415817	0.01709666	0.01602812	0.01429174	0.01522671	0.01549385	0.01549385	0.01081898	0.00975044	0.01282250	0.01242179	0.01041828	0.01055185	0.01095255	0.01429174	0.01188752	0.01629525	0.02056942	0.01536028	0.01495958	0.01242179	0.01482601	0.01442531	0.01135325	0.01055185	0.01255536	0.01469244	0.01402460	0.01482601	0.01629525	0.01549385	0.01095255	0.01255536	0.01255536	0.01442531	0.01268893
CR->DD	0.00448155	0.00311072	0.00717047	0.00400703	0.00463972	0.00959578	0.00690685	0.00458699	0.00358524	0.00448155	0.00601054	0.00659051	0.00648506	0.00358524	0.00595782	0.00495606	0.00432337	0.00521968	0.00474517	0.00353251	0.00695958	0.00685413	0.00495606	0.00648506	0.00311072	0.00632689	0.00416520	0.00606327	0.00527241	0.00659051	0.00448155	0.00495606	0.00553603	0.00479789	0.00616872	0.00321617	0.00490334	0.00384886	0.00437610	0.00695958	0.00374341	0.00558875	0.00906854	0.00527241	0.00601054	0.00527241	0.00569420	0.00669596	0.00427065	0.00579965	0.00574692	0.00421793	0.00463972	0.00442882	0.00474517	0.00579965	0.00579965	0.00659051	0.00521968	0.00611599	0.00722320	0.00490334	0.00358524	0.00674868	0.00601054	0.00532513	0.00295255	0.00511424	0.00353251	0.00558875	0.00448155	0.00469244	0.00448155	0.00490334	0.00168717	0.00469244	0.00811951	0.00521968	0.00564148	0.00590510	0.00353251	0.00405975	0.00553603	0.00585237	0.00469244	0.00326889	0.00732865	0.00759227	0.00384886	0.00585237	0.00622144	0.00358524	0.00379613	0.00495606	0.00585237	0.00780316	0.00395431	0.00511424	0.00653779	0.00669596
DD->LC	0.00118332	0.00211026	0.00201165	0.00181443	0.00325413	0.00216942	0.00248497	0.00199192	0.00218914	0.00250470	0.00222859	0.00161721	0.00165665	0.00268219	0.00220887	0.00268219	0.00209053	0.00236664	0.00138054	0.00185387	0.00272164	0.00212998	0.00230748	0.00216942	0.00236664	0.00272164	0.00232720	0.00169609	0.00268219	0.00207081	0.00220887	0.00201165	0.00211026	0.00248497	0.00212998	0.00201165	0.00212998	0.00167637	0.00289914	0.00193276	0.00246525	0.00185387	0.00138054	0.00250470	0.00157776	0.00124249	0.00165665	0.00195248	0.00161721	0.00173554	0.00155804	0.00181443	0.00236664	0.00145943	0.00218914	0.00163693	0.00278080	0.00126221	0.00187359	0.00155804	0.00238636	0.00234692	0.00201165	0.00132137	0.00232720	0.00218914	0.00163693	0.00216942	0.00262303	0.00230748	0.00140026	0.00161721	0.00211026	0.00136082	0.00195248	0.00134110	0.00276108	0.00327385	0.00209053	0.00244553	0.00189331	0.00179470	0.00173554	0.00270192	0.00244553	0.00216942	0.00242581	0.00238636	0.00201165	0.00157776	0.00130165	0.00274136	0.00155804	0.00218914	0.00203137	0.00193276	0.00161721	0.00165665	0.00214970	0.00250470
DD->NT	0.00189144	0.00165947	0.00214125	0.00149887	0.00190928	0.00201634	0.00217693	0.00230184	0.00226615	0.00176653	0.00146319	0.00189144	0.00239106	0.00208772	0.00190928	0.00199850	0.00117769	0.00151672	0.00242675	0.00149887	0.00140965	0.00285500	0.00157025	0.00256950	0.00180222	0.00198065	0.00201634	0.00173084	0.00283715	0.00178437	0.00223047	0.00274793	0.00194497	0.00201634	0.00196281	0.00199850	0.00226615	0.00128475	0.00162378	0.00158809	0.00317618	0.00203418	0.00224831	0.00160594	0.00162378	0.00196281	0.00194497	0.00167731	0.00160594	0.00137397	0.00148103	0.00157025	0.00262303	0.00192712	0.00173084	0.00183790	0.00176653	0.00144534	0.00208772	0.00137397	0.00128475	0.00258734	0.00221262	0.00235537	0.00173084	0.00180222	0.00203418	0.00182006	0.00219478	0.00230184	0.00224831	0.00151672	0.00137397	0.00208772	0.00176653	0.00276578	0.00233753	0.00173084	0.00239106	0.00203418	0.00137397	0.00192712	0.00201634	0.00271225	0.00151672	0.00174869	0.00182006	0.00185575	0.00198065	0.00173084	0.00123122	0.00230184	0.00203418	0.00139181	0.00194497	0.00208772	0.00171300	0.00224831	0.00199850	0.00253381
DD->VU	0.00281743	0.00273291	0.00242299	0.00267656	0.00284560	0.00262021	0.00366266	0.00281743	0.00312735	0.00273291	0.00326822	0.00247934	0.00312735	0.00312735	0.00352179	0.00295830	0.00231029	0.00267656	0.00273291	0.00214125	0.00338092	0.00408527	0.00267656	0.00222577	0.00335274	0.00239482	0.00273291	0.00411345	0.00256386	0.00250751	0.00307100	0.00293013	0.00284560	0.00329639	0.00307100	0.00270473	0.00273291	0.00245116	0.00267656	0.00304282	0.00293013	0.00366266	0.00318370	0.00293013	0.00307100	0.00273291	0.00233847	0.00385988	0.00259204	0.00321187	0.00225394	0.00250751	0.00360631	0.00315552	0.00287378	0.00242299	0.00338092	0.00293013	0.00290195	0.00298648	0.00276108	0.00205672	0.00228212	0.00301465	0.00219760	0.00278926	0.00343727	0.00340909	0.00273291	0.00239482	0.00281743	0.00208490	0.00273291	0.00295830	0.00340909	0.00304282	0.00225394	0.00301465	0.00276108	0.00267656	0.00349361	0.00462059	0.00307100	0.00321187	0.00290195	0.00340909	0.00304282	0.00397258	0.00262021	0.00343727	0.00293013	0.00208490	0.00222577	0.00422615	0.00250751	0.00233847	0.00256386	0.00222577	0.00211307	0.00278926
DD->EN	0.00076634	0.00104245	0.00098610	0.00052404	0.00043388	0.00082832	0.00071563	0.00065928	0.00067055	0.00081142	0.00070436	0.00050150	0.00046769	0.00058039	0.00034936	0.00079452	0.00050714	0.00054095	0.00065928	0.00046769	0.00041698	0.00055222	0.00094102	0.00062547	0.00052404	0.00068182	0.00029865	0.00109316	0.00098047	0.00095793	0.00054095	0.00065928	0.00072126	0.00083396	0.00019159	0.00077198	0.00028174	0.00088467	0.00077198	0.00061983	0.00021976	0.00067618	0.00040008	0.00037754	0.00043952	0.00080015	0.00045642	0.00038317	0.00076634	0.00090158	0.00061420	0.00035500	0.00087340	0.00050714	0.00044515	0.00068182	0.00061420	0.00092412	0.00085086	0.00087904	0.00077198	0.00081142	0.00067618	0.00126784	0.00066491	0.00037754	0.00051841	0.00067618	0.00075507	0.00060856	0.00060293	0.00041134	0.00101991	0.00077761	0.00066491	0.00043388	0.00076634	0.00068182	0.00060293	0.00052968	0.00066491	0.00036063	0.00083959	0.00063110	0.00043952	0.00072126	0.00105935	0.00044515	0.00100301	0.00056912	0.00063674	0.00069309	0.00085086	0.00044515	0.00050150	0.00088467	0.00099737	0.00078888	0.00049023	0.00060856
DD->CR	0.00034373	0.00021412	0.00066491	0.00113261	0.00028174	0.00032682	0.00067618	0.00049023	0.00061420	0.00051841	0.00094102	0.00056912	0.00037190	0.00061420	0.00127911	0.00033246	0.00091285	0.00131292	0.00045642	0.00029865	0.00126221	0.00060293	0.00031555	0.00096356	0.00042261	0.00083396	0.00039444	0.00047333	0.00101991	0.00051841	0.00055785	0.00041134	0.00059730	0.00109880	0.00070999	0.00067618	0.00037754	0.00072126	0.00058039	0.00099174	0.00083959	0.00104245	0.00052968	0.00077761	0.00087904	0.00060856	0.00052968	0.00103118	0.00107626	0.00073817	0.00040008	0.00105372	0.00083959	0.00060293	0.00021976	0.00082269	0.00052404	0.00065364	0.00078888	0.00095793	0.00032682	0.00048460	0.00064801	0.00061983	0.00105935	0.00031555	0.00113824	0.00052968	0.00066491	0.00075507	0.00062547	0.00024230	0.00089594	0.00081705	0.00052968	0.00061420	0.00055222	0.00060856	0.00076634	0.00072126	0.00057476	0.00041698	0.00065928	0.00052968	0.00090721	0.00041134	0.00042261	0.00031555	0.00118332	0.00065364	0.00051841	0.00039444	0.00058039	0.00114951	0.00055222	0.00108753	0.00087340	0.00065928	0.00108189	0.00056349
