species	rate_e_mean	rate_e_lower	rate_e_upper	simulated_p_e_in_100_years
Lophorina intercedens	0.00016	0.00014	0.00019	0.01620
Lophorina magnifica	0.00019	0.00016	0.00022	0.01860
Lophorina paradisea	0.00015	0.00012	0.00017	0.01440
Lophorina superba	0.00016	0.00014	0.00019	0.01600
Lophorina victoriae	0.00018	0.00015	0.00021	0.01790
Lophornis adorabilis	0.00018	0.00015	0.00021	0.01770
Lophornis brachylophus	0.02423	0.02373	0.02473	0.86300
Lophornis chalybeus	0.00082	0.00076	0.00088	0.07930
Lophornis delattrei	0.00018	0.00016	0.00021	0.01780
Lophornis gouldii	0.00259	0.00249	0.00270	0.23280
Lophornis helenae	0.00016	0.00013	0.00018	0.01540
Lophornis magnificus	0.00018	0.00016	0.00021	0.01810
Lophornis ornatus	0.00017	0.00014	0.00020	0.01690
Lophornis pavoninus	0.00019	0.00017	0.00022	0.01900
Lophornis stictolophus	0.00015	0.00013	0.00018	0.01520
Lophornis verreauxii	0.00017	0.00015	0.00020	0.01680
Lophospingus griseocristatus	0.00016	0.00014	0.00019	0.01630
Lophospingus pusillus	0.00018	0.00015	0.00021	0.01790
Lophostrix cristata	0.00016	0.00014	0.00019	0.01620
Lophotibis cristata	0.00081	0.00075	0.00087	0.07840
Lophotis gindiana	0.00018	0.00015	0.00020	0.01740
Lophotis ruficrista	0.00017	0.00014	0.00019	0.01660
Lophotis savilei	0.00019	0.00016	0.00022	0.01870
Lophotriccus eulophotes	0.00018	0.00016	0.00021	0.01820
Lophotriccus galeatus	0.00017	0.00014	0.00020	0.01680
Lophotriccus pileatus	0.00018	0.00015	0.00020	0.01760
Lophotriccus vitiosus	0.00017	0.00014	0.00019	0.01670
Lophotriorchis kienerii	0.00083	0.00077	0.00089	0.08020
Lophura bulweri	0.00255	0.00245	0.00266	0.22950
Lophura diardi	0.00017	0.00015	0.00020	0.01710
Lophura edwardsi	0.02359	0.02311	0.02410	0.85240
Lophura erythrophthalma	0.00252	0.00241	0.00262	0.22620
Lophura ignita	0.00083	0.00077	0.00089	0.08020
Lophura inornata	0.00086	0.00080	0.00092	0.08310
Lophura leucomelanos	0.00018	0.00015	0.00020	0.01740
Lophura nycthemera	0.00017	0.00015	0.00020	0.01690
Lophura pyronota	0.00269	0.00258	0.00280	0.24070
Lophura rufa	0.00083	0.00077	0.00089	0.08020
Lophura swinhoii	0.00080	0.00075	0.00086	0.07760
Loriculus amabilis	0.00019	0.00017	0.00022	0.01900
Loriculus aurantiifrons	0.00015	0.00013	0.00018	0.01520
Loriculus beryllinus	0.00015	0.00013	0.00018	0.01510
Loriculus catamene	0.00084	0.00078	0.00090	0.08160
Loriculus exilis	0.00082	0.00077	0.00088	0.07970
Loriculus flosculus	0.00735	0.00715	0.00756	0.51850
Loriculus galgulus	0.00017	0.00014	0.00020	0.01680
Loriculus philippensis	0.00018	0.00016	0.00021	0.01800
Loriculus pusillus	0.00076	0.00071	0.00082	0.07420
Loriculus sclateri	0.00020	0.00017	0.00022	0.01940
Loriculus stigmatus	0.00016	0.00013	0.00018	0.01570
Loriculus tener	0.00083	0.00077	0.00088	0.08030
Loriculus vernalis	0.00017	0.00014	0.00020	0.01670
Lorius albidinucha	0.00079	0.00074	0.00085	0.07670
Lorius chlorocercus	0.00017	0.00014	0.00019	0.01630
Lorius domicella	0.00738	0.00717	0.00757	0.51860
Lorius garrulus	0.00254	0.00244	0.00265	0.22810
Lorius hypoinochrous	0.00016	0.00014	0.00019	0.01620
Lorius lory	0.00016	0.00013	0.00018	0.01540
Loxia curvirostra	0.00015	0.00012	0.00017	0.01480
Loxia leucoptera	0.00018	0.00016	0.00021	0.01830
Loxia megaplaga	0.00736	0.00716	0.00757	0.51880
Loxia pytyopsittacus	0.00017	0.00015	0.00020	0.01730
Loxia scotica	0.00018	0.00015	0.00021	0.01780
Loxigilla barbadensis	0.00016	0.00014	0.00019	0.01610
Loxigilla noctis	0.00019	0.00016	0.00022	0.01870
Loxioides bailleui	0.02405	0.02352	0.02454	0.86090
Loxipasser anoxanthus	0.00019	0.00017	0.00022	0.01920
Loxops caeruleirostris	0.02439	0.02386	0.02489	0.85960
Loxops coccineus	0.00737	0.00717	0.00757	0.51890
Loxops ochraceus	0.02399	0.02349	0.02452	0.85830
Lullula arborea	0.00016	0.00013	0.00018	0.01580
Lurocalis rufiventris	0.00018	0.00016	0.00021	0.01800
Lurocalis semitorquatus	0.00016	0.00014	0.00019	0.01610
Luscinia luscinia	0.00018	0.00015	0.00020	0.01730
Luscinia megarhynchos	0.00018	0.00016	0.00021	0.01810
Lybius chaplini	0.00258	0.00247	0.00268	0.23100
Lybius guifsobalito	0.00016	0.00013	0.00018	0.01560
Lybius leucocephalus	0.00020	0.00017	0.00023	0.01950
Lybius leucogaster	0.00739	0.00718	0.00758	0.51920
Lybius rubrifacies	0.00081	0.00075	0.00086	0.07820
Lybius senex	0.00017	0.00014	0.00019	0.01650
Lybius torquatus	0.00019	0.00017	0.00022	0.01900
Lybius undatus	0.00018	0.00015	0.00020	0.01730
Lybius vieilloti	0.00018	0.00015	0.00020	0.01750
Lycocorax obiensis	0.00018	0.00016	0.00021	0.01810
Lycocorax pyrrhopterus	0.00016	0.00013	0.00018	0.01560
Lymnocryptes minimus	0.00018	0.00015	0.00021	0.01790
Lyncornis macrotis	0.00017	0.00015	0.00020	0.01700
Lyncornis temminckii	0.00020	0.00017	0.00022	0.01950
Lyrurus mlokosiewiczi	0.00082	0.00076	0.00087	0.07910
Lyrurus tetrix	0.00016	0.00014	0.00019	0.01570
Macgregoria pulchra	0.00258	0.00248	0.00269	0.23160
Machaerirhynchus flaviventer	0.00017	0.00014	0.00019	0.01670
Machaerirhynchus nigripectus	0.00016	0.00013	0.00018	0.01560
Machaeropterus deliciosus	0.00018	0.00016	0.00021	0.01820
Machaeropterus pyrocephalus	0.00018	0.00015	0.00021	0.01790
Machaeropterus regulus	0.00017	0.00015	0.00020	0.01720
Machaeropterus striolatus	0.00019	0.00016	0.00022	0.01910
Macheiramphus alcinus	0.00016	0.00013	0.00018	0.01540
Machetornis rixosa	0.00016	0.00013	0.00018	0.01550
Machlolophus holsti	0.00077	0.00072	0.00083	0.07510
Machlolophus nuchalis	0.00251	0.00241	0.00262	0.22620
Machlolophus spilonotus	0.00017	0.00014	0.00019	0.01660
Machlolophus xanthogenys	0.00017	0.00014	0.00019	0.01650
Mackenziaena leachii	0.00017	0.00015	0.00020	0.01690
Mackenziaena severa	0.00016	0.00013	0.00018	0.01550
Macroagelaius imthurni	0.00019	0.00017	0.00022	0.01910
Macroagelaius subalaris	0.00746	0.00725	0.00765	0.52220
Macrocephalon maleo	0.00734	0.00714	0.00754	0.51660
Macronectes giganteus	0.00017	0.00015	0.00020	0.01730
Macronectes halli	0.00016	0.00013	0.00018	0.01540
Macronus ptilosus	0.00084	0.00078	0.00089	0.08090
Macronus striaticeps	0.00015	0.00013	0.00018	0.01520
Macronyx ameliae	0.00020	0.00017	0.00023	0.01980
Macronyx aurantiigula	0.00016	0.00014	0.00019	0.01630
Macronyx capensis	0.00017	0.00015	0.00020	0.01700
Macronyx croceus	0.00019	0.00016	0.00021	0.01830
Macronyx flavicollis	0.00080	0.00075	0.00086	0.07800
Macronyx fuelleborni	0.00018	0.00016	0.00021	0.01830
Macronyx grimwoodi	0.00163	0.00154	0.00171	0.14990
Macronyx sharpei	0.00711	0.00691	0.00730	0.50630
Macropsalis forcipata	0.00019	0.00016	0.00022	0.01900
Macropygia amboinensis	0.00018	0.00015	0.00021	0.01770
Macropygia emiliana	0.00017	0.00014	0.00020	0.01680
Macropygia mackinlayi	0.00018	0.00015	0.00020	0.01740
Macropygia magna	0.00019	0.00016	0.00022	0.01910
Macropygia nigrirostris	0.00018	0.00016	0.00021	0.01790
Macropygia phasianella	0.00017	0.00015	0.00020	0.01700
Macropygia ruficeps	0.00020	0.00017	0.00023	0.01960
Macropygia rufipennis	0.00017	0.00014	0.00019	0.01650
Macropygia tenuirostris	0.00018	0.00016	0.00021	0.01790
Macropygia unchall	0.00018	0.00015	0.00020	0.01750
Macrosphenus concolor	0.00019	0.00017	0.00022	0.01910
Macrosphenus flavicans	0.00019	0.00016	0.00021	0.01840
Macrosphenus kempi	0.00016	0.00013	0.00018	0.01540
Macrosphenus kretschmeri	0.00017	0.00015	0.00020	0.01730
Macrosphenus pulitzeri	0.00726	0.00707	0.00746	0.51240
Madanga ruficollis	0.00727	0.00707	0.00747	0.51590
Magumma parva	0.00262	0.00252	0.00273	0.23460
Malacocincla abbotti	0.00016	0.00014	0.00018	0.01590
Malacocincla perspicillata	0.00158	0.00150	0.00167	0.14650
Malacocincla sepiaria	0.00017	0.00014	0.00019	0.01650
Malaconotus alius	0.00746	0.00726	0.00766	0.52490
Malaconotus blanchoti	0.00020	0.00017	0.00023	0.01990
Malaconotus cruentus	0.00018	0.00015	0.00020	0.01740
Malaconotus gladiator	0.00259	0.00248	0.00269	0.23250
Malaconotus lagdeni	0.00085	0.00079	0.00090	0.08200
Malaconotus monteiri	0.00081	0.00075	0.00086	0.07820
Malacopteron affine	0.00080	0.00074	0.00086	0.07780
Malacopteron albogulare	0.00086	0.00081	0.00092	0.08360
Malacopteron cinereum	0.00017	0.00015	0.00020	0.01700
Malacopteron magnirostre	0.00017	0.00015	0.00020	0.01710
Malacopteron magnum	0.00081	0.00075	0.00086	0.07800
Malacopteron palawanense	0.00080	0.00075	0.00086	0.07760
Malacoptila fulvogularis	0.00017	0.00014	0.00019	0.01670
Malacoptila fusca	0.00017	0.00014	0.00019	0.01660
Malacoptila minor	0.00733	0.00714	0.00753	0.51720
Malacoptila mystacalis	0.00018	0.00015	0.00021	0.01780
Malacoptila panamensis	0.00016	0.00014	0.00019	0.01590
Malacoptila rufa	0.00015	0.00013	0.00018	0.01510
Malacoptila semicincta	0.00018	0.00015	0.00020	0.01770
Malacoptila striata	0.00079	0.00074	0.00085	0.07690
Malacorhynchus membranaceus	0.00018	0.00015	0.00021	0.01780
Malcorus pectoralis	0.00017	0.00014	0.00019	0.01650
Malia grata	0.00018	0.00015	0.00020	0.01740
Malimbus ballmanni	0.00714	0.00693	0.00732	0.50760
Malimbus cassini	0.00015	0.00013	0.00018	0.01490
Malimbus coronatus	0.00017	0.00015	0.00020	0.01730
Malimbus erythrogaster	0.00017	0.00014	0.00019	0.01660
Malimbus ibadanensis	0.00732	0.00712	0.00752	0.51650
Malimbus malimbicus	0.00018	0.00015	0.00021	0.01780
Malimbus nitens	0.00019	0.00016	0.00021	0.01840
Malimbus racheliae	0.00016	0.00013	0.00018	0.01550
Malimbus rubricollis	0.00017	0.00015	0.00020	0.01710
Malimbus scutatus	0.00020	0.00017	0.00022	0.01940
Malindangia mcgregori	0.00016	0.00013	0.00018	0.01570
Malurus alboscapulatus	0.00018	0.00015	0.00020	0.01740
Malurus amabilis	0.00017	0.00015	0.00020	0.01720
Malurus coronatus	0.00017	0.00014	0.00019	0.01660
Malurus cyaneus	0.00016	0.00014	0.00019	0.01590
Malurus cyanocephalus	0.00017	0.00015	0.00020	0.01720
Malurus elegans	0.00017	0.00014	0.00019	0.01640
Malurus lamberti	0.00018	0.00015	0.00020	0.01760
Malurus leucopterus	0.00016	0.00014	0.00019	0.01630
Malurus melanocephalus	0.00019	0.00016	0.00022	0.01870
Malurus pulcherrimus	0.00018	0.00015	0.00020	0.01750
Malurus splendens	0.00016	0.00014	0.00019	0.01610
Manacus aurantiacus	0.00016	0.00014	0.00018	0.01580
Manacus candei	0.00016	0.00014	0.00019	0.01630
Manacus manacus	0.00018	0.00016	0.00021	0.01800
Manacus vitellinus	0.00016	0.00013	0.00018	0.01570
Mandingoa nitidula	0.00020	0.00017	0.00023	0.01970
Manorina flavigula	0.00018	0.00015	0.00020	0.01730
Manorina melanocephala	0.00017	0.00015	0.00020	0.01690
Manorina melanophrys	0.00018	0.00015	0.00020	0.01740
Manorina melanotis	0.00722	0.00702	0.00742	0.51410
Manucerthia mana	0.00731	0.00712	0.00751	0.51720
Manucodia ater	0.00018	0.00016	0.00021	0.01800
Manucodia chalybatus	0.00017	0.00015	0.00020	0.01720
Manucodia comrii	0.00016	0.00014	0.00018	0.01580
Manucodia jobiensis	0.00017	0.00015	0.00020	0.01700
Mareca americana	0.00017	0.00014	0.00019	0.01650
Mareca falcata	0.00084	0.00078	0.00090	0.08140
Mareca penelope	0.00016	0.00014	0.00019	0.01620
Mareca sibilatrix	0.00019	0.00016	0.00022	0.01890
Mareca strepera	0.00018	0.00015	0.00021	0.01780
Margarobyas lawrencii	0.00016	0.00013	0.00018	0.01550
Margaroperdix madagarensis	0.00017	0.00015	0.00020	0.01700
Margarops fuscatus	0.00017	0.00015	0.00020	0.01700
Margarornis bellulus	0.00082	0.00076	0.00087	0.07910
Margarornis rubiginosus	0.00016	0.00014	0.00019	0.01590
Margarornis squamiger	0.00017	0.00015	0.00020	0.01700
Margarornis stellatus	0.00085	0.00079	0.00090	0.08230
Marmaronetta angustirostris	0.00261	0.00251	0.00272	0.23420
Maschalethraupis surinama	0.00020	0.00017	0.00023	0.01980
Masius chrysopterus	0.00016	0.00013	0.00018	0.01550
Mayrornis lessoni	0.00017	0.00015	0.00020	0.01690
Mayrornis schistaceus	0.00257	0.00247	0.00267	0.23060
Mayrornis versicolor	0.00083	0.00077	0.00089	0.08010
Mazaria propinqua	0.00017	0.00015	0.00020	0.01710
Mearnsia novaeguineae	0.00019	0.00017	0.00022	0.01910
Mearnsia picina	0.00085	0.00079	0.00091	0.08240
Mecocerculus calopterus	0.00017	0.00014	0.00019	0.01670
Mecocerculus hellmayri	0.00015	0.00013	0.00017	0.01470
Mecocerculus leucophrys	0.00019	0.00016	0.00022	0.01860
Mecocerculus minor	0.00015	0.00013	0.00018	0.01510
Mecocerculus poecilocercus	0.00016	0.00014	0.00018	0.01580
Mecocerculus stictopterus	0.00016	0.00014	0.00019	0.01600
Megabyas flammulatus	0.00021	0.00018	0.00024	0.02090
Megaceryle alcyon	0.00017	0.00014	0.00019	0.01640
Megaceryle lugubris	0.00015	0.00013	0.00018	0.01500
Megaceryle maxima	0.00018	0.00015	0.00020	0.01740
Megaceryle torquata	0.00014	0.00012	0.00016	0.01400
Megacrex inepta	0.00019	0.00016	0.00021	0.01870
Megadyptes antipodes	0.00720	0.00701	0.00741	0.50900
Megalampitta gigantea	0.00018	0.00016	0.00021	0.01790
Megaloprepia formosa	0.00018	0.00015	0.00021	0.01760
Megaloprepia magnifica	0.00018	0.00015	0.00021	0.01770
Megalurulus grosvenori	0.00254	0.00244	0.00265	0.22830
Megalurulus llaneae	0.00085	0.00079	0.00091	0.08250
Megalurulus mariae	0.00017	0.00014	0.00019	0.01640
Megalurulus rubiginosus	0.00017	0.00014	0.00019	0.01670
Megalurulus rufus	0.00747	0.00727	0.00767	0.52510
Megalurulus turipavae	0.00082	0.00077	0.00088	0.07950
Megalurulus whitneyi	0.00018	0.00016	0.00021	0.01820
Megalurus palustris	0.00015	0.00013	0.00018	0.01530
Megapodius bernsteinii	0.00260	0.00249	0.00271	0.23300
Megapodius cumingii	0.00019	0.00016	0.00022	0.01850
Megapodius decollatus	0.00017	0.00015	0.00020	0.01700
Megapodius eremita	0.00017	0.00015	0.00020	0.01730
Megapodius freycinet	0.00020	0.00017	0.00023	0.01990
Megapodius geelvinkianus	0.00253	0.00243	0.00264	0.22780
Megapodius laperouse	0.00722	0.00702	0.00742	0.51060
Megapodius layardi	0.00257	0.00247	0.00267	0.23080
Megapodius nicobariensis	0.00265	0.00254	0.00275	0.23640
Megapodius pritchardii	0.00726	0.00706	0.00746	0.51300
Megapodius reinwardt	0.00017	0.00015	0.00020	0.01720
Megapodius tenimberensis	0.00082	0.00077	0.00088	0.07960
Megarynchus pitangua	0.00018	0.00016	0.00021	0.01800
Megascops albogularis	0.00017	0.00014	0.00019	0.01650
Megascops asio	0.00019	0.00016	0.00021	0.01850
Megascops atricapilla	0.00019	0.00016	0.00022	0.01860
Megascops barbarus	0.00255	0.00245	0.00266	0.22900
Megascops choliba	0.00019	0.00016	0.00021	0.01840
Megascops clarkii	0.00018	0.00015	0.00020	0.01750
Megascops colombianus	0.00092	0.00086	0.00098	0.08840
Megascops cooperi	0.00016	0.00013	0.00018	0.01550
Megascops guatemalae	0.00017	0.00014	0.00019	0.01640
Megascops hoyi	0.00018	0.00015	0.00020	0.01750
Megascops ingens	0.00018	0.00016	0.00021	0.01800
Megascops kennicottii	0.00019	0.00017	0.00022	0.01900
Megascops koepckeae	0.00016	0.00014	0.00019	0.01590
Megascops marshalli	0.00085	0.00079	0.00090	0.08200
Megascops nudipes	0.00017	0.00014	0.00019	0.01660
Megascops petersoni	0.00019	0.00016	0.00021	0.01850
Megascops roboratus	0.00018	0.00015	0.00020	0.01750
Megascops sanctaecatarinae	0.00017	0.00015	0.00020	0.01700
Megascops seductus	0.00016	0.00014	0.00019	0.01580
Megascops trichopsis	0.00020	0.00017	0.00022	0.01940
Megascops vermiculatus	0.00018	0.00015	0.00020	0.01750
Megascops watsonii	0.00018	0.00015	0.00020	0.01750
Megastictus margaritatus	0.00016	0.00014	0.00019	0.01630
Megatriorchis doriae	0.00083	0.00077	0.00088	0.08040
Megaxenops parnaguae	0.00017	0.00015	0.00020	0.01710
Megazosterops palauensis	0.00079	0.00074	0.00085	0.07700
Meiglyptes grammithorax	0.00019	0.00016	0.00022	0.01850
Meiglyptes jugularis	0.00018	0.00015	0.00020	0.01770
Meiglyptes tristis	0.00734	0.00713	0.00753	0.51920
Meiglyptes tukki	0.00081	0.00075	0.00087	0.07830
Melaenornis annamarulae	0.00260	0.00250	0.00271	0.23390
Melaenornis ardesiacus	0.00019	0.00016	0.00021	0.01860
Melaenornis brunneus	0.00017	0.00014	0.00019	0.01640
Melaenornis chocolatinus	0.00019	0.00017	0.00022	0.01900
Melaenornis edolioides	0.00017	0.00014	0.00019	0.01670
Melaenornis fischeri	0.00017	0.00014	0.00020	0.01660
Melaenornis herero	0.00018	0.00016	0.00021	0.01810
Melaenornis pammelaina	0.00019	0.00016	0.00021	0.01830
Melaenornis semipartitus	0.00019	0.00017	0.00022	0.01920
Melaenornis silens	0.00016	0.00013	0.00018	0.01570
Melampitta lugubris	0.00016	0.00014	0.00019	0.01630
Melamprosops phaeosoma	0.02457	0.02405	0.02508	0.86180
Melanerpes aurifrons	0.00020	0.00017	0.00023	0.01960
Melanerpes cactorum	0.00017	0.00014	0.00019	0.01640
Melanerpes candidus	0.00016	0.00013	0.00018	0.01540
Melanerpes carolinus	0.00019	0.00016	0.00021	0.01860
Melanerpes chrysauchen	0.00017	0.00014	0.00019	0.01640
Melanerpes chrysogenys	0.00017	0.00014	0.00019	0.01660
Melanerpes cruentatus	0.00019	0.00016	0.00022	0.01870
Melanerpes erythrocephalus	0.00018	0.00016	0.00021	0.01800
Melanerpes flavifrons	0.00017	0.00014	0.00019	0.01640
Melanerpes formicivorus	0.00018	0.00015	0.00020	0.01740
Melanerpes herminieri	0.00080	0.00074	0.00085	0.07770
Melanerpes hoffmannii	0.00019	0.00016	0.00021	0.01850
Melanerpes hypopolius	0.00016	0.00013	0.00018	0.01560
Melanerpes lewis	0.00018	0.00015	0.00021	0.01760
Melanerpes portoricensis	0.00018	0.00015	0.00020	0.01760
Melanerpes pucherani	0.00017	0.00015	0.00020	0.01730
Melanerpes pulcher	0.00016	0.00013	0.00018	0.01570
Melanerpes pygmaeus	0.00016	0.00013	0.00018	0.01580
Melanerpes radiolatus	0.00016	0.00014	0.00019	0.01630
Melanerpes rubricapillus	0.00016	0.00014	0.00019	0.01630
Melanerpes striatus	0.00016	0.00014	0.00019	0.01590
Melanerpes superciliaris	0.00018	0.00015	0.00020	0.01750
Melanerpes uropygialis	0.00018	0.00015	0.00021	0.01760
Melaniparus afer	0.00018	0.00015	0.00021	0.01780
Melaniparus albiventris	0.00016	0.00013	0.00018	0.01570
Melaniparus carpi	0.00019	0.00016	0.00021	0.01830
Melaniparus cinerascens	0.00017	0.00014	0.00019	0.01660
Melaniparus fasciiventer	0.00017	0.00014	0.00019	0.01670
Melaniparus fringillinus	0.00017	0.00014	0.00019	0.01650
Melaniparus funereus	0.00020	0.00017	0.00022	0.01930
Melaniparus griseiventris	0.00018	0.00016	0.00021	0.01820
Melaniparus guineensis	0.00015	0.00012	0.00017	0.01460
Melaniparus leucomelas	0.00018	0.00016	0.00021	0.01790
Melaniparus leuconotus	0.00016	0.00013	0.00018	0.01580
Melaniparus niger	0.00018	0.00015	0.00021	0.01770
Melaniparus pallidiventris	0.00017	0.00015	0.00020	0.01700
Melaniparus rufiventris	0.00018	0.00015	0.00020	0.01750
Melaniparus thruppi	0.00016	0.00014	0.00019	0.01630
Melanitta americana	0.00082	0.00076	0.00087	0.07940
Melanitta deglandi	0.00019	0.00016	0.00022	0.01880
Melanitta fusca	0.00262	0.00251	0.00272	0.23490
Melanitta nigra	0.00018	0.00015	0.00020	0.01760
Melanitta perspicillata	0.00017	0.00014	0.00019	0.01650
Melanitta stejnegeri	0.00017	0.00015	0.00020	0.01700
Melanocharis arfakiana	0.00165	0.00157	0.00173	0.15220
Melanocharis longicauda	0.00017	0.00015	0.00020	0.01700
Melanocharis nigra	0.00018	0.00015	0.00021	0.01780
Melanocharis striativentris	0.00016	0.00014	0.00019	0.01620
Melanocharis versteri	0.00018	0.00015	0.00021	0.01770
Melanochlora sultanea	0.00016	0.00014	0.00019	0.01590
Melanocorypha bimaculata	0.00015	0.00012	0.00017	0.01460
Melanocorypha calandra	0.00016	0.00013	0.00018	0.01550
Melanocorypha maxima	0.00019	0.00017	0.00022	0.01910
Melanocorypha mongolica	0.00017	0.00014	0.00019	0.01650
Melanocorypha yeltoniensis	0.00018	0.00016	0.00021	0.01790
Melanodera melanodera	0.00016	0.00014	0.00019	0.01620
Melanodera xanthogramma	0.00018	0.00015	0.00020	0.01750
Melanodryas cucullata	0.00018	0.00016	0.00021	0.01790
Melanodryas vittata	0.00018	0.00015	0.00020	0.01740
Melanopareia elegans	0.00018	0.00015	0.00020	0.01740
Melanopareia maranonica	0.00090	0.00085	0.00097	0.08740
Melanopareia maximiliani	0.00020	0.00017	0.00022	0.01940
Melanopareia torquata	0.00019	0.00016	0.00022	0.01850
Melanoperdix niger	0.00257	0.00246	0.00267	0.23010
Melanoptila glabrirostris	0.00085	0.00080	0.00091	0.08270
Melanorectes nigrescens	0.00017	0.00015	0.00020	0.01720
Melanospiza bicolor	0.00017	0.00015	0.00020	0.01690
Melanospiza richardsoni	0.00740	0.00720	0.00760	0.52030
Melanotis caerulescens	0.00017	0.00014	0.00020	0.01680
Melanotis hypoleucus	0.00017	0.00014	0.00019	0.01650
Meleagris gallopavo	0.00016	0.00014	0.00019	0.01610
Meleagris ocellata	0.00084	0.00079	0.00090	0.08190
Meliarchus sclateri	0.00016	0.00014	0.00019	0.01610
Melichneutes robustus	0.00017	0.00015	0.00020	0.01710
Melidectes belfordi	0.00015	0.00013	0.00017	0.01480
Melidectes foersteri	0.00016	0.00013	0.00018	0.01570
Melidectes fuscus	0.00016	0.00014	0.00019	0.01620
Melidectes leucostephes	0.00019	0.00016	0.00021	0.01850
Melidectes nouhuysi	0.00014	0.00011	0.00016	0.01340
Melidectes ochromelas	0.00016	0.00014	0.00019	0.01630
Melidectes princeps	0.00255	0.00244	0.00265	0.22880
Melidectes rufocrissalis	0.00019	0.00016	0.00022	0.01890
Melidectes torquatus	0.00020	0.00017	0.00022	0.01940
Melidora macrorrhina	0.00017	0.00014	0.00019	0.01650
Melierax canorus	0.00018	0.00015	0.00020	0.01760
Melierax metabates	0.00017	0.00014	0.00019	0.01660
Melierax poliopterus	0.00019	0.00016	0.00022	0.01890
Melignomon eisentrauti	0.00162	0.00154	0.00170	0.14950
Melignomon zenkeri	0.00018	0.00015	0.00020	0.01740
Melilestes megarhynchus	0.00019	0.00016	0.00022	0.01870
Meliphacator provocator	0.00016	0.00014	0.00018	0.01580
Meliphaga aruensis	0.00017	0.00015	0.00020	0.01730
Meliphaga lewinii	0.00017	0.00015	0.00020	0.01700
Meliphaga notata	0.00016	0.00014	0.00019	0.01630
Melipotes ater	0.00016	0.00014	0.00019	0.01610
Melipotes carolae	0.00018	0.00015	0.00021	0.01770
Melipotes fumigatus	0.00017	0.00015	0.00020	0.01700
Melipotes gymnops	0.00016	0.00013	0.00018	0.01580
Melithreptus affinis	0.00018	0.00015	0.00021	0.01770
Melithreptus albogularis	0.00018	0.00016	0.00021	0.01810
Melithreptus brevirostris	0.00015	0.00012	0.00017	0.01470
Melithreptus chloropsis	0.00017	0.00015	0.00020	0.01720
Melithreptus gularis	0.00018	0.00015	0.00021	0.01770
Melithreptus laetior	0.00018	0.00016	0.00021	0.01820
Melithreptus lunatus	0.00018	0.00015	0.00020	0.01730
Melithreptus validirostris	0.00016	0.00014	0.00019	0.01580
Melitograis gilolensis	0.00017	0.00014	0.00019	0.01650
Mellisuga helenae	0.00083	0.00078	0.00089	0.08070
Mellisuga minima	0.00017	0.00015	0.00020	0.01690
Melloria quoyi	0.00017	0.00015	0.00020	0.01710
Melocichla mentalis	0.00017	0.00015	0.00020	0.01700
Melopsittacus undulatus	0.00016	0.00014	0.00019	0.01590
Melospiza georgiana	0.00016	0.00013	0.00018	0.01560
Melospiza lincolnii	0.00017	0.00015	0.00020	0.01690
Melospiza melodia	0.00017	0.00015	0.00020	0.01730
Melozone aberti	0.00019	0.00016	0.00022	0.01850
Melozone albicollis	0.00016	0.00014	0.00019	0.01580
Melozone biarcuata	0.00016	0.00014	0.00019	0.01590
Melozone cabanisi	0.00016	0.00014	0.00019	0.01600
Melozone crissalis	0.00017	0.00015	0.00020	0.01710
Melozone fusca	0.00017	0.00014	0.00019	0.01640
Melozone kieneri	0.00017	0.00015	0.00020	0.01700
Melozone leucotis	0.00017	0.00015	0.00020	0.01700
Melozone occipitalis	0.00018	0.00015	0.00020	0.01740
Mentocrex beankaensis	0.00086	0.00080	0.00091	0.08280
Mentocrex kioloides	0.00020	0.00017	0.00023	0.02000
Menura alberti	0.00082	0.00077	0.00088	0.07960
Menura novaehollandiae	0.00021	0.00018	0.00024	0.02050
Merganetta armata	0.00017	0.00014	0.00019	0.01650
Mergellus albellus	0.00016	0.00014	0.00019	0.01620
Mergus merganser	0.00018	0.00016	0.00021	0.01800
Mergus octosetaceus	0.02418	0.02366	0.02468	0.85740
Mergus serrator	0.00017	0.00014	0.00019	0.01640
Mergus squamatus	0.00744	0.00724	0.00764	0.52080
Meropogon forsteni	0.00018	0.00016	0.00021	0.01810
Merops albicollis	0.00017	0.00014	0.00019	0.01650
Merops americanus	0.00018	0.00016	0.00021	0.01800
Merops apiaster	0.00017	0.00014	0.00019	0.01650
Merops boehmi	0.00017	0.00014	0.00019	0.01670
Merops breweri	0.00015	0.00013	0.00017	0.01480
Merops bullockoides	0.00019	0.00016	0.00022	0.01890
Merops bulocki	0.00017	0.00014	0.00019	0.01660
Merops cyanophrys	0.00016	0.00014	0.00019	0.01610
Merops gularis	0.00016	0.00014	0.00019	0.01580
Merops hirundineus	0.00017	0.00014	0.00019	0.01650
Merops lafresnayii	0.00017	0.00015	0.00020	0.01700
Merops leschenaulti	0.00015	0.00013	0.00018	0.01520
Merops malimbicus	0.00019	0.00016	0.00022	0.01900
Merops mentalis	0.00086	0.00081	0.00092	0.08370
Merops muelleri	0.00019	0.00016	0.00021	0.01860
Merops nubicoides	0.00018	0.00015	0.00020	0.01760
Merops nubicus	0.00015	0.00012	0.00017	0.01450
Merops oreobates	0.00018	0.00015	0.00021	0.01760
Merops orientalis	0.00017	0.00015	0.00020	0.01720
Merops ornatus	0.00018	0.00016	0.00021	0.01810
Merops persicus	0.00015	0.00013	0.00018	0.01490
