status_change	rate_0	rate_1	rate_2	rate_3	rate_4	rate_5	rate_6	rate_7	rate_8	rate_9	rate_10	rate_11	rate_12	rate_13	rate_14	rate_15	rate_16	rate_17	rate_18	rate_19	rate_20	rate_21	rate_22	rate_23	rate_24	rate_25	rate_26	rate_27	rate_28	rate_29	rate_30	rate_31	rate_32	rate_33	rate_34	rate_35	rate_36	rate_37	rate_38	rate_39	rate_40	rate_41	rate_42	rate_43	rate_44	rate_45	rate_46	rate_47	rate_48	rate_49	rate_50	rate_51	rate_52	rate_53	rate_54	rate_55	rate_56	rate_57	rate_58	rate_59	rate_60	rate_61	rate_62	rate_63	rate_64	rate_65	rate_66	rate_67	rate_68	rate_69	rate_70	rate_71	rate_72	rate_73	rate_74	rate_75	rate_76	rate_77	rate_78	rate_79	rate_80	rate_81	rate_82	rate_83	rate_84	rate_85	rate_86	rate_87	rate_88	rate_89	rate_90	rate_91	rate_92	rate_93	rate_94	rate_95	rate_96	rate_97	rate_98	rate_99
VU->LC	0.00379459	0.00379459	0.00335676	0.00456081	0.00383108	0.00291892	0.00266351	0.00375811	0.00357568	0.00419595	0.00332027	0.00379459	0.00445135	0.00401351	0.00372162	0.00361216	0.00415946	0.00390405	0.00346622	0.00270000	0.00397703	0.00357568	0.00324730	0.00463378	0.00350270	0.00284595	0.00386757	0.00357568	0.00342973	0.00390405	0.00335676	0.00375811	0.00346622	0.00339324	0.00332027	0.00415946	0.00313784	0.00375811	0.00324730	0.00335676	0.00383108	0.00397703	0.00240811	0.00317432	0.00364865	0.00456081	0.00386757	0.00335676	0.00350270	0.00273649	0.00492568	0.00335676	0.00507162	0.00419595	0.00222568	0.00452432	0.00255405	0.00412297	0.00441486	0.00335676	0.00375811	0.00540000	0.00353919	0.00558243	0.00441486	0.00364865	0.00477973	0.00394054	0.00426892	0.00277297	0.00561892	0.00321081	0.00317432	0.00372162	0.00273649	0.00332027	0.00459730	0.00485270	0.00379459	0.00463378	0.00335676	0.00321081	0.00284595	0.00375811	0.00313784	0.00299189	0.00328378	0.00335676	0.00463378	0.00401351	0.00277297	0.00306486	0.00394054	0.00361216	0.00368514	0.00368514	0.00288243	0.00357568	0.00496216	0.00390405
VU->NT	0.00492973	0.00426216	0.00426216	0.00621351	0.00503243	0.00508378	0.00451892	0.00677838	0.00400541	0.00395405	0.00457027	0.00487838	0.00528919	0.00657297	0.00523784	0.00385135	0.00575135	0.00513514	0.00457027	0.00415946	0.00564865	0.00549459	0.00395405	0.00580270	0.00457027	0.00616216	0.00549459	0.00467297	0.00369730	0.00600811	0.00436486	0.00451892	0.00467297	0.00539189	0.00431351	0.00446757	0.00462162	0.00544324	0.00395405	0.00477568	0.00457027	0.00441622	0.00472432	0.00487838	0.00528919	0.00410811	0.00631622	0.00349189	0.00441622	0.00682973	0.00564865	0.00503243	0.00559730	0.00462162	0.00611081	0.00441622	0.00611081	0.00605946	0.00590541	0.00539189	0.00390270	0.00564865	0.00641892	0.00508378	0.00374865	0.00462162	0.00487838	0.00544324	0.00549459	0.00590541	0.00477568	0.00492973	0.00662432	0.00559730	0.00534054	0.00605946	0.00554595	0.00636757	0.00575135	0.00523784	0.00487838	0.00441622	0.00559730	0.00477568	0.00462162	0.00724054	0.00467297	0.00647027	0.00415946	0.00549459	0.00451892	0.00544324	0.00539189	0.00487838	0.00421081	0.00590541	0.00688108	0.00698378	0.00436486	0.00647027
VU->EN	0.01181081	0.00944865	0.01088649	0.01119459	0.00780541	0.00934595	0.01027027	0.01088649	0.01098919	0.01057838	0.01016757	0.01201622	0.01047568	0.01181081	0.01078378	0.00903784	0.01304324	0.01027027	0.01170811	0.01098919	0.01109189	0.01119459	0.01068108	0.00975676	0.00883243	0.00965405	0.01129730	0.00934595	0.01170811	0.00975676	0.00862703	0.00944865	0.00985946	0.01119459	0.00760000	0.01037297	0.01150270	0.01098919	0.01222162	0.01170811	0.00996216	0.01232432	0.01027027	0.01222162	0.01088649	0.01211892	0.01129730	0.01191351	0.00944865	0.00903784	0.01016757	0.00944865	0.01109189	0.00698378	0.00934595	0.01006486	0.01068108	0.01027027	0.00944865	0.01047568	0.01078378	0.00831892	0.01160541	0.01150270	0.00965405	0.01047568	0.00790811	0.00924324	0.01078378	0.01078378	0.00862703	0.01129730	0.01068108	0.00996216	0.01068108	0.01181081	0.01027027	0.00893514	0.01006486	0.01088649	0.01027027	0.01181081	0.01037297	0.00903784	0.01181081	0.00934595	0.01109189	0.00965405	0.01109189	0.01098919	0.01037297	0.01037297	0.01170811	0.01170811	0.01057838	0.01150270	0.01037297	0.01273514	0.00934595	0.00842162
VU->CR	0.00078649	0.00098108	0.00138649	0.00111081	0.00093243	0.00047027	0.00085135	0.00061622	0.00049459	0.00070541	0.00043784	0.00102973	0.00102973	0.00249730	0.00080270	0.00109459	0.00062432	0.00078649	0.00182432	0.00075405	0.00081081	0.00092432	0.00150000	0.00091622	0.00107838	0.00060811	0.00123243	0.00038919	0.00077838	0.00094865	0.00043784	0.00104595	0.00081081	0.00137838	0.00127297	0.00044595	0.00064054	0.00102973	0.00068919	0.00068919	0.00100541	0.00040541	0.00093243	0.00102973	0.00079459	0.00078649	0.00072162	0.00071351	0.00065676	0.00041351	0.00107027	0.00042973	0.00030000	0.00047838	0.00059189	0.00073784	0.00136216	0.00078649	0.00158108	0.00093243	0.00064054	0.00132162	0.00095676	0.00051081	0.00085135	0.00115135	0.00078649	0.00099730	0.00124865	0.00064054	0.00090000	0.00055135	0.00052703	0.00072973	0.00086757	0.00087568	0.00042973	0.00132973	0.00082703	0.00150811	0.00068108	0.00121622	0.00095676	0.00158108	0.00203514	0.00066486	0.00061622	0.00059189	0.00094865	0.00114324	0.00051892	0.00115946	0.00049459	0.00055946	0.00089189	0.00117568	0.00091622	0.00067297	0.00081892	0.00126486
VU->DD	0.00656622	0.00505541	0.00557838	0.00581081	0.00679865	0.00453243	0.00528784	0.00592703	0.00615946	0.00470676	0.00691486	0.00639189	0.00633378	0.00790270	0.00552027	0.00441622	0.00552027	0.00732162	0.00633378	0.00441622	0.00482297	0.00633378	0.00598514	0.00615946	0.00621757	0.00697297	0.00604324	0.00499730	0.00522973	0.00575270	0.00482297	0.00470676	0.00633378	0.00598514	0.00569459	0.00586892	0.00627568	0.00610135	0.00575270	0.00499730	0.00662432	0.00621757	0.00679865	0.00668243	0.00697297	0.00424189	0.00546216	0.00400946	0.00528784	0.00569459	0.00505541	0.00604324	0.00650811	0.00639189	0.00528784	0.00528784	0.00488108	0.00685676	0.00598514	0.00563649	0.00627568	0.00563649	0.00610135	0.00522973	0.00522973	0.00441622	0.00703108	0.00610135	0.00737973	0.00557838	0.00708919	0.00534595	0.00737973	0.00732162	0.00522973	0.00703108	0.00441622	0.00743784	0.00493919	0.00540405	0.00505541	0.00749595	0.00726351	0.00737973	0.00552027	0.00737973	0.00668243	0.00482297	0.00650811	0.00610135	0.00819324	0.00377703	0.00581081	0.00534595	0.00662432	0.00505541	0.00674054	0.00505541	0.00674054	0.00586892
EN->LC	0.00111550	0.00128548	0.00128548	0.00063743	0.00205039	0.00090302	0.00124298	0.00083928	0.00111550	0.00078616	0.00063743	0.00168918	0.00087115	0.00161481	0.00089240	0.00162544	0.00108362	0.00073304	0.00113674	0.00099863	0.00081803	0.00185916	0.00076491	0.00078616	0.00113674	0.00101988	0.00123236	0.00077553	0.00107300	0.00124298	0.00088177	0.00113674	0.00137047	0.00131735	0.00082865	0.00123236	0.00083928	0.00143421	0.00121111	0.00081803	0.00048869	0.00090302	0.00116861	0.00124298	0.00126423	0.00163606	0.00147670	0.00086053	0.00089240	0.00131735	0.00092427	0.00080741	0.00113674	0.00118986	0.00091364	0.00122173	0.00096676	0.00086053	0.00210351	0.00071179	0.00109425	0.00125360	0.00107300	0.00172105	0.00131735	0.00090302	0.00122173	0.00134922	0.00110487	0.00087115	0.00064805	0.00140234	0.00166793	0.00107300	0.00127485	0.00107300	0.00110487	0.00073304	0.00202914	0.00218850	0.00173167	0.00072242	0.00186978	0.00141296	0.00114737	0.00112612	0.00213538	0.00063743	0.00089240	0.00197602	0.00090302	0.00173167	0.00103051	0.00129610	0.00128548	0.00090302	0.00131735	0.00062680	0.00199727	0.00087115
EN->NT	0.00278343	0.00193353	0.00252846	0.00157232	0.00199727	0.00218850	0.00212475	0.00265594	0.00169980	0.00121111	0.00276218	0.00231598	0.00322963	0.00295341	0.00218850	0.00265594	0.00210351	0.00269844	0.00212475	0.00180604	0.00208226	0.00303840	0.00206101	0.00261345	0.00231598	0.00244347	0.00201852	0.00159357	0.00191228	0.00274093	0.00182729	0.00235848	0.00184854	0.00223099	0.00305964	0.00242222	0.00195477	0.00346335	0.00135984	0.00388830	0.00223099	0.00384580	0.00282592	0.00214600	0.00186978	0.00227349	0.00199727	0.00176355	0.00218850	0.00180604	0.00265594	0.00269844	0.00235848	0.00080741	0.00244347	0.00288966	0.00199727	0.00165731	0.00250721	0.00233723	0.00297465	0.00214600	0.00208226	0.00305964	0.00165731	0.00157232	0.00189103	0.00176355	0.00235848	0.00152982	0.00155107	0.00206101	0.00189103	0.00248596	0.00322963	0.00250721	0.00278343	0.00161481	0.00257095	0.00223099	0.00218850	0.00157232	0.00186978	0.00172105	0.00248596	0.00180604	0.00267719	0.00155107	0.00250721	0.00191228	0.00223099	0.00216725	0.00110487	0.00186978	0.00165731	0.00208226	0.00155107	0.00231598	0.00257095	0.00269844
EN->VU	0.01367279	0.01463955	0.01533010	0.01256792	0.01367279	0.01201548	0.01588253	0.01035817	0.01615875	0.01450144	0.01312035	0.01339657	0.01270603	0.01463955	0.01173926	0.01353468	0.01533010	0.01229170	0.01408711	0.01491577	0.01353468	0.01533010	0.01671119	0.01270603	0.01256792	0.00994385	0.01325846	0.01298224	0.01463955	0.01339657	0.01463955	0.01118683	0.01270603	0.01353468	0.01505388	0.01505388	0.01463955	0.01312035	0.01463955	0.01394901	0.01312035	0.01339657	0.01367279	0.01367279	0.01463955	0.01491577	0.01436333	0.01505388	0.01312035	0.01312035	0.01574442	0.01533010	0.01242981	0.01381090	0.01671119	0.01546820	0.01312035	0.01712551	0.01229170	0.01215359	0.01229170	0.01284413	0.01215359	0.01450144	0.01215359	0.01615875	0.01367279	0.01505388	0.01215359	0.01201548	0.01215359	0.01339657	0.01367279	0.01422522	0.01381090	0.01850660	0.01381090	0.01436333	0.01367279	0.01574442	0.01477766	0.01422522	0.01312035	0.01477766	0.01298224	0.01215359	0.01118683	0.01312035	0.01477766	0.01477766	0.01298224	0.01312035	0.01450144	0.01505388	0.01229170	0.01367279	0.01077250	0.01256792	0.01091061	0.01519199
EN->CR	0.00837760	0.00816816	0.00628320	0.00691152	0.00753984	0.00593413	0.00628320	0.00663227	0.00516619	0.00621339	0.00740021	0.00502656	0.00753984	0.00705115	0.00642283	0.00823797	0.00740021	0.00593413	0.00586432	0.00774928	0.00788891	0.00621339	0.00691152	0.00684171	0.00663227	0.00851723	0.00733040	0.00621339	0.00684171	0.00509637	0.00649264	0.00753984	0.00740021	0.00991349	0.00712096	0.00579451	0.00809835	0.00886629	0.00698133	0.00544544	0.00551525	0.00607376	0.00809835	0.00886629	0.00670208	0.00502656	0.00949461	0.00781909	0.00802853	0.00663227	0.00488693	0.00656245	0.00921536	0.00774928	0.00907573	0.00740021	0.00684171	0.00628320	0.00684171	0.00816816	0.00740021	0.00642283	0.00649264	0.00593413	0.00467749	0.00753984	0.00719077	0.00656245	0.00607376	0.00684171	0.00753984	0.00579451	0.00593413	0.00712096	0.00726059	0.00453787	0.00677189	0.00886629	0.00914555	0.00691152	0.00886629	0.00740021	0.00774928	0.00698133	0.00851723	0.00544544	0.00712096	0.00635301	0.00663227	0.00823797	0.00565488	0.00579451	0.00753984	0.00740021	0.00844741	0.00663227	0.00684171	0.00726059	0.00691152	0.00677189
EN->DD	0.00662468	0.00689786	0.00696616	0.00607831	0.00621490	0.00580513	0.00553195	0.00635149	0.00669297	0.00799059	0.00662468	0.00908332	0.00464410	0.00935650	0.00799059	0.00730763	0.00785400	0.00764911	0.00689786	0.00560024	0.00539536	0.00744423	0.00744423	0.00676127	0.00628320	0.00710275	0.00874184	0.00799059	0.00717104	0.00539536	0.00764911	0.00669297	0.00703445	0.00669297	0.00703445	0.00648809	0.00614661	0.00812718	0.00792229	0.00607831	0.00532706	0.00614661	0.00641979	0.00833207	0.00682956	0.00621490	0.00730763	0.00621490	0.00478070	0.00621490	0.00491729	0.00764911	0.00484899	0.00580513	0.00887843	0.00744423	0.00764911	0.00601002	0.00676127	0.00764911	0.00853696	0.00573683	0.00566854	0.00614661	0.00614661	0.00669297	0.00614661	0.00758082	0.00737593	0.00662468	0.00621490	0.00689786	0.00785400	0.00505388	0.00655638	0.00641979	0.00778570	0.00689786	0.00771741	0.00546365	0.00621490	0.00935650	0.00689786	0.00717104	0.00662468	0.00853696	0.00751252	0.00744423	0.00682956	0.00826377	0.00744423	0.00682956	0.00764911	0.00628320	0.00628320	0.00846866	0.00553195	0.00655638	0.00723934	0.00566854
CR->LC	0.00012654	0.00033392	0.00051318	0.00034798	0.00080141	0.00009842	0.00039016	0.00056239	0.00025308	0.00193322	0.00064323	0.00112127	0.00095606	0.00069947	0.00045343	0.00074868	0.00033040	0.00050967	0.00072056	0.00046749	0.00090685	0.00011951	0.00011599	0.00088576	0.00075220	0.00104394	0.00161687	0.00057645	0.00018278	0.00029525	0.00060105	0.00055185	0.00097364	0.00016520	0.00036555	0.00017223	0.00027065	0.00093497	0.00041476	0.00203515	0.00135677	0.00060457	0.00079789	0.00081898	0.00101933	0.00040422	0.00099824	0.00065026	0.00043585	0.00133919	0.00086819	0.00097012	0.00093146	0.00010193	0.00073462	0.00089982	0.00095958	0.00105448	0.00163445	0.00118102	0.00046397	0.00052724	0.00161336	0.00022496	0.00085413	0.00097364	0.00011599	0.00043937	0.00009842	0.00078735	0.00026362	0.00003866	0.00108612	0.00039719	0.00056239	0.00146573	0.00052373	0.00040773	0.00021793	0.00022144	0.00037961	0.00277329	0.00041476	0.00014060	0.00085764	0.00158875	0.00044288	0.00018278	0.00021090	0.00098418	0.00063620	0.00082601	0.00061160	0.00046046	0.00065729	0.00106854	0.00056239	0.00118453	0.00070650	0.00014060
CR->NT	0.00085062	0.00059051	0.00104745	0.00215817	0.00102636	0.00122320	0.00053427	0.00042882	0.00108963	0.00101230	0.00112478	0.00097012	0.00123023	0.00084359	0.00179262	0.00106151	0.00244640	0.00214411	0.00028120	0.00146924	0.00073814	0.00085062	0.00038664	0.00041476	0.00146924	0.00082953	0.00159578	0.00142707	0.00069596	0.00083656	0.00115993	0.00057645	0.00049912	0.00077329	0.00153251	0.00053427	0.00203866	0.00051318	0.00165202	0.00101933	0.00123023	0.00037961	0.00063269	0.00172935	0.00031634	0.00087170	0.00115290	0.00048506	0.00087170	0.00117399	0.00115993	0.00091388	0.00141301	0.00160984	0.00061160	0.00152548	0.00144815	0.00132162	0.00098418	0.00185589	0.00092091	0.00130756	0.00052724	0.00035149	0.00044991	0.00089279	0.00148330	0.00054130	0.00158875	0.00128647	0.00053427	0.00079438	0.00293849	0.00022496	0.00175044	0.00153954	0.00081547	0.00047100	0.00084359	0.00123726	0.00291037	0.00132865	0.00123726	0.00118102	0.00043585	0.00345870	0.00052724	0.00037961	0.00198243	0.00104042	0.00040070	0.00193322	0.00075923	0.00024605	0.00144815	0.00191916	0.00050615	0.00064675	0.00102636	0.00082953
CR->VU	0.00179965	0.00298067	0.00295255	0.00278383	0.00461160	0.00194025	0.00286819	0.00205272	0.00281195	0.00452724	0.00340246	0.00393673	0.00320562	0.00430228	0.00362742	0.00267135	0.00312127	0.00236204	0.00421793	0.00309315	0.00134974	0.00362742	0.00337434	0.00385237	0.00402109	0.00317750	0.00179965	0.00373989	0.00404921	0.00216520	0.00258699	0.00373989	0.00326186	0.00163093	0.00247452	0.00478032	0.00174341	0.00208084	0.00424605	0.00463972	0.00247452	0.00469596	0.00284007	0.00528647	0.00466784	0.00165905	0.00582074	0.00326186	0.00255888	0.00396485	0.00205272	0.00284007	0.00165905	0.00272759	0.00253076	0.00345870	0.00320562	0.00314938	0.00281195	0.00255888	0.00376801	0.00331810	0.00253076	0.00222144	0.00385237	0.00253076	0.00196837	0.00641125	0.00393673	0.00388049	0.00373989	0.00129350	0.00393673	0.00264323	0.00323374	0.00185589	0.00545518	0.00196837	0.00463972	0.00489279	0.00320562	0.00224956	0.00255888	0.00390861	0.00388049	0.00402109	0.00511775	0.00185589	0.00317750	0.00413357	0.00224956	0.00179965	0.00483656	0.00343058	0.00314938	0.00362742	0.00224956	0.00314938	0.00230580	0.00247452
CR->EN	0.01162039	0.01295606	0.01015114	0.01642882	0.01081898	0.01696309	0.01576098	0.01549385	0.01015114	0.01990158	0.01669596	0.01696309	0.01028471	0.01349033	0.01055185	0.01202109	0.01335677	0.01429174	0.01495958	0.01175395	0.01335677	0.00921617	0.01429174	0.01295606	0.01255536	0.01536028	0.01415817	0.01429174	0.01121968	0.01041828	0.01536028	0.01335677	0.01669596	0.01469244	0.01562742	0.01362390	0.01389104	0.01495958	0.01335677	0.01602812	0.01429174	0.01415817	0.01068541	0.01642882	0.01228822	0.01255536	0.01455888	0.01442531	0.01001757	0.01068541	0.01469244	0.01202109	0.01829877	0.01389104	0.01335677	0.01696309	0.01349033	0.01469244	0.01389104	0.01188752	0.01362390	0.01629525	0.01749736	0.01455888	0.01121968	0.01242179	0.01589455	0.01469244	0.01869947	0.01402460	0.00921617	0.01509315	0.01455888	0.01215466	0.01562742	0.01268893	0.01495958	0.01789807	0.01335677	0.01349033	0.01362390	0.00975044	0.01188752	0.01188752	0.00894903	0.01576098	0.01202109	0.01215466	0.01616169	0.01242179	0.01616169	0.01255536	0.01308963	0.01629525	0.01442531	0.01495958	0.01469244	0.01709666	0.01322320	0.01349033
