species	rate_e_mean	rate_e_lower	rate_e_upper
Calcochloris obtusirostris	0.00022364	0.00019556	0.00025456
Calcochloris tytonis	0.00192069	0.00183336	0.00201248
Callibella humilis	0.00018912	0.00016286	0.00021651
Callicebus barbarabrownae	0.00818062	0.00796289	0.00839973
Callicebus coimbrai	0.00302133	0.00290966	0.00313679
Callicebus melanochir	0.00141481	0.00134030	0.00149264
Callicebus nigrifrons	0.00056166	0.00051470	0.00060917
Callicebus personatus	0.00140286	0.00132667	0.00147640
Callimico goeldii	0.00158245	0.00150045	0.00166011
Callistomys pictus	0.00629841	0.00611198	0.00647508
Callithrix aurita	0.00410363	0.00396465	0.00424103
Callithrix flaviceps	0.00407482	0.00394101	0.00421848
Callithrix geoffroyi	0.00014558	0.00012204	0.00016894
Callithrix jacchus	0.00014557	0.00012230	0.00016914
Callithrix kuhlii	0.00169368	0.00161135	0.00177843
Callithrix penicillata	0.00015778	0.00013342	0.00018243
Callorhinus ursinus	0.00110238	0.00103445	0.00116756
Callosciurus adamsi	0.00095803	0.00089776	0.00102047
Callosciurus albescens	0.00186082	0.00177366	0.00194870
Callosciurus baluensis	0.00018822	0.00016139	0.00021502
Callosciurus caniceps	0.00021356	0.00018557	0.00024299
Callosciurus erythraeus	0.00016559	0.00014062	0.00019086
Callosciurus finlaysonii	0.00015270	0.00012880	0.00017609
Callosciurus inornatus	0.00020850	0.00018200	0.00023853
Callosciurus melanogaster	0.00206781	0.00197502	0.00216216
Callosciurus nigrovittatus	0.00018934	0.00016263	0.00021649
Callosciurus notatus	0.00017814	0.00015261	0.00020489
Callosciurus orestes	0.00019215	0.00016477	0.00021892
Callosciurus phayrei	0.00018134	0.00015614	0.00020837
Callosciurus prevostii	0.00018837	0.00016217	0.00021534
Callosciurus pygerythrus	0.00019026	0.00016291	0.00021671
Callosciurus quinquestriatus	0.00020208	0.00017497	0.00023072
Callospermophilus lateralis	0.00019224	0.00016603	0.00021955
Callospermophilus madrensis	0.00098741	0.00092434	0.00105068
Callospermophilus saturatus	0.00017711	0.00015239	0.00020422
Calomys boliviae	0.00020637	0.00017941	0.00023569
Calomys callidus	0.00019135	0.00016247	0.00021744
Calomys callosus	0.00021854	0.00018896	0.00024618
Calomys expulsus	0.00020164	0.00017422	0.00022973
Calomys fecundus	0.00018417	0.00015684	0.00021094
Calomys hummelincki	0.00019239	0.00016588	0.00021917
Calomys laucha	0.00020755	0.00018075	0.00023772
Calomys lepidus	0.00020443	0.00017601	0.00023144
Calomys musculinus	0.00022293	0.00019461	0.00025315
Calomys sorellus	0.00020234	0.00017556	0.00023049
Calomys tener	0.00019427	0.00016787	0.00022203
Calomys tocantinsi	0.00020939	0.00018220	0.00023856
Calomys venustus	0.00020028	0.00017285	0.00022804
Calomyscus bailwardi	0.00019320	0.00016620	0.00022080
Calomyscus baluchi	0.00022189	0.00019244	0.00025072
Calomyscus elburzensis	0.00020115	0.00017159	0.00022808
Calomyscus grandis	0.00200696	0.00191409	0.00209753
Calomyscus hotsoni	0.00019119	0.00016348	0.00021744
Calomyscus mystax	0.00018831	0.00016246	0.00021666
Calomyscus tsolovi	0.00203633	0.00194668	0.00213076
Calomyscus urartensis	0.00022354	0.00019441	0.00025329
Caluromys derbianus	0.00021652	0.00018791	0.00024488
Caluromys lanatus	0.00019511	0.00016920	0.00022356
Caluromys philander	0.00021656	0.00018903	0.00024701
Caluromysiops irrupta	0.00022035	0.00019117	0.00024974
Calyptophractus retusus	0.00179733	0.00170973	0.00188231
Camelus ferus	0.00696077	0.00676376	0.00714778
Canis adustus	0.00019658	0.00016921	0.00022363
Canis aureus	0.00014790	0.00012508	0.00017204
Canis latrans	0.00015080	0.00012666	0.00017479
Canis lupaster	0.00017486	0.00014884	0.00020100
Canis lupus	0.00014983	0.00012647	0.00017475
Canis mesomelas	0.00017503	0.00014992	0.00020125
Canis rufus	0.01475784	0.01441842	0.01508586
Canis simensis	0.00535975	0.00519547	0.00552056
Cannomys badius	0.00021341	0.00018540	0.00024301
Cansumys canus	0.00020509	0.00017744	0.00023362
Caperea marginata	0.00007112	0.00005524	0.00008759
Capra aegagrus	0.00181062	0.00172536	0.00189736
Capra caucasica	0.00348925	0.00336396	0.00361204
Capra cylindricornis	0.00070479	0.00065192	0.00075697
Capra falconeri	0.00084092	0.00078594	0.00089943
Capra ibex	0.00013547	0.00011218	0.00015821
Capra nubiana	0.00166718	0.00158820	0.00175264
Capra pyrenaica	0.00013967	0.00011640	0.00016377
Capra sibirica	0.00011525	0.00009387	0.00013590
Capra walie	0.00474006	0.00459369	0.00489272
Capreolus capreolus	0.00016701	0.00014220	0.00019328
Capreolus pygargus	0.00013232	0.00011054	0.00015512
Capricornis crispus	0.00012975	0.00010689	0.00015149
Capricornis milneedwardsii	0.00078812	0.00073126	0.00084356
Capricornis rubidus	0.00076618	0.00071216	0.00082097
Capricornis sumatraensis	0.00162257	0.00153877	0.00170263
Capricornis swinhoei	0.00015176	0.00012807	0.00017705
Capricornis thar	0.00074166	0.00068877	0.00079586
Caprolagus hispidus	0.00575980	0.00559136	0.00592554
Capromys pilorides	0.00017496	0.00014942	0.00020056
Caracal aurata	0.00171948	0.00163743	0.00180512
Caracal caracal	0.00015461	0.00013061	0.00017889
Cardiocranius paradoxus	0.00211268	0.00202060	0.00220999
Cardioderma cor	0.00015890	0.00013566	0.00018515
Carollia benkeithi	0.00019827	0.00017128	0.00022660
Carollia brevicauda	0.00016679	0.00014085	0.00019190
Carollia castanea	0.00017999	0.00015355	0.00020598
Carollia manu	0.00016807	0.00014268	0.00019370
Carollia monohernandezi	0.00174186	0.00165824	0.00182854
Carollia perspicillata	0.00017322	0.00014731	0.00019870
Carollia sowelli	0.00018306	0.00015690	0.00020924
Carollia subrufa	0.00015974	0.00013540	0.00018535
Carpitalpa arendsi	0.00204741	0.00195081	0.00213527
Carpomys melanurus	0.00206066	0.00196573	0.00215379
Carpomys phaeurus	0.00022567	0.00019572	0.00025467
Carterodon sulcidens	0.00211109	0.00201683	0.00220854
Caryomys eva	0.00020072	0.00017441	0.00022998
Caryomys inez	0.00022279	0.00019237	0.00025076
Casinycteris argynnis	0.00018814	0.00016074	0.00021457
Casinycteris campomaanensis	0.00182749	0.00173908	0.00191348
Castor canadensis	0.00013993	0.00011778	0.00016344
Castor fiber	0.00011455	0.00009411	0.00013639
Catagonus wagneri	0.00606872	0.00589074	0.00624487
Catopuma badia	0.00482958	0.00467926	0.00498311
Catopuma temminckii	0.00074972	0.00069706	0.00080480
Cavia aperea	0.00021344	0.00018544	0.00024342
Cavia fulgida	0.00022137	0.00019245	0.00025084
Cavia intermedia	0.02296215	0.02247992	0.02345409
Cavia magna	0.00020048	0.00017290	0.00022837
Cavia patzelti	0.00203124	0.00193928	0.00212542
Cavia tschudii	0.00019929	0.00017165	0.00022672
Cebuella pygmaea	0.00171321	0.00162819	0.00179585
Cebus aequatorialis	0.00590002	0.00572443	0.00606921
Cebus albifrons	0.00007227	0.00005560	0.00008965
Cebus brunneus	0.00009293	0.00007281	0.00011055
Cebus castaneus	0.00018332	0.00015726	0.00020984
Cebus cesarae	0.00092103	0.00086114	0.00098272
Cebus cuscinus	0.00044201	0.00040191	0.00048553
Cebus kaapori	0.00617426	0.00599427	0.00635042
Cebus malitiosus	0.00225412	0.00215370	0.00235272
Cebus versicolor	0.00209473	0.00199802	0.00218724
Centronycteris centralis	0.00018930	0.00016356	0.00021739
Centronycteris maximiliani	0.00022084	0.00019311	0.00025059
Centurio senex	0.00016686	0.00014150	0.00019208
Cephalophus adersi	0.00229810	0.00219999	0.00239710
Cephalophus callipygus	0.00017308	0.00014740	0.00019902
Cephalophus dorsalis	0.00078189	0.00072712	0.00083741
Cephalophus harveyi	0.00015973	0.00013517	0.00018456
Cephalophus jentinki	0.00426436	0.00412376	0.00440742
Cephalophus leucogaster	0.00101185	0.00094842	0.00107660
Cephalophus natalensis	0.00015700	0.00013213	0.00018070
Cephalophus niger	0.00018227	0.00015654	0.00020975
Cephalophus nigrifrons	0.00016657	0.00014383	0.00019340
Cephalophus ogilbyi	0.00015687	0.00013194	0.00018236
Cephalophus rufilatus	0.00016509	0.00013986	0.00018963
Cephalophus silvicultor	0.00083450	0.00077808	0.00089254
Cephalophus spadix	0.00627231	0.00609211	0.00645260
Cephalophus weynsi	0.00014750	0.00012452	0.00017192
Cephalophus zebra	0.00215870	0.00206382	0.00225415
Cephalorhynchus commersonii	0.00012168	0.00010043	0.00014373
Cephalorhynchus eutropia	0.00054604	0.00049954	0.00059216
Cephalorhynchus heavisidii	0.00048584	0.00044435	0.00052963
Cephalorhynchus hectori	0.00258983	0.00248619	0.00269701
Ceratotherium simum	0.00039785	0.00035803	0.00043728
Cercartetus caudatus	0.00018520	0.00015907	0.00021261
Cercartetus concinnus	0.00020837	0.00018129	0.00023837
Cercartetus lepidus	0.00024485	0.00021378	0.00027522
Cercartetus nanus	0.00021772	0.00018844	0.00024572
Cercocebus agilis	0.00009618	0.00007801	0.00011641
Cercocebus atys	0.00047623	0.00043269	0.00051959
Cercocebus chrysogaster	0.00095613	0.00089341	0.00101652
Cercocebus galeritus	0.00266353	0.00255600	0.00277270
Cercocebus lunulatus	0.00235594	0.00225654	0.00245586
Cercocebus sanjei	0.00231303	0.00221190	0.00240899
Cercocebus torquatus	0.00216232	0.00206699	0.00225854
Cercopithecus ascanius	0.00009146	0.00007342	0.00011107
Cercopithecus campbelli	0.00010725	0.00008785	0.00012835
Cercopithecus cephus	0.00010206	0.00008272	0.00012203
Cercopithecus denti	0.00008822	0.00007101	0.00010744
Cercopithecus diana	0.00209503	0.00200782	0.00219630
Cercopithecus dryas	0.00262505	0.00251337	0.00272605
Cercopithecus erythrogaster	0.00122568	0.00115714	0.00130016
Cercopithecus erythrotis	0.00114017	0.00107158	0.00120874
Cercopithecus hamlyni	0.00113830	0.00106629	0.00120381
Cercopithecus lowei	0.00115358	0.00108856	0.00122300
Cercopithecus mitis	0.00009737	0.00007821	0.00011747
Cercopithecus mona	0.00008829	0.00007066	0.00010748
Cercopithecus neglectus	0.00012077	0.00009903	0.00014197
Cercopithecus nictitans	0.00054032	0.00049590	0.00058617
Cercopithecus petaurista	0.00009739	0.00007729	0.00011642
Cercopithecus roloway	0.00644815	0.00626495	0.00663398
Cercopithecus sclateri	0.00240168	0.00230174	0.00250758
Cerdocyon thous	0.00017880	0.00015310	0.00020550
Cerradomys maracajuensis	0.00021317	0.00018522	0.00024205
Cerradomys marinhus	0.00018715	0.00016040	0.00021488
Cerradomys scotti	0.00020061	0.00017242	0.00022793
Cerradomys subflavus	0.00020555	0.00017819	0.00023474
Cervus albirostris	0.00133822	0.00126841	0.00141609
Cervus canadensis	0.00009340	0.00007522	0.00011338
Cervus elaphus	0.00009331	0.00007501	0.00011205
Cervus hanglu	0.00016497	0.00014123	0.00019172
Cervus nippon	0.00011338	0.00009358	0.00013483
Chacodelphys formosa	0.00104751	0.00098032	0.00111227
Chaerephon aloysiisabaudiae	0.00017090	0.00014634	0.00019697
Chaerephon ansorgei	0.00015604	0.00013035	0.00018010
Chaerephon atsinanana	0.00019392	0.00016716	0.00022082
Chaerephon bemmeleni	0.00014991	0.00012637	0.00017447
Chaerephon bivittatus	0.00018318	0.00015837	0.00021095
Chaerephon bregullae	0.00478632	0.00463797	0.00494193
Chaerephon chapini	0.00014569	0.00012168	0.00016963
Chaerephon gallagheri	0.00168162	0.00159758	0.00176433
Chaerephon jobensis	0.00016681	0.00014131	0.00019258
Chaerephon jobimena	0.00018536	0.00015990	0.00021292
Chaerephon johorensis	0.00191808	0.00183092	0.00201135
Chaerephon major	0.00014884	0.00012570	0.00017260
Chaerephon nigeriae	0.00014874	0.00012539	0.00017373
Chaerephon plicatus	0.00017011	0.00014462	0.00019587
Chaerephon pumilus	0.00015274	0.00012858	0.00017724
Chaerephon russatus	0.00160241	0.00152000	0.00168537
Chaerephon solomonis	0.00016381	0.00013863	0.00018893
Chaerephon tomensis	0.00501939	0.00485977	0.00517330
Chaetocauda sichuanensis	0.00201619	0.00192378	0.00211053
Chaetodipus ammophilus	0.00097221	0.00091236	0.00103615
Chaetodipus arenarius	0.00020770	0.00017944	0.00023507
Chaetodipus artus	0.00020871	0.00018134	0.00023826
Chaetodipus baileyi	0.00022154	0.00019308	0.00025098
Chaetodipus californicus	0.00018900	0.00016245	0.00021513
Chaetodipus eremicus	0.00019608	0.00016963	0.00022361
Chaetodipus fallax	0.00022595	0.00019667	0.00025636
Chaetodipus formosus	0.00021014	0.00018258	0.00023809
Chaetodipus goldmani	0.00104204	0.00098081	0.00110712
Chaetodipus hispidus	0.00020139	0.00017372	0.00022997
Chaetodipus intermedius	0.00020311	0.00017464	0.00023091
Chaetodipus lineatus	0.00195245	0.00186347	0.00204661
Chaetodipus nelsoni	0.00022867	0.00019973	0.00025807
Chaetodipus penicillatus	0.00019548	0.00016853	0.00022316
Chaetodipus pernix	0.00022524	0.00019593	0.00025419
Chaetodipus rudinoris	0.00018822	0.00016172	0.00021540
Chaetodipus siccus	0.00020137	0.00017403	0.00022982
Chaetodipus spinatus	0.00017085	0.00014470	0.00019635
Chaetophractus vellerosus	0.00016693	0.00014191	0.00019182
Chaetophractus villosus	0.00013462	0.00011246	0.00015716
Chalinolobus dwyeri	0.00091726	0.00085495	0.00097666
Chalinolobus gouldii	0.00016405	0.00013952	0.00018978
Chalinolobus morio	0.00016312	0.00013844	0.00018872
Chalinolobus neocaledonicus	0.00489233	0.00473935	0.00504929
Chalinolobus nigrogriseus	0.00017607	0.00015039	0.00020275
Chalinolobus picatus	0.00092738	0.00086888	0.00099010
Chalinolobus tuberculatus	0.00196641	0.00187809	0.00205771
Cheirogaleus crossleyi	0.00155054	0.00147154	0.00162982
Cheirogaleus major	0.00176343	0.00167474	0.00184648
Cheirogaleus medius	0.00014675	0.00012374	0.00017115
Cheirogaleus minusculus	0.00109075	0.00102550	0.00115737
Cheirogaleus sibreei	0.01299548	0.01269686	0.01331469
Cheiromeles parvidens	0.00014774	0.00012460	0.00017181
Cheiromeles torquatus	0.00014583	0.00012318	0.00016977
Chelemys macronyx	0.00023883	0.00021014	0.00027114
Chelemys megalonyx	0.00110346	0.00103636	0.00116821
Cheracebus lucifer	0.00021471	0.00018517	0.00024282
Cheracebus lugens	0.00018224	0.00015782	0.00021000
Cheracebus medemi	0.00215534	0.00206257	0.00225027
Cheracebus purinus	0.00017089	0.00014492	0.00019610
Cheracebus regulus	0.00019304	0.00016682	0.00022121
Cheracebus torquatus	0.00016288	0.00013915	0.00018910
Chibchanomys orcesi	0.00197891	0.00189024	0.00207306
Chibchanomys trichotis	0.00209057	0.00199334	0.00218300
Chilomys instans	0.00020518	0.00017633	0.00023240
Chilonatalus macer	0.00177963	0.00169521	0.00186509
Chilonatalus micropus	0.00207629	0.00198344	0.00216987
Chilonatalus tumidifrons	0.00094594	0.00088344	0.00100673
Chimarrogale hantu	0.00109305	0.00103037	0.00116268
Chimarrogale himalayica	0.00018335	0.00015728	0.00021047
Chimarrogale phaeura	0.00615225	0.00597367	0.00633196
Chimarrogale platycephalus	0.00020857	0.00018053	0.00023773
Chimarrogale styani	0.00020153	0.00017374	0.00022933
Chimarrogale sumatrana	0.00199099	0.00189298	0.00207779
Chinchilla chinchilla	0.00548380	0.00531988	0.00565275
Chinchilla lanigera	0.00558342	0.00542290	0.00575839
Chinchillula sahamae	0.00019108	0.00016238	0.00021644
Chionomys gud	0.00020606	0.00017792	0.00023399
Chionomys nivalis	0.00021760	0.00018955	0.00024763
Chionomys roberti	0.00021349	0.00018446	0.00024179
Chiroderma doriae	0.00016901	0.00014278	0.00019322
Chiroderma improvisum	0.00460837	0.00446615	0.00476620
Chiroderma salvini	0.00018102	0.00015474	0.00020753
Chiroderma trinitatum	0.00016916	0.00014443	0.00019637
Chiroderma villosum	0.00018011	0.00015399	0.00020660
Chiroderma vizottoi	0.00181856	0.00173155	0.00190305
Chiromyscus chiropus	0.00022128	0.00019316	0.00025148
Chironax melanocephalus	0.00019427	0.00016645	0.00022118
Chironectes minimus	0.00021759	0.00018978	0.00024717
Chiropodomys calamianensis	0.00209499	0.00199751	0.00218385
Chiropodomys gliroides	0.00018529	0.00015829	0.00021124
Chiropodomys karlkoopmani	0.00228172	0.00218750	0.00238195
Chiropodomys major	0.00019642	0.00016915	0.00022466
Chiropodomys muroides	0.00206133	0.00197173	0.00215912
Chiropodomys pusillus	0.00210780	0.00201362	0.00220362
Chiropotes albinasus	0.00275931	0.00264996	0.00287036
Chiropotes chiropotes	0.00012441	0.00010332	0.00014661
Chiropotes satanas	0.00765985	0.00745258	0.00786398
Chiropotes utahickae	0.00259080	0.00249083	0.00270069
Chiruromys forbesi	0.00021577	0.00018709	0.00024399
Chiruromys lamia	0.00020548	0.00017798	0.00023406
Chiruromys vates	0.00019832	0.00017123	0.00022755
Chlamyphorus truncatus	0.00196066	0.00187061	0.00205465
Chlorocebus aethiops	0.00008445	0.00006727	0.00010266
Chlorocebus cynosuros	0.00010330	0.00008440	0.00012448
Chlorocebus djamdjamensis	0.00126369	0.00119367	0.00133744
Chlorocebus pygerythrus	0.00010854	0.00008829	0.00012891
Chlorocebus sabaeus	0.00012135	0.00010122	0.00014411
Chlorocebus tantalus	0.00009302	0.00007420	0.00011240
Chlorotalpa duthieae	0.00215329	0.00205695	0.00224541
Chlorotalpa sclateri	0.00017017	0.00014497	0.00019736
Chodsigoa caovansunga	0.00206905	0.00198031	0.00216690
Chodsigoa hypsibia	0.00022288	0.00019396	0.00025167
Chodsigoa lamula	0.00020345	0.00017410	0.00023110
Chodsigoa parca	0.00022647	0.00019662	0.00025562
Chodsigoa parva	0.00193772	0.00184834	0.00202907
Chodsigoa salenskii	0.00202791	0.00193590	0.00212147
Chodsigoa smithii	0.00105195	0.00098614	0.00111647
Chodsigoa sodalis	0.00194965	0.00185890	0.00204008
Choeroniscus godmani	0.00018129	0.00015550	0.00020799
Choeroniscus minor	0.00017805	0.00015091	0.00020337
Choeroniscus periosus	0.00190269	0.00181220	0.00199144
Choeronycteris mexicana	0.00090899	0.00084769	0.00096796
Choeropsis liberiensis	0.00217910	0.00208441	0.00227730
Choloepus didactylus	0.00010623	0.00008761	0.00012716
Choloepus hoffmanni	0.00008192	0.00006431	0.00009994
Chrotogale owstoni	0.00402384	0.00389149	0.00416351
Chrotomys gonzalesi	0.00103067	0.00096450	0.00109310
Chrotomys mindorensis	0.00023474	0.00020548	0.00026520
Chrotomys sibuyanensis	0.00204861	0.00195589	0.00214373
Chrotomys silaceus	0.00019915	0.00017169	0.00022677
Chrotomys whiteheadi	0.00022193	0.00019332	0.00025172
Chrotopterus auritus	0.00015161	0.00012853	0.00017732
Chrysochloris asiatica	0.00020130	0.00017468	0.00023059
Chrysochloris stuhlmanni	0.00020410	0.00017632	0.00023125
Chrysochloris visagiei	0.00184365	0.00175285	0.00192846
Chrysocyon brachyurus	0.00078936	0.00073284	0.00084571
Chrysospalax trevelyani	0.00501538	0.00486091	0.00517238
Chrysospalax villosus	0.00206167	0.00196957	0.00215228
Cistugo lesueuri	0.00013353	0.00011143	0.00015658
Cistugo seabrae	0.00018002	0.00015292	0.00020543
Civettictis civetta	0.00012821	0.00010641	0.00015103
Cloeotis percivali	0.00018838	0.00016081	0.00021448
Clyomys laticeps	0.00018323	0.00015634	0.00020941
Coccymys kirrhos	0.00178642	0.00169944	0.00187692
Coccymys ruemmleri	0.00019031	0.00016319	0.00021814
Coccymys shawmayeri	0.00016747	0.00014169	0.00019211
Coelops frithii	0.00090515	0.00084768	0.00096551
Coelops robinsoni	0.00196529	0.00187442	0.00205513
Coendou baturitensis	0.00138360	0.00130856	0.00145685
Coendou bicolor	0.00011563	0.00009573	0.00013743
Coendou ichillus	0.00167382	0.00158989	0.00175885
Coendou insidiosus	0.00015253	0.00012964	0.00017768
Coendou melanurus	0.00014476	0.00012154	0.00016778
Coendou mexicanus	0.00012742	0.00010626	0.00015084
Coendou nycthemera	0.00140117	0.00132310	0.00147360
Coendou prehensilis	0.00012952	0.00010744	0.00015278
Coendou pruinosus	0.00014267	0.00011955	0.00016572
Coendou quichua	0.00134585	0.00126973	0.00141705
Coendou roosmalenorum	0.00159553	0.00151153	0.00167174
Coendou rufescens	0.00015986	0.00013531	0.00018427
Coendou speratus	0.00541867	0.00525177	0.00558311
Coendou spinosus	0.00014872	0.00012484	0.00017219
Coendou vestitus	0.00158189	0.00149938	0.00165874
Coleura afra	0.00021459	0.00018637	0.00024299
Coleura kibomalandy	0.00185979	0.00177098	0.00194667
Coleura seychellensis	0.01955594	0.01912584	0.01997864
Colobus angolensis	0.00009027	0.00007233	0.00010927
Colobus guereza	0.00011322	0.00009187	0.00013317
Colobus polykomos	0.00099229	0.00093119	0.00105668
Colobus satanas	0.00115725	0.00108928	0.00122599
Colobus vellerosus	0.00581944	0.00564314	0.00599322
