species	simulated_ext_prob_in_100_years
Macaca arctoides	0.11400000
Macaca assamensis	0.04540000
Macaca cyclopis	0.00850000
Macaca fascicularis	0.01060000
Macaca fuscata	0.00820000
Macaca hecki	0.10740000
Macaca leonina	0.10560000
Macaca maura	0.19330000
Macaca mulatta	0.00960000
Macaca munzala	0.19080000
Macaca nemestrina	0.10820000
Macaca nigra	0.49980000
Macaca nigrescens	0.10860000
Macaca ochreata	0.11540000
Macaca pagensis	0.45300000
Macaca radiata	0.01050000
Macaca siberu	0.10990000
Macaca silenus	0.17930000
Macaca sinica	0.22190000
Macaca sylvanus	0.23100000
Macaca thibetana	0.04340000
Macaca tonkeana	0.10740000
Macroderma gigas	0.16430000
Macrogalidia musschenbroekii	0.16880000
Macroglossus minimus	0.01730000
Macroglossus sobrinus	0.01790000
Macrophyllum macrophyllum	0.01520000
Macropus agilis	0.01780000
Macropus antilopinus	0.01640000
Macropus bernardus	0.07300000
Macropus dorsalis	0.01480000
Macropus eugenii	0.02020000
Macropus fuliginosus	0.01380000
Macropus giganteus	0.01220000
Macropus irma	0.01780000
Macropus parma	0.09240000
Macropus parryi	0.01370000
Macropus robustus	0.01220000
Macropus rufogriseus	0.01520000
Macropus rufus	0.01210000
Macroscelides flavicaudatus	0.02170000
Macroscelides micus	0.02190000
Macroscelides proboscideus	0.02160000
Macrotarsomys bastardi	0.02010000
Macrotarsomys ingens	0.45260000
Macrotarsomys petteri	0.18040000
Macrotis lagotis	0.20990000
Macrotus californicus	0.01730000
Macrotus waterhousii	0.01770000
Macruromys elegans	0.17890000
Macruromys major	0.02020000
Madoqua guentheri	0.01700000
Madoqua kirkii	0.01600000
Madoqua piacentinii	0.16550000
Madoqua saltiana	0.01680000
Madromys blanfordi	0.01840000
Makalata didelphoides	0.02000000
Makalata macrura	0.01910000
Makalata obscura	0.17800000
Malacomys cansdalei	0.02170000
Malacomys edwardsi	0.02000000
Malacomys longipes	0.02020000
Malacothrix typica	0.02280000
Mallomys aroaensis	0.02150000
Mallomys gunung	0.45390000
Mallomys istapantap	0.02040000
Mallomys rothschildi	0.02270000
Mammelomys lanosus	0.02090000
Mammelomys rattoides	0.02260000
Mandrillus leucophaeus	0.19050000
Mandrillus sphinx	0.09940000
Manis crassicaudata	0.37280000
Manis culionensis	0.72830000
Manis javanica	0.72090000
Manis pentadactyla	0.72870000
Margaretamys beccarii	0.18460000
Margaretamys christinae	0.41650000
Margaretamys elegans	0.10810000
Margaretamys parvus	0.18190000
Marmosa alstoni	0.01970000
Marmosa andersoni	0.18750000
Marmosa constantiae	0.01900000
Marmosa demerarae	0.02070000
Marmosa lepida	0.01910000
Marmosa mexicana	0.01910000
Marmosa murina	0.01880000
Marmosa paraguayana	0.01980000
Marmosa phaea	0.20820000
Marmosa quichua	0.01970000
Marmosa regina	0.02030000
Marmosa robinsoni	0.02100000
Marmosa rubra	0.18670000
Marmosa tyleriana	0.18460000
Marmosa xerophila	0.21260000
Marmosops bishopi	0.02050000
Marmosops caucae	0.01980000
Marmosops cracens	0.18300000
Marmosops creightoni	0.18050000
Marmosops fuscatus	0.18070000
Marmosops handleyi	0.84240000
Marmosops impavidus	0.02050000
Marmosops incanus	0.02010000
Marmosops invictus	0.02160000
Marmosops juninensis	0.20630000
Marmosops neblina	0.02220000
Marmosops noctivagus	0.02070000
Marmosops ocellatus	0.02020000
Marmosops pakaraimae	0.20610000
Marmosops parvidens	0.02100000
Marmosops paulensis	0.02100000
Marmosops pinheiroi	0.01790000
Marmota baibacina	0.01670000
Marmota bobak	0.01500000
Marmota broweri	0.01740000
Marmota caligata	0.01640000
Marmota camtschatica	0.01580000
Marmota caudata	0.01780000
Marmota flaviventris	0.01650000
Marmota himalayana	0.01490000
Marmota marmota	0.01470000
Marmota menzbieri	0.16170000
Marmota monax	0.01760000
Marmota olympus	0.01520000
Marmota sibirica	0.35210000
Marmota vancouverensis	0.71610000
Martes americana	0.01500000
Martes flavigula	0.01400000
Martes foina	0.01430000
Martes gwatkinsii	0.20610000
Martes martes	0.01470000
Martes melampus	0.01770000
Martes pennanti	0.01900000
Martes zibellina	0.01520000
Massoutiera mzabi	0.01750000
Mastacomys fuscus	0.10370000
Mastomys awashensis	0.01960000
Mastomys coucha	0.01970000
Mastomys erythroleucus	0.01900000
Mastomys huberti	0.02100000
Mastomys kollmannspergeri	0.01690000
Mastomys natalensis	0.01960000
Mastomys pernanus	0.18640000
Mastomys shortridgei	0.02330000
Maxomys alticola	0.01990000
Maxomys baeodon	0.17690000
Maxomys bartelsii	0.02080000
Maxomys dollmani	0.18130000
Maxomys hellwaldii	0.01820000
Maxomys hylomyoides	0.18260000
Maxomys inas	0.02080000
Maxomys inflatus	0.20000000
Maxomys moi	0.01920000
Maxomys musschenbroekii	0.01870000
Maxomys ochraceiventer	0.19090000
Maxomys pagensis	0.20830000
Maxomys panglima	0.02010000
Maxomys rajah	0.21020000
Maxomys surifer	0.02000000
Maxomys tajuddinii	0.02230000
Maxomys wattsi	0.46190000
Maxomys whiteheadi	0.21380000
Mazama americana	0.14690000
Mazama bororo	0.16950000
Mazama bricenii	0.15110000
Mazama chunyi	0.18010000
Mazama gouazoubira	0.01640000
Mazama nana	0.16300000
Mazama nemorivaga	0.01580000
Mazama pandora	0.15700000
Mazama rufina	0.16900000
Mazama temama	0.14060000
Megadendromus nikolausi	0.20410000
Megaderma lyra	0.01540000
Megaderma spasma	0.01620000
Megadontomys cryophilus	0.46090000
Megadontomys nelsoni	0.46050000
Megadontomys thomasi	0.45760000
Megaerops ecaudatus	0.02040000
Megaerops kusnotoi	0.20150000
Megaerops niphanae	0.02020000
Megaerops wetmorei	0.20660000
Megaloglossus azagnyi	0.01850000
Megaloglossus woermanni	0.01790000
Megaptera novaeangliae	0.00680000
Megasorex gigas	0.02050000
Melanomys caliginosus	0.02350000
Melanomys robustulus	0.01900000
Melanomys zunigae	0.83330000
Melasmothrix naso	0.18010000
Meles anakuma	0.01250000
Meles leucurus	0.01400000
Meles meles	0.01650000
Mellivora capensis	0.01230000
Melogale cucphuongensis	0.15100000
Melogale everetti	0.35960000
Melogale moschata	0.01630000
Melogale orientalis	0.01530000
Melogale personata	0.01800000
Melomys aerosus	0.46710000
Melomys arcium	0.18150000
Melomys bannisteri	0.45330000
Melomys bougainville	0.18000000
Melomys burtoni	0.02120000
Melomys capensis	0.01940000
Melomys caurinus	0.45560000
Melomys cervinipes	0.02260000
Melomys cooperae	0.18530000
Melomys dollmani	0.01900000
Melomys fraterculus	0.45450000
Melomys frigicola	0.02120000
Melomys fulgens	0.17990000
Melomys howi	0.18260000
Melomys leucogaster	0.02030000
Melomys lutillus	0.02050000
Melomys matambuai	0.46690000
Melomys obiensis	0.02050000
Melomys paveli	0.17640000
Melomys rufescens	0.02100000
Melomys talaudium	0.46020000
Melonycteris fardoulisi	0.01750000
Melonycteris melanops	0.01770000
Melonycteris woodfordi	0.01550000
Melursus ursinus	0.10410000
Menetes berdmorei	0.02030000
Mephitis macroura	0.02000000
Mephitis mephitis	0.01510000
Meriones arimalius	0.01900000
Meriones chengi	0.02210000
Meriones crassus	0.02090000
Meriones dahli	0.45910000
Meriones grandis	0.01750000
Meriones hurrianae	0.02080000
Meriones libycus	0.01990000
Meriones meridianus	0.02040000
Meriones persicus	0.02050000
Meriones rex	0.02160000
Meriones sacramenti	0.20980000
Meriones shawi	0.01900000
Meriones tamariscinus	0.02070000
Meriones tristrami	0.02040000
Meriones unguiculatus	0.01780000
Meriones vinogradovi	0.02210000
Meriones zarudnyi	0.18180000
Mesechinus dauuricus	0.02000000
Mesechinus hughi	0.02000000
Mesembriomys gouldii	0.21020000
Mesembriomys macrurus	0.09880000
Mesocapromys angelcabrerai	0.44600000
Mesocapromys auritus	0.42920000
Mesocapromys nanus	0.82040000
Mesocapromys sanfelipensis	0.80640000
Mesocricetus auratus	0.20900000
Mesocricetus brandti	0.10140000
Mesocricetus newtoni	0.10090000
Mesocricetus raddei	0.02040000
Mesomys hispidus	0.01800000
Mesomys leniceps	0.17680000
Mesomys occultus	0.01810000
Mesomys stimulax	0.02120000
Mesophylla macconnelli	0.01820000
Mesoplodon bidens	0.07010000
Mesoplodon bowdoini	0.07300000
Mesoplodon carlhubbsi	0.06680000
Mesoplodon densirostris	0.07440000
Mesoplodon europaeus	0.06630000
Mesoplodon ginkgodens	0.07170000
Mesoplodon grayi	0.07200000
Mesoplodon hectori	0.07360000
Mesoplodon hotaula	0.16220000
Mesoplodon layardii	0.07580000
Mesoplodon mirus	0.07610000
Mesoplodon perrini	0.07450000
Mesoplodon peruvianus	0.07440000
Mesoplodon stejnegeri	0.06290000
Mesoplodon traversii	0.06890000
Metachirus nudicaudatus	0.01960000
Micaelamys granti	0.01910000
Micaelamys namaquensis	0.01760000
Mico acariensis	0.01630000
Mico argentatus	0.01520000
Mico chrysoleucos	0.01700000
Mico emiliae	0.01500000
Mico humeralifer	0.15170000
Mico intermedius	0.01560000
Mico leucippe	0.16940000
Mico marcai	0.14270000
Mico mauesi	0.01670000
Mico melanurus	0.01490000
Mico nigriceps	0.08180000
Mico rondoni	0.16960000
Mico saterei	0.01520000
Microakodontomys transitorius	0.45680000
Microcavia australis	0.01690000
Microcavia niata	0.02300000
Microcavia shiptoni	0.09670000
Microcebus arnholdi	0.38670000
Microcebus berthae	0.40390000
Microcebus bongolavensis	0.39450000
Microcebus danfossi	0.37770000
Microcebus gerpi	0.72560000
Microcebus griseorufus	0.01520000
Microcebus jollyae	0.38200000
Microcebus lehilahytsara	0.18570000
Microcebus macarthurii	0.39500000
Microcebus mamiratra	0.74680000
Microcebus margotmarshae	0.38970000
Microcebus marohita	0.72180000
Microcebus mittermeieri	0.38550000
Microcebus murinus	0.01570000
Microcebus myoxinus	0.17690000
Microcebus ravelobensis	0.38120000
Microcebus rufus	0.17540000
Microcebus sambiranensis	0.38300000
Microcebus simmonsi	0.37500000
Microcebus tavaratra	0.17500000
Microdillus peeli	0.18070000
Microdipodops megacephalus	0.01940000
Microdipodops pallidus	0.02450000
Microgale brevicaudata	0.01880000
Microgale cowani	0.01950000
Microgale dobsoni	0.01860000
Microgale drouhardi	0.02140000
Microgale dryas	0.21060000
Microgale fotsifotsy	0.02120000
Microgale gracilis	0.02030000
Microgale grandidieri	0.02300000
Microgale gymnorhyncha	0.02010000
Microgale jenkinsae	0.45440000
Microgale jobihely	0.44950000
Microgale longicaudata	0.02110000
Microgale majori	0.02250000
Microgale monticola	0.21010000
Microgale nasoloi	0.21030000
Microgale parvula	0.02030000
Microgale principula	0.01890000
Microgale pusilla	0.02030000
Microgale soricoides	0.01830000
Microgale taiva	0.02010000
Microgale talazaci	0.02390000
Microgale thomasi	0.02280000
Microhydromys argenteus	0.18450000
Microhydromys richardsoni	0.18730000
Micromys minutus	0.02300000
Micronycteris brosseti	0.16040000
Micronycteris buriri	0.15940000
Micronycteris giovanniae	0.14470000
Micronycteris hirsuta	0.01620000
Micronycteris matses	0.15440000
Micronycteris megalotis	0.01670000
Micronycteris microtis	0.01730000
Micronycteris minuta	0.01830000
Micronycteris sanborni	0.01750000
Micronycteris schmidtorum	0.01740000
Micronycteris yatesi	0.16480000
Microperoryctes aplini	0.20780000
Microperoryctes longicauda	0.01950000
Microperoryctes murina	0.20930000
Microperoryctes papuensis	0.01980000
Micropotamogale lamottei	0.19580000
Micropotamogale ruwenzorii	0.01890000
Micropteropus intermedius	0.16570000
Micropteropus pusillus	0.02030000
Microryzomys altissimus	0.02180000
Microryzomys minutus	0.02000000
Microsciurus alfari	0.01700000
Microsciurus flaviventer	0.01730000
Microsciurus mimulus	0.01880000
Microsciurus santanderensis	0.17150000
Microtus abbreviatus	0.01640000
Microtus agrestis	0.01860000
Microtus anatolicus	0.17890000
Microtus arvalis	0.02090000
Microtus bavaricus	0.83930000
Microtus brachycercus	0.01910000
Microtus breweri	0.20850000
Microtus cabrerae	0.10170000
Microtus californicus	0.02040000
Microtus canicaudus	0.02100000
Microtus chrotorrhinus	0.02140000
Microtus clarkei	0.01850000
Microtus daghestanicus	0.01900000
Microtus dogramacii	0.02120000
Microtus duodecimcostatus	0.02000000
Microtus elbeyli	0.16080000
Microtus evoronensis	0.18020000
Microtus felteni	0.02000000
Microtus fortis	0.02250000
Microtus gerbei	0.01830000
Microtus gregalis	0.02130000
Microtus guatemalensis	0.10510000
Microtus guentheri	0.01950000
Microtus hyperboreus	0.01940000
Microtus ilaeus	0.01870000
Microtus irani	0.20850000
Microtus kermanensis	0.18510000
Microtus kikuchii	0.02280000
Microtus levis	0.02270000
Microtus liechtensteini	0.02260000
Microtus limnophilus	0.02110000
Microtus longicaudus	0.02060000
Microtus lusitanicus	0.02250000
Microtus majori	0.02080000
Microtus maximowiczii	0.01980000
Microtus mexicanus	0.02040000
Microtus middendorffii	0.02050000
Microtus miurus	0.01930000
Microtus mongolicus	0.01980000
Microtus montanus	0.02120000
Microtus montebelli	0.02230000
Microtus mujanensis	0.18930000
Microtus multiplex	0.02060000
Microtus nasarovi	0.18340000
Microtus oaxacensis	0.45990000
Microtus ochrogaster	0.02080000
Microtus oeconomus	0.02100000
Microtus oregoni	0.02140000
Microtus paradoxus	0.01960000
Microtus pennsylvanicus	0.01980000
Microtus pinetorum	0.02080000
Microtus qazvinensis	0.01970000
Microtus quasiater	0.10370000
Microtus richardsoni	0.02110000
Microtus sachalinensis	0.01800000
Microtus savii	0.02080000
Microtus schelkovnikovi	0.02090000
Microtus schidlovskii	0.02000000
Microtus socialis	0.01840000
Microtus subterraneus	0.02090000
Microtus tatricus	0.02090000
Microtus thomasi	0.01980000
Microtus townsendii	0.01960000
Microtus transcaspicus	0.01950000
Microtus umbrosus	0.46550000
Microtus xanthognathus	0.01870000
Millardia gleadowi	0.01910000
Millardia kathleenae	0.01960000
Millardia kondana	0.46470000
Millardia meltada	0.01970000
Mimetillus moloneyi	0.01940000
Mimon bennettii	0.01730000
Mimon cozumelae	0.01720000
Mindomys hammondi	0.45810000
Miniopterus aelleni	0.01650000
Miniopterus africanus	0.01680000
Miniopterus ambohitrensis	0.01750000
Miniopterus australis	0.01890000
Miniopterus brachytragos	0.01770000
Miniopterus egeri	0.01660000
Miniopterus fraterculus	0.01550000
Miniopterus fuscus	0.37180000
Miniopterus gleni	0.01790000
Miniopterus griffithsi	0.16680000
Miniopterus griveaudi	0.15710000
Miniopterus inflatus	0.01540000
Miniopterus macrocneme	0.01670000
Miniopterus maghrebensis	0.09030000
Miniopterus magnater	0.01590000
Miniopterus mahafaliensis	0.01810000
Miniopterus majori	0.01690000
Miniopterus manavi	0.01600000
Miniopterus medius	0.01880000
Miniopterus minor	0.15420000
Miniopterus natalensis	0.01730000
Miniopterus newtoni	0.16130000
Miniopterus paululus	0.15790000
Miniopterus petersoni	0.15960000
Miniopterus pusillus	0.01640000
Miniopterus robustior	0.39540000
Miniopterus schreibersii	0.07910000
Miniopterus shortridgei	0.16760000
Miniopterus sororculus	0.01990000
Miniopterus tristis	0.01550000
Miopithecus ogouensis	0.05550000
Miopithecus talapoin	0.11200000
Mirimiri acrodonta	0.68060000
Mirounga angustirostris	0.01140000
Mirounga leonina	0.01100000
Mirza coquereli	0.36550000
Mirza zaza	0.35050000
Mirzamys louiseae	0.01740000
Mirzamys norahae	0.16930000
Mogera etigo	0.45210000
Mogera imaizumii	0.01930000
Mogera insularis	0.01860000
Mogera robusta	0.02060000
Mogera tokudae	0.09430000
Mogera uchidai	0.21020000
Mogera wogura	0.02210000
Molossops aequatorianus	0.41340000
Molossops mattogrossensis	0.01830000
Molossops neglectus	0.14920000
Molossops temminckii	0.01970000
Molossus alvarezi	0.15330000
Molossus aztecus	0.01770000
Molossus bondae	0.01540000
Molossus coibensis	0.01560000
Molossus currentium	0.01730000
Molossus molossus	0.01770000
Molossus pretiosus	0.01540000
Molossus rufus	0.01420000
Molossus sinaloae	0.01620000
Monachus monachus	0.25470000
Monodelphis adusta	0.02030000
Monodelphis americana	0.02190000
Monodelphis brevicaudata	0.02010000
Monodelphis dimidiata	0.01940000
Monodelphis domestica	0.01910000
Monodelphis emiliae	0.02400000
Monodelphis glirina	0.01900000
Monodelphis handleyi	0.18440000
Monodelphis iheringi	0.17910000
Monodelphis kunsi	0.01970000
Monodelphis osgoodi	0.02020000
Monodelphis palliolata	0.02070000
Monodelphis peruviana	0.01750000
Monodelphis reigi	0.21320000
Monodelphis ronaldi	0.02070000
Monodelphis scalops	0.01890000
Monodelphis unistriata	0.83670000
Monodon monoceros	0.00830000
Monophyllus plethodon	0.01680000
Monophyllus redmani	0.01650000
Monticolomys koopmani	0.02060000
Mops bakarii	0.15710000
Mops brachypterus	0.01740000
Mops condylurus	0.01700000
Mops congicus	0.01460000
Mops demonstrator	0.01540000
Mops leucostigma	0.01450000
Mops midas	0.01490000
Mops mops	0.07630000
Mops nanulus	0.01670000
Mops niangarae	0.15710000
Mops niveiventer	0.01490000
Mops petersoni	0.08430000
Mops sarasinorum	0.15360000
Mops spurrelli	0.01580000
Mops thersites	0.01680000
Mops trevori	0.15300000
Mormoops blainvillei	0.01690000
Mormoops megalophylla	0.01740000
Mormopterus acetabulosus	0.39020000
Mormopterus beccarii	0.01740000
Mormopterus cobourgianus	0.01810000
Mormopterus doriae	0.14800000
Mormopterus eleryi	0.09100000
Mormopterus francoismoutoui	0.01640000
Mormopterus halli	0.16260000
Mormopterus jugularis	0.01950000
Mormopterus kalinowskii	0.01510000
Mormopterus kitcheneri	0.01840000
Mormopterus lumsdenae	0.01570000
Mormopterus minutus	0.19490000
Mormopterus norfolkensis	0.17720000
Mormopterus phrudus	0.17640000
Mormopterus planiceps	0.01620000
Mormopterus ridei	0.01810000
Moschiola indica	0.01440000
Moschiola kathygre	0.01390000
Moschiola meminna	0.01930000
Moschus anhuiensis	0.35250000
Moschus berezovskii	0.36960000
Moschus chrysogaster	0.36620000
Moschus cupreus	0.35250000
Moschus fuscus	0.39130000
Moschus leucogaster	0.33150000
Moschus moschiferus	0.16680000
Mosia nigrescens	0.01860000
Mungos gambianus	0.01890000
Mungos mungo	0.01860000
Mungotictis decemlineata	0.36220000
Muntiacus atherodes	0.07490000
Muntiacus crinifrons	0.18530000
Muntiacus feae	0.15060000
Muntiacus gongshanensis	0.15480000
Muntiacus montanus	0.15480000
Muntiacus muntjak	0.01360000
Muntiacus puhoatensis	0.16750000
Muntiacus putaoensis	0.14190000
Muntiacus reevesi	0.01350000
Muntiacus rooseveltorum	0.13480000
Muntiacus truongsonensis	0.12930000
Muntiacus vaginalis	0.01910000
Muntiacus vuquangensis	0.67580000
Murexia habbema	0.01900000
Murexia longicaudata	0.02140000
Murexia melanurus	0.02010000
Murexia naso	0.02170000
Murexia rothschildi	0.10210000
Muriculus imberbis	0.01970000
Murina aenea	0.17510000
Murina aurata	0.01590000
Murina balaensis	0.77040000
Murina bicolor	0.01820000
Murina cyclotis	0.01480000
Murina florium	0.01630000
Murina fusca	0.15140000
Murina gracilis	0.01920000
Murina harrisoni	0.01830000
Murina hilgendorfi	0.01570000
Murina huttoni	0.01490000
Murina jaintiana	0.16470000
Murina leucogaster	0.01640000
Murina pluvialis	0.16540000
Murina puta	0.01340000
Murina recondita	0.01690000
Murina rozendaali	0.17720000
Murina ryukyuana	0.38590000
Murina suilla	0.01700000
Murina tenebrosa	0.73600000
Murina tubinaris	0.15370000
Murina ussuriensis	0.01800000
Mus baoulei	0.02050000
Mus booduga	0.01950000
Mus bufo	0.02010000
Mus callewaerti	0.18480000
Mus caroli	0.02100000
Mus cervicolor	0.01820000
Mus cookii	0.01830000
Mus crociduroides	0.18540000
Mus cypriacus	0.01920000
Mus famulus	0.46190000
Mus fernandoni	0.46650000
Mus fragilicauda	0.02010000
Mus goundae	0.18270000
Mus haussa	0.01900000
Mus indutus	0.01950000
Mus macedonicus	0.01920000
Mus mahomet	0.01820000
Mus mattheyi	0.02200000
Mus mayori	0.20740000
Mus minutoides	0.02140000
Mus musculoides	0.02050000
Mus musculus	0.02160000
Mus neavei	0.18170000
Mus oubanguii	0.18400000
Mus pahari	0.02060000
Mus phillipsi	0.02010000
Mus platythrix	0.02060000
Mus saxicola	0.01900000
Mus setulosus	0.01760000
Mus setzeri	0.01860000
Mus shortridgei	0.02160000
Mus sorella	0.02170000
Mus spicilegus	0.01990000
Mus spretus	0.02010000
Mus tenellus	0.01740000
Mus terricolor	0.01900000
Mus triton	0.01630000
Mus vulcani	0.01850000
Muscardinus avellanarius	0.02020000
Musonycteris harrisoni	0.18680000
Musseromys anacuao	0.16510000
Musseromys beneficus	0.15830000
Musseromys gulantang	0.16230000
Musseromys inopinatus	0.16280000
Mustela africana	0.01740000
Mustela altaica	0.08910000
Mustela erminea	0.02170000
Mustela eversmanii	0.02060000
Mustela felipei	0.16880000
Mustela frenata	0.02020000
Mustela itatsi	0.08550000
Mustela kathiah	0.01900000
Mustela lutreola	0.84320000
Mustela lutreolina	0.01900000
Mustela nigripes	0.44990000
Mustela nivalis	0.02210000
Mustela nudipes	0.01360000
Mustela putorius	0.01790000
Mustela russelliana	0.16550000
Mustela sibirica	0.01930000
Mustela strigidorsa	0.01430000
Mustela subpalmata	0.01580000
Mustela tonkinensis	0.16330000
Mydaus javanensis	0.02070000
Mydaus marchei	0.01240000
Mylomys dybowskii	0.02010000
Mylomys rex	0.17840000
Myocastor coypus	0.01920000
Myodes andersoni	0.02070000
Myodes californicus	0.01870000
Myodes centralis	0.02030000
Myodes gapperi	0.02030000
Myodes glareolus	0.01870000
Myodes regulus	0.02140000
Myodes rex	0.02060000
Myodes rufocanus	0.01670000
Myodes rutilus	0.01840000
Myodes shanseius	0.02160000
Myodes smithii	0.01650000
Myoictis leucura	0.18260000
Myoictis melas	0.02050000
Myoictis wallacei	0.01750000
Myoictis wavicus	0.18070000
Myomimus personatus	0.18630000
Myomimus roachi	0.20800000
Myomimus setzeri	0.18010000
Myomyscus angolensis	0.01950000
Myomyscus brockmani	0.02150000
Myomyscus verreauxii	0.02080000
Myomyscus yemeni	0.17010000
Myonycteris brachycephala	0.42960000
Myonycteris leptodon	0.01660000
Myonycteris relicta	0.01710000
Myonycteris torquata	0.01740000
Myoprocta acouchy	0.01730000
Myoprocta pratti	0.01800000
Myopterus daubentonii	0.15020000
Myopterus whitleyi	0.01480000
Myopus schisticolor	0.01980000
Myosciurus pumilio	0.02120000
Myosorex babaulti	0.01960000
Myosorex blarina	0.46440000
Myosorex bururiensis	0.21350000
Myosorex cafer	0.02020000
Myosorex eisentrauti	0.83830000
Myosorex geata	0.45720000
Myosorex gnoskei	0.45290000
Myosorex jejei	0.21890000
Myosorex kabogoensis	0.16570000
Myosorex kihaulei	0.45220000
Myosorex longicaudatus	0.19970000
Myosorex okuensis	0.20910000
Myosorex rumpii	0.45690000
Myosorex schalleri	0.18780000
Myosorex sclateri	0.09860000
Myosorex tenuis	0.18310000
Myosorex varius	0.02100000
Myosorex zinki	0.01890000
Myospalax aspalax	0.01940000
Myospalax myospalax	0.02200000
Myospalax psilurus	0.01830000
Myotis adversus	0.01140000
Myotis aelleni	0.15260000
Myotis albescens	0.01740000
Myotis alcathoe	0.14630000
Myotis altarium	0.01370000
Myotis anjouanensis	0.13770000
Myotis annamiticus	0.14320000
Myotis annectans	0.01450000
Myotis atacamensis	0.41840000
Myotis ater	0.01480000
Myotis aurascens	0.01220000
Myotis auriculus	0.01770000
Myotis australis	0.13170000
Myotis austroriparius	0.01820000
Myotis bechsteinii	0.06690000
Myotis blythii	0.01340000
Myotis bocagii	0.01340000
Myotis bombinus	0.07200000
Myotis borneoensis	0.16040000
Myotis brandtii	0.01970000
Myotis bucharensis	0.12070000
Myotis californicus	0.01530000
Myotis capaccinii	0.15820000
Myotis chiloensis	0.01910000
Myotis chinensis	0.01170000
Myotis ciliolabrum	0.01400000
Myotis cobanensis	0.15580000
Myotis csorbai	0.14030000
Myotis dasycneme	0.07010000
Myotis daubentonii	0.01220000
Myotis davidii	0.01450000
Myotis dieteri	0.14210000
Myotis diminutus	0.17060000
Myotis dinellii	0.01710000
Myotis dominicensis	0.20160000
Myotis elegans	0.01750000
Myotis emarginatus	0.01330000
Myotis escalerai	0.01330000
Myotis evotis	0.01310000
Myotis federatus	0.16760000
Myotis fimbriatus	0.01390000
Myotis findleyi	0.42560000
Myotis formosus	0.01520000
Myotis fortidens	0.01650000
Myotis frater	0.12090000
Myotis gomantongensis	0.01240000
Myotis goudoti	0.01370000
Myotis grisescens	0.12460000
Myotis hajastanicus	0.63820000
Myotis hasseltii	0.01510000
Myotis hermani	0.12770000
Myotis horsfieldii	0.01440000
Myotis ikonnikovi	0.01340000
Myotis insularum	0.13420000
Myotis izecksohni	0.15680000
Myotis keaysi	0.01810000
Myotis keenii	0.01270000
Myotis laniger	0.01390000
Myotis lavali	0.01790000
Myotis leibii	0.30290000
Myotis levis	0.02080000
Myotis longipes	0.13180000
Myotis lucifugus	0.23700000
Myotis macrodactylus	0.01660000
Myotis macropus	0.01290000
Myotis macrotarsus	0.01290000
Myotis martiniquensis	0.09790000
Myotis melanorhinus	0.01390000
Myotis moluccarum	0.01380000
Myotis montivagus	0.01670000
Myotis morrisi	0.13390000
Myotis muricola	0.01670000
Myotis myotis	0.01310000
Myotis mystacinus	0.01200000
Myotis nattereri	0.01470000
Myotis nesopolus	0.01950000
Myotis nigricans	0.01830000
Myotis nipalensis	0.01230000
Myotis nyctor	0.19510000
Myotis occultus	0.01030000
Myotis oreias	0.13480000
Myotis oxyotus	0.02070000
Myotis peninsularis	0.38420000
Myotis pequinius	0.01160000
Myotis peytoni	0.15870000
Myotis pilosus	0.15120000
Myotis planiceps	0.32670000
Myotis pruinosus	0.34720000
Myotis punicus	0.12190000
Myotis ridleyi	0.07430000
Myotis riparius	0.01950000
Myotis rosseti	0.01560000
Myotis ruber	0.09410000
Myotis rufopictus	0.13040000
Myotis schaubi	0.13910000
Myotis scotti	0.16370000
Myotis secundus	0.01900000
Myotis septentrionalis	0.08070000
Myotis sicarius	0.13220000
Myotis siligorensis	0.01540000
Myotis simus	0.16010000
Myotis sodalis	0.07880000
Myotis soror	0.17220000
Myotis stalkeri	0.13650000
Myotis thysanodes	0.01190000
Myotis tricolor	0.01500000
Myotis velifer	0.01640000
Myotis vivesi	0.17000000
Myotis volans	0.02070000
Myotis welwitschii	0.01420000
Myotis yanbarensis	0.67840000
Myotis yumanensis	0.01850000
Myrmecobius fasciatus	0.43790000
Myrmecophaga tridactyla	0.12060000
Mysateles melanurus	0.19410000
Mysateles prehensilis	0.09640000
Mystacina robusta	0.71710000
Mystacina tuberculata	0.18030000
Mystromys albicaudatus	0.20860000
Myzopoda aurita	0.01910000
Myzopoda schliemanni	0.01870000
Naemorhedus baileyi	0.15830000
Naemorhedus caudatus	0.17800000
Naemorhedus goral	0.07720000
Naemorhedus griseus	0.16610000
Nandinia binotata	0.01360000
Nanger dama	0.70300000
Nanger granti	0.01720000
Nanger soemmerringii	0.16190000
Nannosciurus melanotis	0.01930000
Nannospalax ehrenbergi	0.16670000
Nannospalax leucodon	0.16380000
Nannospalax xanthodon	0.16600000
Nanonycteris veldkampii	0.01810000
Napaeozapus insignis	0.02040000
Nasalis larvatus	0.25410000
Nasua narica	0.01380000
Nasua nasua	0.01010000
Nasuella meridensis	0.30790000
Nasuella olivacea	0.07690000
Natalus espiritosantensis	0.08500000
Natalus jamaicensis	0.76270000
Natalus major	0.08680000
Natalus mexicanus	0.01830000
Natalus primus	0.18330000
Natalus stramineus	0.01580000
Natalus tumidirostris	0.01770000
Neacomys dubosti	0.02170000
Neacomys guianae	0.02020000
Neacomys minutus	0.02150000
Neacomys musseri	0.02070000
Neacomys paracou	0.01960000
Neacomys pictus	0.18740000
Neacomys spinosus	0.01980000
Neacomys tenuipes	0.02100000
