species	2016	2012	2008	2004	2000	1994	1988	2018	2017	1996	2015	2013	2009	2011	2010	2006	2007	2005	2002	2014	2001	2003
Garritornis isidorei	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pomatostomus temporalis	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pomatostomus superciliosus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pomatostomus halli	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pomatostomus ruficeps	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius tigrinus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius bucephalus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius collurio	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius cristatus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius collurioides	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius gubernator	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius souzae	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius vittatus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius schach	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius tephronotus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius validirostris	NT	NT	NT	NT	LR/nt	LR/nt	LR/lc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius minor	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius ludovicianus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NT	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius excubitoroides	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius cabanisi	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius dorsalis	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius somalicus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius mackinnoni	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius newtoni	CR	CR	CR	CR	CR	CR	T	CR	CR	CR	CR	NA	CR	NA	CR	NA	NA	NA	NA	NA	NA	NA
Lanius senator	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lanius nubicus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Corvinella corvina	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Urolestes melanoleucus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eurocephalus ruppelli	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eurocephalus anguitimens	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cyclarhis gujanensis	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cyclarhis nigrirostris	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireolanius melitophrys	LC	LC	LC	LC	LR/lc	LR/nt	NT	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireolanius pulchellus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireolanius eximius	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo masteri	EN	EN	EN	EN	EN	VU	NR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo brevipennis	LC	LC	LC	LC	LR/lc	LR/nt	NT	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo bellii	NT	NT	NT	NT	LR/lc	LR/lc	LR/lc	LC	NT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo atricapilla	VU	VU	VU	VU	VU	EN	T	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo nelsoni	LC	LC	LC	LC	LR/lc	LR/nt	NT	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo huttoni	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo carmioli	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo griseus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo pallens	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo bairdi	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NT	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo gundlachii	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo crassirostris	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo caribaeus	VU	VU	VU	VU	CR	CR	NT	NA	NA	CR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo vicinior	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachysylvia hypochrysea	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo modestus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo nanus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo latimeri	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo osburni	NT	NT	NT	NT	LR/nt	LR/nt	NT	NA	NA	NA	NT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo cassinii	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo plumbeus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo solitarius	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo flavifrons	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo philadelphicus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo olivaceus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo flavoviridis	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo gracilirostris	NT	NT	NT	NT	LR/nt	VU	LR/lc	NA	NA	VU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo altiloquus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo magister	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo leucophrys	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hylophilus amaurocephalus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hylophilus poicilotis	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hylophilus semicinereus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hylophilus pectoralis	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vireo sclateri	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachysylvia muscicapina	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hylophilus brunneiceps	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachysylvia hypoxantha	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachysylvia semibrunnea	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachysylvia aurantiifrons	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hylophilus olivaceus	NT	NT	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachysylvia decurtata	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Androphobus viridis	DD	DD	DD	DD	DD	DD	NT	NA	NA	DD	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA
Psophodes olivaceus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Psophodes nigrogularis	LC	LC	NT	NT	LR/nt	VU	T	NA	NA	VU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Psophodes occidentalis	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Psophodes cristatus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cinclosoma punctatum	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cinclosoma castanotum	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cinclosoma ajax	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ptilorrhoa leucosticta	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ptilorrhoa castanonota	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eupetes macrocerus	NT	NT	NT	NT	LR/nt	LR/lc	LR/lc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ifrita kowaldi	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Corcorax melanorhamphos	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Struthidea cinerea	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Daphoenositta miranda	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mohoua albicilla	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mohoua ochrocephala	EN	EN	EN	VU	VU	VU	NT	NA	NA	VU	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA
Mohoua novaeseelandiae	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Oreoica gutturalis	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rhagologus leucostigma	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycare flavogriseum	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Coracornis raveni	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aleadryas rufinucha	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala olivacea	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala rufogularis	VU	VU	NT	NT	LR/nt	LR/cd	T	NA	NA	LR/cd	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala inornata	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala cinerea	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala albiventris	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala homeyeri	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala phaionota	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala hyperythra	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala modesta	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala hypoxantha	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala sulfuriventer	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala philippinensis	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala meyeri	LC	LC	LC	LC	LR/lc	LR/nt	T	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala griseiceps	LC	NA	NR	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NR	NA	NA	NA	NA
Pachycephala simplex	LC	NA	NR	LC	LR/lc	LR/lc	LR/lc	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NR	NA	NA	NA	NA
Pachycephala orpheus	LC	LC	LC	LC	LR/lc	LR/nt	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala soror	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala lorentzi	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala melanura	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala caledonica	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala flavifrons	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala jacquinoti	NT	NT	NT	NT	LR/nt	LR/nt	LR/lc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala schlegelii	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala nudigula	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala aurea	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala griseonota	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala arctitorquis	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala monacha	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala leucogastra	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala rufiventris	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala lanioides	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Colluricincla tenebrosa	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Colluricincla megarhyncha	LC	LC	LC	LC	LR/lc	NR	NR	NA	LC	NA	NA	LC	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Colluricincla boweri	LC	LC	LC	LC	LR/lc	LR/nt	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Colluricincla woodwardi	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Colluricincla harmonica	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachycephala tenebrosa	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pitohui dichrous	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pseudorectes incertus	NT	NT	NT	NT	LR/nt	LR/lc	LR/lc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pseudorectes ferrugineus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ornorectes cristatus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Melanorectes nigrescens	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eulacestoma nigropectus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Platylophus galericulatus	NT	NT	NT	NT	LR/nt	LR/lc	LR/lc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gymnorhinus cyanocephalus	VU	VU	VU	VU	LR/lc	LR/lc	LR/lc	NA	VU	NA	VU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cyanocitta cristata	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cyanocitta stelleri	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aphelocoma coerulescens	VU	VU	VU	VU	VU	NR	NR	NA	VU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aphelocoma unicolor	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cyanolyca turcosa	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cyanolyca viridicyanus	NT	NT	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cyanolyca cucullata	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cyanolyca pulchra	NT	NT	NT	NT	LR/nt	LR/nt	T	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cyanolyca pumilo	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cyanolyca nanus	VU	VU	VU	VU	VU	EN	T	NA	VU	EN	NA	NA	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA
Cyanolyca mirabilis	VU	VU	VU	VU	VU	EN	T	NA	VU	EN	NA	NA	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA
Cyanolyca argentigula	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cyanocorax melanocyaneus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	LC	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cyanocorax sanblasianus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cyanocorax yucatanicus	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cyanocorax beecheii	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cyanocorax cyanomelas	LC	LC	LC	LC	LR/lc	LR/lc	LR/lc	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cyanocorax coeruleus	NT	NT	NT	NT	LR/nt	LR/nt	T	NA	NT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
