species	rate_e_mean	rate_e_lower	rate_e_upper	simulated_p_e_in_100_years
Cossypha albicapillus	0.00015478	0.00013078	0.00017927	0.01530000
Cossypha cyanocampter	0.00016302	0.00013960	0.00018884	0.01610000
Cossypha dichroa	0.00016522	0.00014047	0.00019027	0.01630000
Cossypha heinrichi	0.00235884	0.00226099	0.00245935	0.21350000
Cossypha heuglini	0.00014461	0.00012177	0.00016925	0.01430000
Cossypha natalensis	0.00016088	0.00013575	0.00018508	0.01590000
Cossypha niveicapilla	0.00017479	0.00014947	0.00020114	0.01730000
Cossypha semirufa	0.00016118	0.00013635	0.00018602	0.01590000
Cossyphicula roberti	0.00015995	0.00013585	0.00018506	0.01580000
Cotinga amabilis	0.00015581	0.00013091	0.00018031	0.01540000
Cotinga cayana	0.00015295	0.00013107	0.00017921	0.01510000
Cotinga cotinga	0.00016896	0.00014414	0.00019513	0.01670000
Cotinga maculata	0.02384218	0.02334847	0.02436479	0.85460000
Cotinga maynana	0.00014178	0.00011968	0.00016594	0.01400000
Cotinga nattererii	0.00016962	0.00014464	0.00019593	0.01680000
Cotinga ridgwayi	0.00241982	0.00231902	0.00252386	0.21890000
Coturnicops exquisitus	0.00249847	0.00239187	0.00259555	0.22510000
Coturnicops notatus	0.00016279	0.00013890	0.00018922	0.01610000
Coturnicops noveboracensis	0.00017306	0.00014655	0.00019784	0.01710000
Coturnix coromandelica	0.00016091	0.00013485	0.00018583	0.01590000
Coturnix coturnix	0.00014756	0.00012402	0.00017156	0.01460000
Coturnix delegorguei	0.00016727	0.00014251	0.00019309	0.01650000
Coturnix japonica	0.00076446	0.00070785	0.00081761	0.07420000
Coturnix pectoralis	0.00015264	0.00012805	0.00017676	0.01510000
Coua caerulea	0.00010454	0.00008524	0.00012462	0.01030000
Coua coquereli	0.00016360	0.00013772	0.00018802	0.01620000
Coua cristata	0.00014776	0.00012387	0.00017073	0.01460000
Coua cursor	0.00012374	0.00010143	0.00014558	0.01220000
Coua gigas	0.00013455	0.00011147	0.00015620	0.01330000
Coua olivaceiceps	0.00018743	0.00016128	0.00021525	0.01850000
Coua pyropyga	0.00015890	0.00013573	0.00018421	0.01570000
Coua reynaudii	0.00012942	0.00010666	0.00015185	0.01280000
Coua ruficeps	0.00012930	0.00010775	0.00015197	0.01280000
Coua serriana	0.00013055	0.00010747	0.00015266	0.01290000
Coua verreauxi	0.00014073	0.00011626	0.00016284	0.01390000
Cracticus argenteus	0.00015487	0.00013095	0.00017886	0.01530000
Cracticus cassicus	0.00015499	0.00013033	0.00017969	0.01530000
Cracticus louisiadensis	0.00148428	0.00140803	0.00156473	0.13810000
Cracticus mentalis	0.00016999	0.00014529	0.00019711	0.01680000
Cracticus nigrogularis	0.00014668	0.00012285	0.00017079	0.01450000
Cracticus torquatus	0.00012768	0.00010632	0.00015071	0.01260000
Cranioleuca albicapilla	0.00015582	0.00013138	0.00018010	0.01540000
Cranioleuca albiceps	0.00015687	0.00013263	0.00018135	0.01550000
Cranioleuca antisiensis	0.00013873	0.00011520	0.00016144	0.01370000
Cranioleuca baroni	0.00016980	0.00014502	0.00019589	0.01680000
Cranioleuca berlepschi	0.00240237	0.00230338	0.00250140	0.21710000
Cranioleuca curtata	0.00248896	0.00238510	0.00259142	0.22420000
Cranioleuca demissa	0.00015974	0.00013625	0.00018543	0.01580000
Cranioleuca dissita	0.00084547	0.00078987	0.00090454	0.08180000
Cranioleuca erythrops	0.00017812	0.00015292	0.00020501	0.01760000
Cranioleuca hellmayri	0.00015381	0.00012884	0.00017684	0.01520000
Cranioleuca henricae	0.00242697	0.00232458	0.00252718	0.21910000
Cranioleuca marcapatae	0.00248835	0.00238532	0.00259085	0.22370000
Cranioleuca muelleri	0.00710642	0.00691144	0.00730522	0.50530000
Cranioleuca obsoleta	0.00014360	0.00012046	0.00016784	0.01420000
Cranioleuca pallida	0.00014795	0.00012384	0.00017197	0.01460000
Cranioleuca pyrrhophia	0.00017522	0.00015045	0.00020324	0.01730000
Cranioleuca semicinerea	0.00013377	0.00011112	0.00015586	0.01320000
Cranioleuca subcristata	0.00018596	0.00016001	0.00021384	0.01840000
Cranioleuca sulphurifera	0.00017517	0.00015021	0.00020167	0.01730000
Cranioleuca vulpecula	0.00019118	0.00016471	0.00021819	0.01890000
Cranioleuca vulpina	0.00015475	0.00013101	0.00017966	0.01530000
Cranioleuca weskei	0.00076512	0.00070873	0.00081891	0.07430000
Crateroscelis murina	0.00015166	0.00012839	0.00017651	0.01500000
Crateroscelis nigrorufa	0.00018108	0.00015524	0.00020795	0.01790000
Crateroscelis robusta	0.00016077	0.00013692	0.00018580	0.01590000
Crax alberti	0.01135236	0.01108255	0.01162759	0.65350000
Crax alector	0.00163334	0.00154863	0.00171223	0.15240000
Crax blumenbachii	0.00382898	0.00369843	0.00396226	0.31910000
Crax daubentoni	0.00049229	0.00044964	0.00053805	0.04820000
Crax fasciolata	0.00160741	0.00152650	0.00168924	0.15040000
Crax globulosa	0.00391217	0.00377766	0.00404302	0.32480000
Crax pinima	0.01421947	0.01390094	0.01455180	0.72620000
Crax rubra	0.00157472	0.00149528	0.00165237	0.14740000
Creagrus furcatus	0.00008324	0.00006581	0.00010154	0.00820000
Creatophora cinerea	0.00017284	0.00014895	0.00020115	0.01710000
Creurgops dentatus	0.00017592	0.00014951	0.00020113	0.01740000
Creurgops verticalis	0.00016593	0.00014055	0.00019124	0.01640000
Crex crex	0.00015698	0.00013238	0.00018205	0.01550000
Crex egregia	0.00015896	0.00013453	0.00018376	0.01570000
Crinifer piscator	0.00014993	0.00012722	0.00017476	0.01480000
Crinifer zonurus	0.00010530	0.00008545	0.00012506	0.01040000
Criniferoides leucogaster	0.00015567	0.00013261	0.00018113	0.01540000
Criniger barbatus	0.00014439	0.00012135	0.00016887	0.01430000
Criniger calurus	0.00013967	0.00011586	0.00016265	0.01380000
Criniger chloronotus	0.00013650	0.00011306	0.00015809	0.01360000
Criniger ndussumensis	0.00016306	0.00013919	0.00018900	0.01610000
Criniger olivaceus	0.00242459	0.00232005	0.00252589	0.21860000
Crithagra albogularis	0.00016499	0.00014002	0.00018953	0.01630000
Crithagra ankoberensis	0.00243776	0.00233823	0.00253550	0.22010000
Crithagra atrogularis	0.00015261	0.00012875	0.00017675	0.01510000
Crithagra buchanani	0.00014970	0.00012615	0.00017356	0.01480000
Crithagra burtoni	0.00015960	0.00013618	0.00018472	0.01580000
Crithagra canicapilla	0.00014972	0.00012569	0.00017322	0.01480000
Crithagra capistrata	0.00017187	0.00014614	0.00019801	0.01700000
Crithagra citrinelloides	0.00015064	0.00012853	0.00017583	0.01490000
Crithagra citrinipectus	0.00015570	0.00013124	0.00018008	0.01540000
Crithagra concolor	0.02312168	0.02262804	0.02361044	0.84650000
Crithagra donaldsoni	0.00016682	0.00014174	0.00019288	0.01650000
Crithagra dorsostriata	0.00015881	0.00013522	0.00018347	0.01570000
Crithagra flavigula	0.00713136	0.00693585	0.00732930	0.50590000
Crithagra flaviventris	0.00014579	0.00012195	0.00016897	0.01440000
Crithagra frontalis	0.00014573	0.00012206	0.00016928	0.01440000
Crithagra gularis	0.00015869	0.00013574	0.00018384	0.01570000
Crithagra hyposticta	0.00017825	0.00015381	0.00020566	0.01760000
Crithagra koliensis	0.00014969	0.00012484	0.00017311	0.01480000
Crithagra leucoptera	0.00085059	0.00079364	0.00090763	0.08250000
Crithagra leucopygia	0.00016803	0.00014438	0.00019522	0.01660000
Crithagra melanochroa	0.00014974	0.00012566	0.00017457	0.01480000
Crithagra menachensis	0.00015254	0.00012882	0.00017686	0.01510000
Crithagra mennelli	0.00015868	0.00013599	0.00018395	0.01570000
Crithagra mozambica	0.00016677	0.00014190	0.00019246	0.01650000
Crithagra reichardi	0.00015088	0.00012703	0.00017568	0.01490000
Crithagra reichenowi	0.00014943	0.00012452	0.00017294	0.01480000
Crithagra rothschildi	0.00016407	0.00013969	0.00018974	0.01620000
Crithagra rufobrunnea	0.00016767	0.00014200	0.00019223	0.01660000
Crithagra scotops	0.00016383	0.00014002	0.00018942	0.01620000
Crithagra striatipectus	0.00017184	0.00014693	0.00019800	0.01700000
Crithagra striolata	0.00015988	0.00013513	0.00018500	0.01580000
Crithagra sulphurata	0.00019411	0.00016694	0.00022115	0.01920000
Crithagra symonsi	0.00016087	0.00013701	0.00018628	0.01590000
Crithagra totta	0.00015760	0.00013426	0.00018266	0.01560000
Crithagra tristriata	0.00015036	0.00012697	0.00017494	0.01490000
Crithagra xantholaema	0.00243434	0.00232993	0.00253506	0.21970000
Crithagra xanthopygia	0.00017223	0.00014736	0.00019876	0.01700000
Crossleyia tenebrosa	0.00242104	0.00232101	0.00252237	0.21860000
Crossleyia xanthophrys	0.00077068	0.00071585	0.00082506	0.07480000
Crossoptilon auritum	0.00016179	0.00013713	0.00018680	0.01600000
Crossoptilon crossoptilon	0.00064148	0.00059159	0.00069210	0.06260000
Crossoptilon harmani	0.00067581	0.00062352	0.00072589	0.06580000
Crossoptilon mantchuricum	0.00213107	0.00203792	0.00222524	0.19470000
Crotophaga ani	0.00016192	0.00013707	0.00018713	0.01600000
Crotophaga major	0.00013946	0.00011621	0.00016307	0.01380000
Crotophaga sulcirostris	0.00016283	0.00013798	0.00018890	0.01610000
Crypsirina cucullata	0.00079845	0.00074280	0.00085502	0.07740000
Crypsirina temia	0.00013861	0.00011568	0.00016203	0.01370000
Cryptillas victorini	0.00018224	0.00015586	0.00020859	0.01800000
Cryptoleucopteryx plumbea	0.00189818	0.00181097	0.00198803	0.17540000
Cryptolybia olivacea	0.00013466	0.00011136	0.00015762	0.01330000
Cryptomicroeca flaviventris	0.00014558	0.00012250	0.00016943	0.01440000
Cryptophaps poecilorrhoa	0.00012443	0.00010337	0.00014707	0.01230000
Cryptopipo holochlora	0.00020350	0.00017667	0.00023202	0.02010000
Cryptopipo litae	0.00015408	0.00013026	0.00017866	0.01520000
Cryptospiza jacksoni	0.00014961	0.00012564	0.00017366	0.01480000
Cryptospiza reichenovii	0.00014267	0.00011924	0.00016630	0.01410000
Cryptospiza salvadorii	0.00015284	0.00012926	0.00017754	0.01510000
Cryptospiza shelleyi	0.00706293	0.00686226	0.00725173	0.50310000
Cryptosylvicola randrianasoloi	0.00016058	0.00013652	0.00018591	0.01590000
Crypturellus atrocapillus	0.00063241	0.00057940	0.00068008	0.06170000
Crypturellus bartletti	0.00014677	0.00012346	0.00017046	0.01450000
Crypturellus berlepschi	0.00013570	0.00011370	0.00015944	0.01340000
Crypturellus boucardi	0.00014080	0.00011738	0.00016411	0.01390000
Crypturellus brevirostris	0.00009935	0.00008018	0.00011897	0.00980000
Crypturellus casiquiare	0.00013070	0.00010866	0.00015368	0.01290000
Crypturellus cinereus	0.00011246	0.00009304	0.00013408	0.01110000
Crypturellus cinnamomeus	0.00011719	0.00009605	0.00013792	0.01160000
Crypturellus duidae	0.00065565	0.00060661	0.00070822	0.06390000
Crypturellus erythropus	0.00011032	0.00009072	0.00013112	0.01090000
Crypturellus kerriae	0.00197474	0.00188375	0.00206701	0.18200000
Crypturellus noctivagus	0.00072563	0.00067273	0.00077682	0.07070000
Crypturellus obsoletus	0.00011634	0.00009623	0.00013765	0.01150000
Crypturellus occidentalis	0.00012137	0.00010026	0.00014323	0.01200000
Crypturellus parvirostris	0.00014453	0.00012056	0.00016725	0.01430000
Crypturellus ptaritepui	0.00013776	0.00011513	0.00016165	0.01360000
Crypturellus soui	0.00012435	0.00010290	0.00014640	0.01230000
Crypturellus strigulosus	0.00011141	0.00008982	0.00013163	0.01100000
Crypturellus tataupa	0.00016797	0.00014303	0.00019398	0.01660000
Crypturellus transfasciatus	0.00074494	0.00069137	0.00079896	0.07240000
Crypturellus undulatus	0.00012923	0.00010705	0.00015210	0.01280000
Crypturellus variegatus	0.00011429	0.00009407	0.00013587	0.01130000
Cuculus canorus	0.00015998	0.00013549	0.00018489	0.01580000
Cuculus clamosus	0.00014885	0.00012497	0.00017292	0.01470000
Cuculus crassirostris	0.00014172	0.00011864	0.00016582	0.01400000
Cuculus gularis	0.00013952	0.00011636	0.00016322	0.01380000
Cuculus lepidus	0.00015260	0.00012842	0.00017583	0.01510000
Cuculus micropterus	0.00017095	0.00014582	0.00019651	0.01690000
Cuculus poliocephalus	0.00017721	0.00015220	0.00020420	0.01750000
Cuculus rochii	0.00016975	0.00014395	0.00019447	0.01680000
Cuculus saturatus	0.00015663	0.00013165	0.00018075	0.01550000
Cuculus solitarius	0.00017828	0.00015251	0.00020503	0.01760000
Culicicapa ceylonensis	0.00015796	0.00013350	0.00018290	0.01560000
Culicicapa helianthea	0.00014256	0.00011975	0.00016696	0.01410000
Culicivora caudacuta	0.00246349	0.00236249	0.00256162	0.22210000
Curaeus curaeus	0.00015080	0.00012556	0.00017438	0.01490000
Cursorius coromandelicus	0.00016845	0.00014188	0.00019325	0.01660000
Cursorius cursor	0.00015486	0.00013026	0.00017872	0.01530000
Cursorius rufus	0.00016697	0.00014056	0.00019183	0.01650000
Cursorius somalensis	0.00016374	0.00013855	0.00018878	0.01620000
Cursorius temminckii	0.00014775	0.00012378	0.00017132	0.01460000
Cutia legalleni	0.00085164	0.00079112	0.00090644	0.08250000
Cutia nipalensis	0.00014856	0.00012567	0.00017287	0.01480000
Cyanecula svecica	0.00014975	0.00012764	0.00017569	0.01480000
Cyanerpes caeruleus	0.00018402	0.00015623	0.00020987	0.01820000
Cyanerpes cyaneus	0.00016409	0.00013972	0.00018954	0.01620000
Cyanerpes lucidus	0.00016863	0.00014361	0.00019451	0.01670000
Cyanerpes nitidus	0.00016809	0.00014317	0.00019360	0.01660000
Cyanicterus cyanicterus	0.00016073	0.00013636	0.00018568	0.01590000
Cyanistes caeruleus	0.00012134	0.00010018	0.00014316	0.01200000
Cyanistes cyanus	0.00014781	0.00012497	0.00017323	0.01460000
Cyanistes teneriffae	0.00016400	0.00013943	0.00018934	0.01630000
Cyanochen cyanoptera	0.00198269	0.00189141	0.00207055	0.18280000
Cyanocitta cristata	0.00013379	0.00011091	0.00015624	0.01320000
Cyanocitta stelleri	0.00016481	0.00013899	0.00018993	0.01630000
Cyanocompsa parellina	0.00017406	0.00014820	0.00019957	0.01720000
Cyanocorax affinis	0.00010753	0.00008747	0.00012762	0.01060000
Cyanocorax beecheii	0.00011133	0.00009122	0.00013260	0.01100000
Cyanocorax cayanus	0.00011152	0.00009139	0.00013291	0.01100000
Cyanocorax chrysops	0.00012321	0.00010135	0.00014469	0.01220000
Cyanocorax coeruleus	0.00041322	0.00037301	0.00045252	0.04060000
Cyanocorax colliei	0.00010853	0.00008912	0.00013032	0.01070000
Cyanocorax cristatellus	0.00010612	0.00008566	0.00012664	0.01050000
Cyanocorax cyanomelas	0.00011754	0.00009646	0.00013842	0.01160000
Cyanocorax cyanopogon	0.00011042	0.00009049	0.00013095	0.01090000
Cyanocorax dickeyi	0.00055406	0.00050712	0.00060140	0.05420000
Cyanocorax formosus	0.00010543	0.00008691	0.00012620	0.01040000
Cyanocorax hafferi	0.00042173	0.00038429	0.00046411	0.04140000
Cyanocorax heilprini	0.00010337	0.00008368	0.00012287	0.01020000
Cyanocorax melanocyaneus	0.00014055	0.00011797	0.00016452	0.01390000
Cyanocorax morio	0.00012167	0.00009950	0.00014263	0.01200000
Cyanocorax mystacalis	0.00012048	0.00009978	0.00014272	0.01190000
Cyanocorax sanblasianus	0.00009735	0.00007825	0.00011702	0.00960000
Cyanocorax violaceus	0.00012651	0.00010404	0.00014822	0.01250000
Cyanocorax yncas	0.00009516	0.00007603	0.00011488	0.00940000
Cyanocorax yucatanicus	0.00014960	0.00012488	0.00017304	0.01480000
Cyanoderma bicolor	0.00016870	0.00014459	0.00019504	0.01670000
Cyanoderma chrysaeum	0.00017012	0.00014507	0.00019667	0.01680000
Cyanoderma erythropterum	0.00013363	0.00010999	0.00015513	0.01320000
Cyanoderma melanothorax	0.00016091	0.00013650	0.00018590	0.01590000
Cyanoderma pyrrhops	0.00016096	0.00013690	0.00018682	0.01590000
Cyanoderma ruficeps	0.00015999	0.00013456	0.00018405	0.01580000
Cyanoderma rufifrons	0.00019015	0.00016286	0.00021654	0.01880000
Cyanograucalus azureus	0.00016485	0.00014022	0.00019048	0.01630000
Cyanolanius comorensis	0.00700229	0.00680989	0.00720154	0.50000000
Cyanolanius madagascarinus	0.00016566	0.00014226	0.00019219	0.01640000
Cyanolimnas cerverai	0.01815761	0.01775665	0.01856297	0.79500000
Cyanoliseus patagonus	0.00010543	0.00008608	0.00012595	0.01040000
Cyanoloxia brissonii	0.00017997	0.00015298	0.00020575	0.01780000
Cyanoloxia cyanoides	0.00015198	0.00012835	0.00017639	0.01500000
Cyanoloxia glaucocaerulea	0.00016070	0.00013655	0.00018663	0.01590000
Cyanoloxia rothschildii	0.00014963	0.00012543	0.00017371	0.01480000
Cyanolyca argentigula	0.00015889	0.00013521	0.00018481	0.01570000
Cyanolyca armillata	0.00017193	0.00014722	0.00019806	0.01710000
Cyanolyca cucullata	0.00015268	0.00012970	0.00017744	0.01510000
Cyanolyca mirabilis	0.00240863	0.00230720	0.00250953	0.21750000
Cyanolyca nanus	0.00075377	0.00070095	0.00080882	0.07320000
Cyanolyca pulchra	0.00076682	0.00071141	0.00082035	0.07450000
Cyanolyca pumilo	0.00017258	0.00014739	0.00019769	0.01710000
Cyanolyca quindiuna	0.00015748	0.00013182	0.00018151	0.01560000
Cyanolyca turcosa	0.00015475	0.00013041	0.00017894	0.01530000
Cyanolyca viridicyanus	0.00078279	0.00072799	0.00083936	0.07590000
Cyanomitra alinae	0.00016494	0.00014067	0.00019132	0.01630000
Cyanomitra bannermani	0.00013271	0.00011015	0.00015531	0.01310000
Cyanomitra cyanolaema	0.00017640	0.00015143	0.00020244	0.01740000
Cyanomitra olivacea	0.00015493	0.00013104	0.00017973	0.01530000
Cyanomitra oritis	0.00015792	0.00013363	0.00018244	0.01560000
Cyanomitra verreauxii	0.00014663	0.00012176	0.00017044	0.01450000
Cyanomitra verticalis	0.00017394	0.00014947	0.00020080	0.01720000
Cyanophaia bicolor	0.00016195	0.00013779	0.00018761	0.01600000
Cyanopica cooki	0.00015852	0.00013290	0.00018240	0.01570000
Cyanopica cyanus	0.00015488	0.00013036	0.00017827	0.01530000
Cyanoptila cumatilis	0.00076168	0.00070686	0.00081457	0.07390000
Cyanoptila cyanomelana	0.00014756	0.00012391	0.00017121	0.01460000
Cyanoramphus auriceps	0.00079472	0.00073825	0.00085112	0.07720000
Cyanoramphus forbesi	0.00235833	0.00225823	0.00245610	0.21340000
Cyanoramphus malherbi	0.02235618	0.02188372	0.02285045	0.84140000
Cyanoramphus novaezelandiae	0.00012765	0.00010483	0.00015000	0.01260000
Cyanoramphus unicolor	0.00213044	0.00203451	0.00222554	0.19470000
Cyclarhis gujanensis	0.00016589	0.00014060	0.00019137	0.01640000
Cyclarhis nigrirostris	0.00017003	0.00014467	0.00019571	0.01680000
Cyclopsitta amabilis	0.00013570	0.00011381	0.00015944	0.01340000
Cyclopsitta coxeni	0.00652905	0.00635137	0.00671679	0.47610000
Cyclopsitta diophthalma	0.00018203	0.00015610	0.00020899	0.01800000
Cyclopsitta gulielmitertii	0.00012867	0.00010653	0.00015073	0.01270000
Cyclopsitta melanogenia	0.00014270	0.00011947	0.00016596	0.01410000
Cyclopsitta nigrifrons	0.00011420	0.00009324	0.00013485	0.01130000
Cygnus atratus	0.00008641	0.00006835	0.00010459	0.00850000
Cygnus buccinator	0.00010847	0.00008843	0.00012833	0.01070000
Cygnus columbianus	0.00007338	0.00005662	0.00008952	0.00720000
Cygnus cygnus	0.00008637	0.00006942	0.00010482	0.00850000
Cygnus melancoryphus	0.00011756	0.00009654	0.00013916	0.01160000
Cygnus olor	0.00007502	0.00005868	0.00009273	0.00740000
Cymbilaimus lineatus	0.00015775	0.00013315	0.00018277	0.01560000
Cymbilaimus sanctaemariae	0.00014285	0.00012006	0.00016716	0.01410000
Cymbirhynchus affinis	0.00016410	0.00013949	0.00018901	0.01620000
Cymbirhynchus macrorhynchos	0.00017166	0.00014691	0.00019804	0.01700000
Cynanthus doubledayi	0.00015685	0.00013185	0.00018035	0.01550000
Cynanthus latirostris	0.00015278	0.00012855	0.00017659	0.01510000
Cynanthus lawrencei	0.00080126	0.00074173	0.00085656	0.07780000
Cynanthus sordidus	0.00015461	0.00013086	0.00017872	0.01530000
Cyornis banyumas	0.00015471	0.00012991	0.00017926	0.01530000
Cyornis brunneatus	0.00249140	0.00239024	0.00259329	0.22430000
Cyornis caerulatus	0.00236829	0.00227001	0.00246687	0.21430000
Cyornis camarinensis	0.00238937	0.00228569	0.00249081	0.21570000
Cyornis colonus	0.00081325	0.00075807	0.00086995	0.07880000
Cyornis concretus	0.00017898	0.00015302	0.00020562	0.01770000
Cyornis djampeanus	0.00080360	0.00075068	0.00086173	0.07790000
Cyornis glaucicomans	0.00015852	0.00013475	0.00018432	0.01570000
Cyornis hainanus	0.00015597	0.00013231	0.00018115	0.01540000
Cyornis herioti	0.00082148	0.00076303	0.00087775	0.07960000
Cyornis hoevelli	0.00015977	0.00013496	0.00018473	0.01580000
Cyornis hyacinthinus	0.00017487	0.00014881	0.00020129	0.01730000
Cyornis lemprieri	0.00080807	0.00075576	0.00086719	0.07830000
Cyornis magnirostris	0.00017190	0.00014739	0.00019857	0.01700000
Cyornis nicobaricus	0.00083034	0.00077313	0.00088710	0.08040000
Cyornis olivaceus	0.00015193	0.00012859	0.00017664	0.01500000
Cyornis omissus	0.00016500	0.00014007	0.00018952	0.01630000
Cyornis oscillans	0.00016773	0.00014317	0.00019408	0.01660000
Cyornis pallidipes	0.00016085	0.00013559	0.00018486	0.01590000
Cyornis poliogenys	0.00017917	0.00015334	0.00020640	0.01770000
Cyornis rubeculoides	0.00015376	0.00012965	0.00017821	0.01520000
Cyornis ruckii	0.02305058	0.02256139	0.02355471	0.84620000
Cyornis ruficauda	0.00015494	0.00013111	0.00017902	0.01530000
Cyornis rufigastra	0.00013545	0.00011301	0.00015878	0.01340000
Cyornis sanfordi	0.00706568	0.00687057	0.00725535	0.50450000
Cyornis stresemanni	0.00016181	0.00013678	0.00018641	0.01600000
Cyornis sumatrensis	0.00013761	0.00011511	0.00016081	0.01360000
Cyornis superbus	0.00016902	0.00014373	0.00019525	0.01670000
Cyornis tickelliae	0.00015371	0.00012996	0.00017852	0.01520000
Cyornis turcosus	0.00079491	0.00074000	0.00085103	0.07710000
Cyornis umbratilis	0.00079828	0.00074170	0.00085455	0.07740000
Cyornis unicolor	0.00015667	0.00013239	0.00018035	0.01550000
Cyphorhinus arada	0.00016098	0.00013643	0.00018661	0.01590000
Cyphorhinus dichrous	0.00014770	0.00012441	0.00017215	0.01460000
Cyphorhinus phaeocephalus	0.00016212	0.00013717	0.00018729	0.01600000
Cyphorhinus thoracicus	0.00015972	0.00013420	0.00018389	0.01580000
Cyphos macrodactylus	0.00013927	0.00011649	0.00016201	0.01380000
Cypseloides cherriei	0.00154876	0.00147055	0.00163264	0.14330000
Cypseloides cryptus	0.00015263	0.00012930	0.00017706	0.01510000
Cypseloides fumigatus	0.00015176	0.00012856	0.00017621	0.01500000
Cypseloides lemosi	0.00016172	0.00013821	0.00018758	0.01600000
Cypseloides niger	0.00235832	0.00225761	0.00245753	0.21330000
Cypseloides rothschildi	0.00079235	0.00073589	0.00084669	0.07690000
Cypseloides senex	0.00017309	0.00014755	0.00019877	0.01710000
Cypseloides storeri	0.00162065	0.00154072	0.00170508	0.14960000
Cypsiurus balasiensis	0.00014958	0.00012640	0.00017366	0.01480000
Cypsiurus parvus	0.00015554	0.00013083	0.00018007	0.01540000
Cypsnagra hirundinacea	0.00015281	0.00012938	0.00017791	0.01510000
Cyrtonyx montezumae	0.00015467	0.00013007	0.00017829	0.01530000
Cyrtonyx ocellatus	0.00236202	0.00226369	0.00246036	0.21370000
Cyrtonyx sallei	0.00074029	0.00068727	0.00079618	0.07190000
Dacelo gaudichaud	0.00013453	0.00011179	0.00015711	0.01330000
Dacelo leachii	0.00015678	0.00013296	0.00018159	0.01550000
Dacelo novaeguineae	0.00014194	0.00011914	0.00016593	0.01400000
Dacelo tyro	0.00017103	0.00014554	0.00019726	0.01690000
Dacnis albiventris	0.00019130	0.00016361	0.00021775	0.01890000
Dacnis berlepschi	0.00241741	0.00231834	0.00251882	0.21820000
Dacnis cayana	0.00018406	0.00015765	0.00021030	0.01820000
Dacnis egregia	0.00015686	0.00013257	0.00018149	0.01560000
Dacnis flaviventer	0.00017414	0.00014844	0.00020128	0.01720000
Dacnis hartlaubi	0.00246412	0.00235818	0.00256119	0.22190000
Dacnis lineata	0.00016187	0.00013697	0.00018673	0.01600000
Dacnis nigripes	0.00080425	0.00074936	0.00086127	0.07790000
Dacnis venusta	0.00017315	0.00014857	0.00019958	0.01710000
Dacnis viguieri	0.00014276	0.00012046	0.00016673	0.01410000
Dactylortyx thoracicus	0.00016279	0.00013906	0.00018864	0.01610000
Daphoenositta chrysoptera	0.00014387	0.00012121	0.00016725	0.01420000
Daphoenositta miranda	0.00016581	0.00014127	0.00019166	0.01640000
Daphoenositta papuensis	0.00017005	0.00014451	0.00019568	0.01680000
Daption capense	0.00007134	0.00005489	0.00008794	0.00700000
Daptrius ater	0.00013885	0.00011675	0.00016251	0.01370000
Dasycrotapha plateni	0.00079034	0.00073702	0.00084645	0.07670000
Dasycrotapha pygmaea	0.00078788	0.00073490	0.00084359	0.07650000
Dasycrotapha speciosa	0.00711635	0.00691865	0.00730999	0.50740000
Dasylophus superciliosus	0.00015388	0.00012916	0.00017765	0.01520000
Dasyornis brachypterus	0.00680020	0.00661590	0.00699202	0.49020000
Dasyornis broadbenti	0.00016771	0.00014299	0.00019408	0.01660000
Dasyornis longirostris	0.00700437	0.00681128	0.00719817	0.50000000
Deconychura longicauda	0.00015468	0.00013041	0.00017939	0.01530000
Deconychura pallida	0.00077148	0.00071813	0.00082703	0.07490000
Deconychura typica	0.00015271	0.00012941	0.00017636	0.01510000
Deleornis axillaris	0.00017601	0.00015050	0.00020259	0.01740000
Deleornis fraseri	0.00017510	0.00015032	0.00020149	0.01730000
Delichon dasypus	0.00015381	0.00013106	0.00017922	0.01520000
Delichon lagopodum	0.00016390	0.00013902	0.00018903	0.01620000
Delichon nipalense	0.00014664	0.00012248	0.00017146	0.01450000
Delichon urbicum	0.00017215	0.00014640	0.00019835	0.01700000
Deltarhynchus flammulatus	0.00014471	0.00012157	0.00016829	0.01430000
Dendragapus fuliginosus	0.00017708	0.00015072	0.00020281	0.01750000
Dendragapus obscurus	0.00013568	0.00011260	0.00015822	0.01340000
Dendrexetastes rufigula	0.00015666	0.00013087	0.00018020	0.01550000
Dendrocincla anabatina	0.00015182	0.00012728	0.00017478	0.01500000
Dendrocincla fuliginosa	0.00017090	0.00014634	0.00019633	0.01690000
Dendrocincla homochroa	0.00017210	0.00014598	0.00019734	0.01700000
Dendrocincla merula	0.00013888	0.00011669	0.00016219	0.01370000
Dendrocincla turdina	0.00013659	0.00011482	0.00016025	0.01350000
Dendrocincla tyrannina	0.00015649	0.00013146	0.00018070	0.01550000
Dendrocitta bayleii	0.00229631	0.00219755	0.00239350	0.20830000
Dendrocitta cinerascens	0.00015393	0.00013035	0.00017917	0.01520000
Dendrocitta formosae	0.00015374	0.00013075	0.00017849	0.01520000
Dendrocitta frontalis	0.00014981	0.00012657	0.00017345	0.01480000
Dendrocitta leucogastra	0.00015480	0.00013096	0.00017809	0.01530000
Dendrocitta occipitalis	0.00015463	0.00013122	0.00017845	0.01530000
Dendrocitta vagabunda	0.00016053	0.00013700	0.00018637	0.01590000
Dendrocolaptes certhia	0.00014469	0.00012130	0.00016804	0.01430000
Dendrocolaptes hoffmannsi	0.00235927	0.00226241	0.00245980	0.21370000
