status_change	rate_0	rate_1	rate_2	rate_3	rate_4	rate_5	rate_6	rate_7	rate_8	rate_9	rate_10	rate_11	rate_12	rate_13	rate_14	rate_15	rate_16	rate_17	rate_18	rate_19	rate_20	rate_21	rate_22	rate_23	rate_24	rate_25	rate_26	rate_27	rate_28	rate_29	rate_30	rate_31	rate_32	rate_33	rate_34	rate_35	rate_36	rate_37	rate_38	rate_39	rate_40	rate_41	rate_42	rate_43	rate_44	rate_45	rate_46	rate_47	rate_48	rate_49	rate_50	rate_51	rate_52	rate_53	rate_54	rate_55	rate_56	rate_57	rate_58	rate_59	rate_60	rate_61	rate_62	rate_63	rate_64	rate_65	rate_66	rate_67	rate_68	rate_69	rate_70	rate_71	rate_72	rate_73	rate_74	rate_75	rate_76	rate_77	rate_78	rate_79	rate_80	rate_81	rate_82	rate_83	rate_84	rate_85	rate_86	rate_87	rate_88	rate_89	rate_90	rate_91	rate_92	rate_93	rate_94	rate_95	rate_96	rate_97	rate_98	rate_99
EN->CR	0.00760100	0.00668643	0.00802675	0.00690125	0.00750507	0.00836162	0.00732000	0.00638181	0.00768832	0.00708864	0.00777462	0.00704173	0.00628062	0.00709267	0.00725949	0.00557234	0.00859052	0.00645435	0.00559406	0.00704943	0.00533856	0.00616388	0.00685079	0.00794304	0.00672458	0.00774724	0.00695329	0.00623667	0.00821954	0.00770803	0.00634568	0.00886112	0.00625973	0.00816199	0.00736230	0.00714242	0.00844165	0.01011806	0.00768675	0.00710964	0.00737670	0.00827465	0.00821329	0.00863475	0.00813599	0.00821317	0.00779315	0.00744084	0.00869811	0.00680562	0.00827194	0.00828848	0.00767817	0.00629087	0.00757558	0.00759955	0.00532580	0.00656786	0.00576967	0.00596273	0.00774864	0.00813683	0.00658037	0.00491799	0.00810961	0.00591711	0.00575773	0.00686083	0.00719380	0.00937994	0.00699569	0.00768710	0.00582334	0.00682265	0.00680474	0.00710318	0.00625063	0.00743557	0.00668147	0.00799816	0.00722892	0.00539098	0.00794454	0.00843715	0.00583950	0.00684214	0.00741924	0.00876482	0.00767083	0.00701245	0.00697927	0.00650240	0.00766311	0.00740820	0.00590229	0.00758150	0.00860832	0.00734504	0.00567301	0.00695696
EN->DD	0.00004679	0.00026324	0.00002502	0.00002417	0.00015730	0.00017899	0.00022865	0.00009920	0.00005874	0.00004904	0.00030297	0.00009211	0.00009212	0.00005145	0.00029915	0.00020420	0.00004926	0.00066553	0.00003694	0.00039661	0.00008124	0.00006203	0.00012762	0.00005694	0.00012328	0.00013476	0.00022855	0.00006032	0.00007983	0.00004388	0.00025540	0.00009422	0.00007246	0.00003834	0.00002109	0.00013460	0.00007554	0.00020291	0.00013024	0.00027358	0.00013135	0.00003687	0.00022821	0.00007902	0.00015947	0.00008325	0.00021718	0.00007351	0.00004868	0.00016862	0.00045662	0.00004927	0.00034668	0.00005072	0.00006961	0.00000871	0.00007630	0.00054226	0.00015135	0.00018467	0.00007461	0.00029292	0.00012997	0.00023776	0.00015119	0.00014287	0.00056825	0.00017363	0.00005212	0.00018684	0.00009243	0.00076272	0.00025885	0.00014668	0.00011337	0.00008940	0.00010998	0.00018663	0.00005887	0.00009783	0.00003583	0.00026707	0.00021338	0.00007738	0.00022018	0.00027100	0.00011903	0.00003074	0.00009424	0.00010947	0.00017027	0.00013739	0.00008125	0.00006541	0.00009456	0.00006824	0.00008084	0.00023079	0.00009304	0.00016012
EN->EX	0.00023192	0.00007957	0.00013072	0.00006370	0.00017456	0.00001369	0.00031146	0.00023229	0.00003371	0.00004748	0.00017445	0.00001490	0.00021551	0.00033710	0.00009638	0.00008336	0.00009479	0.00001422	0.00002401	0.00022292	0.00048703	0.00029771	0.00005600	0.00012086	0.00010856	0.00000697	0.00001223	0.00005940	0.00017778	0.00009325	0.00002136	0.00001320	0.00012786	0.00041921	0.00011287	0.00023061	0.00007599	0.00010909	0.00000752	0.00001313	0.00012055	0.00018212	0.00005326	0.00001953	0.00026326	0.00004424	0.00019397	0.00004556	0.00005492	0.00002237	0.00001681	0.00001816	0.00010619	0.00005038	0.00004864	0.00007797	0.00003680	0.00005197	0.00012032	0.00002772	0.00006708	0.00004138	0.00009905	0.00009788	0.00013766	0.00002998	0.00012948	0.00056227	0.00010682	0.00006340	0.00004541	0.00003957	0.00004058	0.00057638	0.00009395	0.00001935	0.00007638	0.00002336	0.00039405	0.00004284	0.00007372	0.00008278	0.00005423	0.00002073	0.00013374	0.00009844	0.00010189	0.00008664	0.00006369	0.00009452	0.00009092	0.00021045	0.00019399	0.00006024	0.00004828	0.00003648	0.00015972	0.00001245	0.00002855	0.00007465
CR->LC	0.00001319	0.00000811	0.00002702	0.00001929	0.00026434	0.00026803	0.00038567	0.00026342	0.00018405	0.00003732	0.00013123	0.00009556	0.00033989	0.00005442	0.00016547	0.00181681	0.00020852	0.00026845	0.00076174	0.00015872	0.00007986	0.00005705	0.00121487	0.00008251	0.00069095	0.00015722	0.00066787	0.00087340	0.00013852	0.00013646	0.00016714	0.00117681	0.00040117	0.00010250	0.00005857	0.00006455	0.00042215	0.00085441	0.00063855	0.00076746	0.00013924	0.00007894	0.00016959	0.00003477	0.00057173	0.00018365	0.00133989	0.00034277	0.00028488	0.00000540	0.00048886	0.00014251	0.00044833	0.00006726	0.00008683	0.00060719	0.00028926	0.00014010	0.00000924	0.00015760	0.00004685	0.00016568	0.00019486	0.00004129	0.00038425	0.00043330	0.00014354	0.00028469	0.00013815	0.00089259	0.00004399	0.00019115	0.00006107	0.00001311	0.00047389	0.00016649	0.00004980	0.00055700	0.00033116	0.00035828	0.00032494	0.00009795	0.00041173	0.00103286	0.00006541	0.00007448	0.00037656	0.00015973	0.00012667	0.00113590	0.00092378	0.00007053	0.00013629	0.00000694	0.00026866	0.00049742	0.00010087	0.00060463	0.00007772	0.00018342
CR->NT	0.00114587	0.00049073	0.00010078	0.00151007	0.00166583	0.00078864	0.00112820	0.00019795	0.00059708	0.00196848	0.00079185	0.00087844	0.00065431	0.00023480	0.00023263	0.00069673	0.00089928	0.00028230	0.00114974	0.00217700	0.00092977	0.00082142	0.00119428	0.00057160	0.00100358	0.00050800	0.00088749	0.00110979	0.00009671	0.00078537	0.00049592	0.00230281	0.00108335	0.00054037	0.00109006	0.00064916	0.00127197	0.00193305	0.00106653	0.00120348	0.00039102	0.00079745	0.00099690	0.00042929	0.00136328	0.00092823	0.00207410	0.00017627	0.00080063	0.00014624	0.00038379	0.00053846	0.00180825	0.00106090	0.00027952	0.00074791	0.00083320	0.00135521	0.00031403	0.00116979	0.00032912	0.00091641	0.00034014	0.00131040	0.00160576	0.00045602	0.00036945	0.00073549	0.00011480	0.00063779	0.00139926	0.00132514	0.00222178	0.00103177	0.00090357	0.00031018	0.00076879	0.00032656	0.00129570	0.00065976	0.00058573	0.00079150	0.00153056	0.00028813	0.00053083	0.00070460	0.00029099	0.00114852	0.00123774	0.00204090	0.00058042	0.00008483	0.00083961	0.00013102	0.00145213	0.00084679	0.00147475	0.00208814	0.00051292	0.00083023
CR->VU	0.00335397	0.00441662	0.00389797	0.00452590	0.00235637	0.00306061	0.00243858	0.00308710	0.00273971	0.00370850	0.00263523	0.00243297	0.00204096	0.00245369	0.00192334	0.00122603	0.00615189	0.00290137	0.00197575	0.00298077	0.00251161	0.00227260	0.00374937	0.00314508	0.00275708	0.00244132	0.00439605	0.00294526	0.00315931	0.00241469	0.00241688	0.00260902	0.00183253	0.00167188	0.00323225	0.00365069	0.00326449	0.00303074	0.00356388	0.00251510	0.00332007	0.00283172	0.00251914	0.00197049	0.00491792	0.00397477	0.00329171	0.00232579	0.00185446	0.00313625	0.00270813	0.00167473	0.00142046	0.00288642	0.00260363	0.00329008	0.00285199	0.00310478	0.00254515	0.00277547	0.00324425	0.00363190	0.00285349	0.00473194	0.00252448	0.00281178	0.00223181	0.00503225	0.00300102	0.00345994	0.00244921	0.00335160	0.00332408	0.00247505	0.00295322	0.00204828	0.00249920	0.00221989	0.00340545	0.00301369	0.00261781	0.00165034	0.00242857	0.00452484	0.00270069	0.00230949	0.00275730	0.00223128	0.00394461	0.00146824	0.00325896	0.00453552	0.00314274	0.00162806	0.00316190	0.00238327	0.00381405	0.00361212	0.00224604	0.00246851
CR->EN	0.01165239	0.01204952	0.01379852	0.00974186	0.01441832	0.00948451	0.01205310	0.01425986	0.01258311	0.01211176	0.01041778	0.01113987	0.01657341	0.01406104	0.01117906	0.01070303	0.01162041	0.01362892	0.01285400	0.01364359	0.01613886	0.01349540	0.01411706	0.01076258	0.01143352	0.01116719	0.01128914	0.01072048	0.01370436	0.01146759	0.01214380	0.01334244	0.01403210	0.01654329	0.01094537	0.01376249	0.01071691	0.01040777	0.01508880	0.01358549	0.00977304	0.01322085	0.01141391	0.01302782	0.01344975	0.01294510	0.01335540	0.01356822	0.01108722	0.01468228	0.01629711	0.01258374	0.01163517	0.00979185	0.01443949	0.01084981	0.01218975	0.01288145	0.01307512	0.00991448	0.01252003	0.01087015	0.01331660	0.01134851	0.01282784	0.01076875	0.01299384	0.01392711	0.01248456	0.01402256	0.01428154	0.01259830	0.01537978	0.01148840	0.01132512	0.01031408	0.01147472	0.01216064	0.01049866	0.01195990	0.01435565	0.01389819	0.01173571	0.01435399	0.01123231	0.01628034	0.01072389	0.00922465	0.01149911	0.01296983	0.01451616	0.01014521	0.01535888	0.01410478	0.01210150	0.01393277	0.00923848	0.01317607	0.01411753	0.01482743
CR->DD	0.00010505	0.00013269	0.00012354	0.00009533	0.00044031	0.00002176	0.00027239	0.00032384	0.00029870	0.00034970	0.00007742	0.00035899	0.00017141	0.00010791	0.00022835	0.00010635	0.00030560	0.00066818	0.00035700	0.00057318	0.00060401	0.00008978	0.00015972	0.00021718	0.00035546	0.00036594	0.00009646	0.00029099	0.00013237	0.00006137	0.00006470	0.00010247	0.00006980	0.00065192	0.00016139	0.00008198	0.00013545	0.00058725	0.00055388	0.00004648	0.00000677	0.00051216	0.00013747	0.00018900	0.00002620	0.00011965	0.00001926	0.00038995	0.00002321	0.00037516	0.00000458	0.00034554	0.00090387	0.00000576	0.00001730	0.00061231	0.00037282	0.00108598	0.00002451	0.00012723	0.00009393	0.00086523	0.00006272	0.00025615	0.00002288	0.00011745	0.00001077	0.00043924	0.00026332	0.00015774	0.00009100	0.00012764	0.00002054	0.00003846	0.00015981	0.00020872	0.00038922	0.00038738	0.00028854	0.00038458	0.00014384	0.00084406	0.00020013	0.00006660	0.00045035	0.00019670	0.00011402	0.00007352	0.00028245	0.00035307	0.00048444	0.00019408	0.00009249	0.00026741	0.00043495	0.00001511	0.00024201	0.00016995	0.00013495	0.00048498
CR->EX	0.00641212	0.00639794	0.00576977	0.00527536	0.00473444	0.00611874	0.00698476	0.00708268	0.00663853	0.00700984	0.00701776	0.00742148	0.00798335	0.00544033	0.00906133	0.00441927	0.00655470	0.00638562	0.00639517	0.00735944	0.00608991	0.00903175	0.00605057	0.00550361	0.00598674	0.00561903	0.00484478	0.00535650	0.00742169	0.00639125	0.00735288	0.00649453	0.00757851	0.00614119	0.00480359	0.00776875	0.00719074	0.00305373	0.00394924	0.00607436	0.00686058	0.00720540	0.00399840	0.00626917	0.00624579	0.00685294	0.00385348	0.00647756	0.00569728	0.00507365	0.00605337	0.00570624	0.00575400	0.00791088	0.00524438	0.00648323	0.00550777	0.01083105	0.00492897	0.00582656	0.00438508	0.00563197	0.00298260	0.00725246	0.00671859	0.00460755	0.00541348	0.00396510	0.00650409	0.00587298	0.00744773	0.00515999	0.01156275	0.00660059	0.00589604	0.00779305	0.00573628	0.00548034	0.00819677	0.00798138	0.00630143	0.00469952	0.00601158	0.00531753	0.00342862	0.00683111	0.00643203	0.00577228	0.00701370	0.00814823	0.00840915	0.00471568	0.00729964	0.00582827	0.00569476	0.00709789	0.00393442	0.00448140	0.00660311	0.00726470
DD->LC	0.00703137	0.01153442	0.00865146	0.00667302	0.00553665	0.01241171	0.00950964	0.00882554	0.00500893	0.00874552	0.01041087	0.00533688	0.00934361	0.01266055	0.00451440	0.00919434	0.01020673	0.00494403	0.01108069	0.00682322	0.00876468	0.01107156	0.00438055	0.00814262	0.01232265	0.00688300	0.01153630	0.00433528	0.00803581	0.00906283	0.00911015	0.00750860	0.00436759	0.01150388	0.00407316	0.00878676	0.00825043	0.00649966	0.00993270	0.00535604	0.00755623	0.00708807	0.00764553	0.00880620	0.00979969	0.00833390	0.00692573	0.00530647	0.00995114	0.00367121	0.01218523	0.00546617	0.00553450	0.00745247	0.00959529	0.00704910	0.00712773	0.00842579	0.01294768	0.00836981	0.00944938	0.00600397	0.00457133	0.00632184	0.01011021	0.00857427	0.00858735	0.00944463	0.01138363	0.00657371	0.01085938	0.01214206	0.00615918	0.00944667	0.00851253	0.01343650	0.00844798	0.00708919	0.00765346	0.00488104	0.01158046	0.00613700	0.00903596	0.01388467	0.00622551	0.00925934	0.00814517	0.00698914	0.01031924	0.00649164	0.00930502	0.01222910	0.01191071	0.00865081	0.00412077	0.00705777	0.00710897	0.00682782	0.00698724	0.00599639
DD->NT	0.00902836	0.00895560	0.00735684	0.01332221	0.00989244	0.01423208	0.01206627	0.01187361	0.01395938	0.01367392	0.01511467	0.01615852	0.01128726	0.01256641	0.01283979	0.01203139	0.01001556	0.01004358	0.02062484	0.00984571	0.00850275	0.01279027	0.01019911	0.01266250	0.01551471	0.01649575	0.01147656	0.01078954	0.01323447	0.01266892	0.01376148	0.01426683	0.00919737	0.01678456	0.00922261	0.01544983	0.00961612	0.01363876	0.01503186	0.00902893	0.01803694	0.01276254	0.01406897	0.01913025	0.01116463	0.01829280	0.00946483	0.01119212	0.01424522	0.00711074	0.01065402	0.00996345	0.00963563	0.01006708	0.01696057	0.00974314	0.00779933	0.00852120	0.01002840	0.00804422	0.00656860	0.00722026	0.00718088	0.00794136	0.01397261	0.01372936	0.01175035	0.00990979	0.00720193	0.01568837	0.01904185	0.01070098	0.01544755	0.00841437	0.01203262	0.01216525	0.01237490	0.01285614	0.01205793	0.00837315	0.00828265	0.01464199	0.02007063	0.01493256	0.01454580	0.01266557	0.01323876	0.00789981	0.00871182	0.01465530	0.01727795	0.01214652	0.01334253	0.00739307	0.01305406	0.00932715	0.01116602	0.00841487	0.00572753	0.00910966
DD->VU	0.00760519	0.00455205	0.00500273	0.00403988	0.00320337	0.00752058	0.00751736	0.00565879	0.00451517	0.00361805	0.00499107	0.00420550	0.00378248	0.00683655	0.00368376	0.00987917	0.00460601	0.00927088	0.00896735	0.00465234	0.00609801	0.00380919	0.00572884	0.00698564	0.00603135	0.00542494	0.00281537	0.00302715	0.00371661	0.00377754	0.00622642	0.00378972	0.00299271	0.00484299	0.01013753	0.00730817	0.00260646	0.00154746	0.00985358	0.00518992	0.00789672	0.00836373	0.00536990	0.00544460	0.00425179	0.00953138	0.01079454	0.00361455	0.00398875	0.00473971	0.00295284	0.00741337	0.00439011	0.00811686	0.00479926	0.00577316	0.00375841	0.00445712	0.00455216	0.00725667	0.00412630	0.00483065	0.00176043	0.00959198	0.00598745	0.00531911	0.00783662	0.00704045	0.00700439	0.00350371	0.00350344	0.00455249	0.00579307	0.00441631	0.00511814	0.00673327	0.00599276	0.00325650	0.00662701	0.00342684	0.00787520	0.00547334	0.00461978	0.00403941	0.00548472	0.00447236	0.00237094	0.00210905	0.00714717	0.00732225	0.00793090	0.00833057	0.00635367	0.00296682	0.00921694	0.00128840	0.00461876	0.00496573	0.00743165	0.00523531
DD->EN	0.00407582	0.00237769	0.00290181	0.00300449	0.00137780	0.00058648	0.00234325	0.00193589	0.00281542	0.00219051	0.00351304	0.00158435	0.00207656	0.00469909	0.00169865	0.00676762	0.00233311	0.00033730	0.00358142	0.00093805	0.00573689	0.00263766	0.00235533	0.00270735	0.00207390	0.00573017	0.00332582	0.00141632	0.00644331	0.00122230	0.00203152	0.00180862	0.00218856	0.00147321	0.00368640	0.00112923	0.00331440	0.00474054	0.00210536	0.00251681	0.00242728	0.00350886	0.00074117	0.00167266	0.00214252	0.00497637	0.00133979	0.00268147	0.00508814	0.00233019	0.00105553	0.00202098	0.00350507	0.00128704	0.00309661	0.00861401	0.00332288	0.00150139	0.00121034	0.00245334	0.00357943	0.00258319	0.00178070	0.00252902	0.00337728	0.00143453	0.00144365	0.00168087	0.00406447	0.00118550	0.00220432	0.00231458	0.00313803	0.00148618	0.00033221	0.00330503	0.00227469	0.00239605	0.00366814	0.00226136	0.00284698	0.00048705	0.00144843	0.00158049	0.00250287	0.00370778	0.00260844	0.00185280	0.00232273	0.00139646	0.00384806	0.00204893	0.00205106	0.00192290	0.00566386	0.00231869	0.00182556	0.00243485	0.00271286	0.00159336
DD->CR	0.00066634	0.00105146	0.00139579	0.00016580	0.00001594	0.00043404	0.00088448	0.00025645	0.00092860	0.00022708	0.00066093	0.00023905	0.00001684	0.00074816	0.00023446	0.00143060	0.00209202	0.00018259	0.00209790	0.00170300	0.00052743	0.00040048	0.00066362	0.00056811	0.00083225	0.00154445	0.00287151	0.00270666	0.00101714	0.00002013	0.00030644	0.00236478	0.00076924	0.00056682	0.00025301	0.00278862	0.00035347	0.00007521	0.00039391	0.00254664	0.00046455	0.00213404	0.00175620	0.00026233	0.00274449	0.00026658	0.00134207	0.00155940	0.00085545	0.00004385	0.00545609	0.00017165	0.00002008	0.00141282	0.00058945	0.00156104	0.00007536	0.00014459	0.00019972	0.00239752	0.00019798	0.00069615	0.00129400	0.00052044	0.00056606	0.00172370	0.00172253	0.00115406	0.00092052	0.00018211	0.00010906	0.00061119	0.00028410	0.00010663	0.00080214	0.00048966	0.00003562	0.00033752	0.00079416	0.00256297	0.00214776	0.00118479	0.00026957	0.00110584	0.00016090	0.00128773	0.00147493	0.00065717	0.00056137	0.00211934	0.00300672	0.00248955	0.00104464	0.00009316	0.00036782	0.00061448	0.00037621	0.00247819	0.00012593	0.00046764
DD->EX	0.00202105	0.00157297	0.00073622	0.00071430	0.00013519	0.00059558	0.00260123	0.00022876	0.00026597	0.00030381	0.00006421	0.00037288	0.00138669	0.00141220	0.00016142	0.00073082	0.00063942	0.00104059	0.00009786	0.00024652	0.00071708	0.00066032	0.00277415	0.00025028	0.00049427	0.00119255	0.00001849	0.00025779	0.00011454	0.00042392	0.00459936	0.00017421	0.00034304	0.00011403	0.00186498	0.00003620	0.00034969	0.00048647	0.00109109	0.00006298	0.00022660	0.00025113	0.00053848	0.00011942	0.00036802	0.00172317	0.00047548	0.00004445	0.00130655	0.00030135	0.00118859	0.00035616	0.00021647	0.00127845	0.00027320	0.00074469	0.00018084	0.00090553	0.00087851	0.00034861	0.00117141	0.00172011	0.00092399	0.00038233	0.00019882	0.00033725	0.00076102	0.00010420	0.00086692	0.00033827	0.00048767	0.00047385	0.00025717	0.00014465	0.00047148	0.00024623	0.00465221	0.00121702	0.00105750	0.00111625	0.00182642	0.00014684	0.00011319	0.00033681	0.00004788	0.00095911	0.00177398	0.00032094	0.00082817	0.00037284	0.00282262	0.00003634	0.00009950	0.00002696	0.00247650	0.00019126	0.00008495	0.00117844	0.00046225	0.00102482
EX->LC	0.00345732	0.00137700	0.00361506	0.00646559	0.00553798	0.00635101	0.00397728	0.00147180	0.01572273	0.00168155	0.00057412	0.00408825	0.01794238	0.01269529	0.00192047	0.00413927	0.00362026	0.00295532	0.00107888	0.00328428	0.00108051	0.00348639	0.00129339	0.01081523	0.01731094	0.01079648	0.00728406	0.00698139	0.00389385	0.00099071	0.01384387	0.00110773	0.00143379	0.00278836	0.01366596	0.01431701	0.00358686	0.00614292	0.00099812	0.00180982	0.00288592	0.00354919	0.00544878	0.00615330	0.00754760	0.00315717	0.00421534	0.00271214	0.00449048	0.00564820	0.01263230	0.00856762	0.00510872	0.01336862	0.00925257	0.00141644	0.01005496	0.00173893	0.00476829	0.00057356	0.00390983	0.00019666	0.00045639	0.00149349	0.01232178	0.00127654	0.01879860	0.00893431	0.00057164	0.00271541	0.00585727	0.01107810	0.00788312	0.00063888	0.00267245	0.00137889	0.00283207	0.00125359	0.00149862	0.00144021	0.00577343	0.00396251	0.00141039	0.01076906	0.01037671	0.01439099	0.00148463	0.00510062	0.00074281	0.00761388	0.00031194	0.00156266	0.00947967	0.00458337	0.00661206	0.00189221	0.00753911	0.00301058	0.00606822	0.00329059
EX->NT	0.00052789	0.01159585	0.01680447	0.00479936	0.00289551	0.00803291	0.00067119	0.00903490	0.00027500	0.00528907	0.00648829	0.00483414	0.00451840	0.00271245	0.02759738	0.00298531	0.01740618	0.01711952	0.00447754	0.00288662	0.00438797	0.01000386	0.00220300	0.00562179	0.01009492	0.00201190	0.00332509	0.00242752	0.04343049	0.00102131	0.00236658	0.00187294	0.00258576	0.00234605	0.00269006	0.00021487	0.00224692	0.00352722	0.00121811	0.00447736	0.00591025	0.00989375	0.00377974	0.00210209	0.00164411	0.00810900	0.02001625	0.00618081	0.00244719	0.01304889	0.00812774	0.00444969	0.00354669	0.00929705	0.00540190	0.03773830	0.00655008	0.00983675	0.00049978	0.00160189	0.00366187	0.00330689	0.00017824	0.00096040	0.01143264	0.00107108	0.00867681	0.00100997	0.00187938	0.00330234	0.00748847	0.00480873	0.00852973	0.00294208	0.01092590	0.00166316	0.00483660	0.01129404	0.00368056	0.00086488	0.01185993	0.00540301	0.00251207	0.01368185	0.00368681	0.00247417	0.00261307	0.00429656	0.00130395	0.00063358	0.00240417	0.00056300	0.00071239	0.00211480	0.00997684	0.00614136	0.00378944	0.00085458	0.00658475	0.00250790
EX->VU	0.00031176	0.01604963	0.01414179	0.00476760	0.00302027	0.00068028	0.00549720	0.01421834	0.00013150	0.00167470	0.00102850	0.00079085	0.00038184	0.00546432	0.00089054	0.00411428	0.00259319	0.02606036	0.00349664	0.00580736	0.00079411	0.00193530	0.00968970	0.00101713	0.01087407	0.00356428	0.00974712	0.01050848	0.00823222	0.00974443	0.00588257	0.01956681	0.00131893	0.00199671	0.00216357	0.00261286	0.00007594	0.00766415	0.00311550	0.00248103	0.00625945	0.01271802	0.00001631	0.00306661	0.00463701	0.00428298	0.01419721	0.03259212	0.00059862	0.00010788	0.00340581	0.00011440	0.00467510	0.01918528	0.00406339	0.00297880	0.00022713	0.00031069	0.01942754	0.01209980	0.00187340	0.00194492	0.00049982	0.00961464	0.00247232	0.00103441	0.00360645	0.00488555	0.01305392	0.00320255	0.00019612	0.00295441	0.00446755	0.00005320	0.00076939	0.00590443	0.00013711	0.00251436	0.00402126	0.00483411	0.01911200	0.00787703	0.00806233	0.01963481	0.00037014	0.00038291	0.00022514	0.00705022	0.00216660	0.00033175	0.01275155	0.00534954	0.00421074	0.00367942	0.00006239	0.00554162	0.00421561	0.02414301	0.00051578	0.00044030
EX->EN	0.00911520	0.00482366	0.00387543	0.00148222	0.00586600	0.00027674	0.00821410	0.01184862	0.00033352	0.00240367	0.01280768	0.00372985	0.00173714	0.00384818	0.00516249	0.00337217	0.00362585	0.00607634	0.00507680	0.00354994	0.00455154	0.00295301	0.01535018	0.01533710	0.00540692	0.00922875	0.00936397	0.00683646	0.02574024	0.00438115	0.00866608	0.00047278	0.00596812	0.00176481	0.00042331	0.00630755	0.00262131	0.00263716	0.02443014	0.00670260	0.00156263	0.00640019	0.00746599	0.00379254	0.01569021	0.00362479	0.00725376	0.00454468	0.00307714	0.00753605	0.00363652	0.00281055	0.00456526	0.00304215	0.00409720	0.00259692	0.00065636	0.00947188	0.00589160	0.01258235	0.00237850	0.01303289	0.02109579	0.00258257	0.00281788	0.00617336	0.00187047	0.02490172	0.00252453	0.00149705	0.00240642	0.00447655	0.01621434	0.00423535	0.00154344	0.02317044	0.01136303	0.01224587	0.00483244	0.00502996	0.00768012	0.01201752	0.00738195	0.00529652	0.00497637	0.00803831	0.00259027	0.01198010	0.00972855	0.01259347	0.00461855	0.02561355	0.00449780	0.00662127	0.01420032	0.00491063	0.00911107	0.01793209	0.00235200	0.00965648
EX->CR	0.03011511	0.01101971	0.02155654	0.01530216	0.01292376	0.01308651	0.01687114	0.01345516	0.03981287	0.00538903	0.02555546	0.00489767	0.02521307	0.02665941	0.01932027	0.01720427	0.00686359	0.00419883	0.02031111	0.02116029	0.00216195	0.01797563	0.01331147	0.02443307	0.03845083	0.02556208	0.01615251	0.01447021	0.01382638	0.01201677	0.01068843	0.01737514	0.01718493	0.02279619	0.01074818	0.01326506	0.01203297	0.02200484	0.01438874	0.01990462	0.01621627	0.01354946	0.01438715	0.02230577	0.04506768	0.01132440	0.02795076	0.00993319	0.00779534	0.02629328	0.00712690	0.02102690	0.02126928	0.00983203	0.01980406	0.01121077	0.02470582	0.01882808	0.01668369	0.02825167	0.00553041	0.02296362	0.00783675	0.00977080	0.02957787	0.00411896	0.01026206	0.01398089	0.00491600	0.00451293	0.00995093	0.00943348	0.01077274	0.02010164	0.02780942	0.02070669	0.00954232	0.02818769	0.00351764	0.00774199	0.00828769	0.01933027	0.01723007	0.03257094	0.00833050	0.02576899	0.00455334	0.01005764	0.01023895	0.01320839	0.01870084	0.01517769	0.01273181	0.00208820	0.01566918	0.00378863	0.00767422	0.00557154	0.01228944	0.00537615
EX->DD	0.00891775	0.00549473	0.00045939	0.00892461	0.00073161	0.01179976	0.00533575	0.00158708	0.00266656	0.01190970	0.00051550	0.00713001	0.01183776	0.00056561	0.00946618	0.00335794	0.00437239	0.00322148	0.00674190	0.01421345	0.00174244	0.00533008	0.00219307	0.00403367	0.00206785	0.02831373	0.00606549	0.00022124	0.00078511	0.00320809	0.00781143	0.01470685	0.00285434	0.01386038	0.00280101	0.00597039	0.01949368	0.00578447	0.00377210	0.00337441	0.00446930	0.01955397	0.00852074	0.00408794	0.01212909	0.00197741	0.00593724	0.00731916	0.00770417	0.00571573	0.00191146	0.00235492	0.00294428	0.00116171	0.01288893	0.00845908	0.00301099	0.00175120	0.00173889	0.00216693	0.00871621	0.01249113	0.01268594	0.00247034	0.00247634	0.00931337	0.00088005	0.00112308	0.00404266	0.00070008	0.00058294	0.00317216	0.00493924	0.01241784	0.00406184	0.00409879	0.00847160	0.00795308	0.00233978	0.00228314	0.00531969	0.00103840	0.01882879	0.01087994	0.00141025	0.00288376	0.01037621	0.00423714	0.00297225	0.00921814	0.01219303	0.00576723	0.00524925	0.00916125	0.00016824	0.00443197	0.00195227	0.00268032	0.00983977	0.00203886
