species	EN_p_ext_0
Loxops caeruleirostris	0.011095167095
Loxops coccineus	0.011095167095
Loxops ochraceus	0.011095167095
Lullula arborea	0.011095167095
Lurocalis rufiventris	0.011095167095
Lurocalis semitorquatus	0.010373093251
Luscinia luscinia	0.011095167095
Luscinia megarhynchos	0.011095167095
Lybius chaplini	0.009885963066
Lybius guifsobalito	0.010167493193
Lybius leucocephalus	0.010048451714
Lybius leucogaster	0.009531263260
Lybius rubrifacies	0.009159588965
Lybius senex	0.009531263260
Lybius torquatus	0.010370682805
Lybius undatus	0.011015747620
Lybius vieilloti	0.008347517011
Lycocorax obiensis	0.011095167095
Lycocorax pyrrhopterus	0.007351927082
Lymnocryptes minimus	0.011095167095
Lyncornis macrotis	0.008455055963
Lyncornis temminckii	0.010025877973
Lyrurus mlokosiewiczi	0.011095167095
Lyrurus tetrix	0.011095167095
Macgregoria pulchra	0.007800389966
Machaerirhynchus flaviventer	0.011095167095
Machaerirhynchus nigripectus	0.011095167095
Machaeropterus deliciosus	0.011095167095
Machaeropterus pyrocephalus	0.011095167095
Machaeropterus regulus	0.011095167095
Machaeropterus striolatus	0.011095167095
Macheiramphus alcinus	0.005317794702
Machetornis rixosa	0.011095167095
Machlolophus holsti	0.011095167095
Machlolophus nuchalis	0.011095167095
Machlolophus spilonotus	0.011095167095
Machlolophus xanthogenys	0.011095167095
Mackenziaena leachii	0.011095167095
Mackenziaena severa	0.011095167095
Macroagelaius imthurni	0.011095167095
Macroagelaius subalaris	0.010854988404
Macrocephalon maleo	0.004639481399
Macronectes giganteus	0.002228947712
Macronectes halli	0.002608443798
Macronus ptilosus	0.011095167095
Macronus striaticeps	0.011095167095
Macronyx ameliae	0.011095167095
Macronyx aurantiigula	0.011095167095
Macronyx capensis	0.011095167095
Macronyx croceus	0.011095167095
Macronyx flavicollis	0.011095167095
Macronyx fuelleborni	0.011095167095
Macronyx grimwoodi	0.011095167095
Macronyx sharpei	0.011095167095
Macropsalis forcipata	0.010826023481
Macropygia amboinensis	0.007765102513
Macropygia emiliana	0.009182203452
Macropygia mackinlayi	0.011095167095
Macropygia magna	0.010522279788
Macropygia nigrirostris	0.010096189017
Macropygia phasianella	0.010012382345
Macropygia ruficeps	0.010242161680
Macropygia rufipennis	0.009353477897
Macropygia tenuirostris	0.008656781579
Macropygia unchall	0.009803442291
Macrosphenus concolor	0.011095167095
Macrosphenus flavicans	0.011095167095
Macrosphenus kempi	0.011095167095
Macrosphenus kretschmeri	0.011095167095
Macrosphenus pulitzeri	0.011095167095
Madanga ruficollis	0.011095167095
Magumma parva	0.011095167095
Malacocincla abbotti	0.011095167095
Malacocincla perspicillata	0.011095167095
Malacocincla sepiaria	0.011095167095
Malaconotus alius	0.011095167095
Malaconotus blanchoti	0.011095167095
Malaconotus cruentus	0.011095167095
Malaconotus gladiator	0.011095167095
Malaconotus lagdeni	0.010786774065
Malaconotus monteiri	0.011095167095
Malacopteron affine	0.011095167095
Malacopteron albogulare	0.011095167095
Malacopteron cinereum	0.011095167095
Malacopteron magnirostre	0.011095167095
Malacopteron magnum	0.011095167095
Malacopteron palawanense	0.011095167095
Malacoptila fulvogularis	0.011095167095
Malacoptila fusca	0.011095167095
Malacoptila minor	0.011095167095
Malacoptila mystacalis	0.011095167095
Malacoptila panamensis	0.011095167095
Malacoptila rufa	0.011095167095
Malacoptila semicincta	0.011095167095
Malacoptila striata	0.011095167095
Malacorhynchus membranaceus	0.011084144669
Malcorus pectoralis	0.011095167095
Malia grata	0.010983215978
Malimbus ballmanni	0.011095167095
Malimbus cassini	0.011095167095
Malimbus coronatus	0.011095167095
Malimbus erythrogaster	0.011095167095
Malimbus ibadanensis	0.011095167095
Malimbus malimbicus	0.011095167095
Malimbus nitens	0.011095167095
Malimbus racheliae	0.011095167095
Malimbus rubricollis	0.011095167095
Malimbus scutatus	0.011095167095
Malindangia mcgregori	0.011095167095
Malurus alboscapulatus	0.011095167095
Malurus amabilis	0.011095167095
Malurus coronatus	0.010455720417
Malurus cyaneus	0.011095167095
Malurus cyanocephalus	0.011095167095
Malurus elegans	0.007054427274
Malurus lamberti	0.011095167095
Malurus leucopterus	0.011095167095
Malurus melanocephalus	0.011095167095
Malurus pulcherrimus	0.011095167095
Malurus splendens	0.011095167095
Manacus aurantiacus	0.011095167095
Manacus candei	0.011095167095
Manacus manacus	0.011095167095
Manacus vitellinus	0.011095167095
Mandingoa nitidula	0.011095167095
Manorina flavigula	0.011095167095
Manorina melanocephala	0.010552134509
Manorina melanophrys	0.010975113067
Manorina melanotis	0.010776355572
Manucerthia mana	0.011095167095
Manucodia ater	0.008781121967
Manucodia chalybatus	0.008875422824
Manucodia comrii	0.007049969758
Manucodia jobiensis	0.008988032835
Mareca americana	0.011095167095
Mareca falcata	0.011095167095
Mareca penelope	0.011095167095
Mareca sibilatrix	0.011095167095
Mareca strepera	0.011095167095
Margarobyas lawrencii	0.010188383439
Margaroperdix madagarensis	0.011095167095
Margarops fuscatus	0.010179088297
Margarornis bellulus	0.011095167095
Margarornis rubiginosus	0.011095167095
Margarornis squamiger	0.011095167095
Margarornis stellatus	0.011095167095
Marmaronetta angustirostris	0.011095167095
Maschalethraupis surinama	0.011095167095
Masius chrysopterus	0.011095167095
Mayrornis lessoni	0.011095167095
Mayrornis schistaceus	0.011095167095
Mayrornis versicolor	0.011095167095
Mazaria propinqua	0.011095167095
Mearnsia novaeguineae	0.011095167095
Mearnsia picina	0.011095167095
Mecocerculus calopterus	0.011095167095
Mecocerculus hellmayri	0.011095167095
Mecocerculus leucophrys	0.011095167095
Mecocerculus minor	0.011095167095
Mecocerculus poecilocercus	0.011095167095
Mecocerculus stictopterus	0.011095167095
Megabyas flammulatus	0.011095167095
Megaceryle alcyon	0.011095167095
Megaceryle lugubris	0.011095167095
Megaceryle maxima	0.009408691084
Megaceryle torquata	0.009901316023
Megacrex inepta	0.006368853553
Megadyptes antipodes	0.004510533305
Megalampitta gigantea	0.009701154117
Megaloprepia formosa	0.009112831394
Megaloprepia magnifica	0.008094670957
Megalurulus grosvenori	0.011095167095
Megalurulus llaneae	0.011095167095
Megalurulus mariae	0.011095167095
Megalurulus rubiginosus	0.011095167095
Megalurulus rufus	0.011095167095
Megalurulus turipavae	0.011095167095
Megalurulus whitneyi	0.011095167095
Megalurus palustris	0.011095167095
Megapodius bernsteinii	0.005974922861
Megapodius cumingii	0.007593348307
Megapodius decollatus	0.009809906969
Megapodius eremita	0.007665077526
Megapodius freycinet	0.009829352259
Megapodius geelvinkianus	0.009333915617
Megapodius laperouse	0.009363289818
Megapodius layardi	0.009252639804
Megapodius nicobariensis	0.009073922371
Megapodius pritchardii	0.009652893707
Megapodius reinwardt	0.009222048668
Megapodius tenimberensis	0.009807751129
Megarynchus pitangua	0.011095167095
Megascops albogularis	0.011095167095
Megascops asio	0.011095167095
Megascops atricapilla	0.011095167095
Megascops barbarus	0.011095167095
Megascops choliba	0.011095167095
Megascops clarkii	0.011095167095
Megascops colombianus	0.011095167095
Megascops cooperi	0.011095167095
Megascops guatemalae	0.011095167095
Megascops hoyi	0.011095167095
Megascops ingens	0.011095167095
Megascops kennicottii	0.011095167095
Megascops koepckeae	0.011095167095
Megascops marshalli	0.011095167095
Megascops nudipes	0.011095167095
Megascops petersoni	0.011095167095
Megascops roboratus	0.011095167095
Megascops sanctaecatarinae	0.011095167095
Megascops seductus	0.011095167095
Megascops trichopsis	0.011095167095
Megascops vermiculatus	0.011095167095
Megascops watsonii	0.011095167095
Megastictus margaritatus	0.011095167095
Megatriorchis doriae	0.006579165643
Megaxenops parnaguae	0.011095167095
Megazosterops palauensis	0.011095167095
Meiglyptes grammithorax	0.011095167095
Meiglyptes jugularis	0.011095167095
Meiglyptes tristis	0.011095167095
Meiglyptes tukki	0.011095167095
Melaenornis annamarulae	0.011095167095
Melaenornis ardesiacus	0.011095167095
Melaenornis brunneus	0.011095167095
Melaenornis chocolatinus	0.011095167095
Melaenornis edolioides	0.011095167095
Melaenornis fischeri	0.011095167095
Melaenornis herero	0.011095167095
Melaenornis pammelaina	0.011095167095
Melaenornis semipartitus	0.011095167095
Melaenornis silens	0.011095167095
Melampitta lugubris	0.011095167095
Melanerpes aurifrons	0.011095167095
Melanerpes cactorum	0.011095167095
Melanerpes candidus	0.011095167095
Melanerpes carolinus	0.011095167095
Melanerpes chrysauchen	0.011095167095
Melanerpes chrysogenys	0.011095167095
Melanerpes cruentatus	0.011095167095
Melanerpes erythrocephalus	0.011095167095
Melanerpes flavifrons	0.011095167095
Melanerpes formicivorus	0.009424586207
Melanerpes herminieri	0.011095167095
Melanerpes hoffmannii	0.011095167095
Melanerpes hypopolius	0.011095167095
Melanerpes lewis	0.011095167095
Melanerpes portoricensis	0.011095167095
Melanerpes pucherani	0.011095167095
Melanerpes pulcher	0.011095167095
Melanerpes pygmaeus	0.011095167095
Melanerpes radiolatus	0.011095167095
Melanerpes rubricapillus	0.011095167095
Melanerpes striatus	0.011095167095
Melanerpes superciliaris	0.011095167095
Melanerpes uropygialis	0.011095167095
Melaniparus afer	0.011095167095
Melaniparus albiventris	0.011095167095
Melaniparus carpi	0.011095167095
Melaniparus cinerascens	0.011095167095
Melaniparus fasciiventer	0.011095167095
Melaniparus fringillinus	0.011095167095
Melaniparus funereus	0.011095167095
Melaniparus griseiventris	0.011095167095
Melaniparus guineensis	0.011095167095
Melaniparus leucomelas	0.011095167095
Melaniparus leuconotus	0.011095167095
Melaniparus niger	0.011095167095
Melaniparus pallidiventris	0.011095167095
Melaniparus rufiventris	0.011095167095
Melaniparus thruppi	0.011095167095
Melanitta americana	0.008317956585
Melanitta deglandi	0.008173240202
Melanitta fusca	0.007694150094
Melanitta nigra	0.008325715328
Melanitta perspicillata	0.008061042917
Melanitta stejnegeri	0.008296308836
Melanocharis arfakiana	0.011095167095
Melanocharis longicauda	0.011095167095
Melanocharis nigra	0.011095167095
Melanocharis striativentris	0.011095167095
Melanocharis versteri	0.011095167095
Melanochlora sultanea	0.011095167095
Melanocorypha bimaculata	0.011095167095
Melanocorypha calandra	0.011095167095
Melanocorypha maxima	0.011095167095
Melanocorypha mongolica	0.011095167095
Melanocorypha yeltoniensis	0.011095167095
Melanodera melanodera	0.011095167095
Melanodera xanthogramma	0.011095167095
Melanodryas cucullata	0.011095167095
Melanodryas vittata	0.011095167095
Melanopareia elegans	0.011095167095
Melanopareia maranonica	0.011095167095
Melanopareia maximiliani	0.011095167095
Melanopareia torquata	0.011095167095
Melanoperdix niger	0.010137469184
Melanoptila glabrirostris	0.011095167095
Melanorectes nigrescens	0.010028130782
Melanospiza bicolor	0.011095167095
Melanospiza richardsoni	0.011095167095
Melanotis caerulescens	0.011095167095
Melanotis hypoleucus	0.011095167095
Meleagris gallopavo	0.009470585309
Meleagris ocellata	0.011095167095
Meliarchus sclateri	0.011095167095
Melichneutes robustus	0.011095167095
Melidectes belfordi	0.011095167095
Melidectes foersteri	0.011095167095
Melidectes fuscus	0.011095167095
Melidectes leucostephes	0.011095167095
Melidectes nouhuysi	0.011095167095
Melidectes ochromelas	0.011095167095
Melidectes princeps	0.011095167095
Melidectes rufocrissalis	0.011095167095
Melidectes torquatus	0.011095167095
Melidora macrorrhina	0.010958943061
Melierax canorus	0.006712760518
Melierax metabates	0.006469486863
Melierax poliopterus	0.006548274656
Melignomon eisentrauti	0.011095167095
Melignomon zenkeri	0.011095167095
Melilestes megarhynchus	0.011095167095
Meliphacator provocator	0.011095167095
Meliphaga aruensis	0.011095167095
Meliphaga lewinii	0.011095167095
Meliphaga notata	0.011095167095
Melipotes ater	0.011095167095
Melipotes carolae	0.011095167095
Melipotes fumigatus	0.010839170169
Melipotes gymnops	0.011095167095
Melithreptus affinis	0.011095167095
Melithreptus albogularis	0.011095167095
Melithreptus brevirostris	0.011095167095
Melithreptus chloropsis	0.011095167095
Melithreptus gularis	0.011095167095
Melithreptus laetior	0.011095167095
Melithreptus lunatus	0.011095167095
Melithreptus validirostris	0.011095167095
Melitograis gilolensis	0.011095167095
Mellisuga helenae	0.011095167095
Mellisuga minima	0.011095167095
Melloria quoyi	0.011095167095
Melocichla mentalis	0.011095167095
Melopsittacus undulatus	0.011095167095
Melospiza georgiana	0.011095167095
Melospiza lincolnii	0.011095167095
Melospiza melodia	0.011095167095
Melozone aberti	0.011095167095
Melozone albicollis	0.011095167095
Melozone biarcuata	0.011095167095
Melozone cabanisi	0.011095167095
Melozone crissalis	0.011095167095
Melozone fusca	0.011095167095
Melozone kieneri	0.011095167095
Melozone leucotis	0.011095167095
Melozone occipitalis	0.011095167095
Mentocrex beankaensis	0.008265578217
Mentocrex kioloides	0.007966078032
Menura alberti	0.004336534541
Menura novaehollandiae	0.003515641961
Merganetta armata	0.008535913316
Mergellus albellus	0.010683486974
Mergus merganser	0.008796699372
Mergus octosetaceus	0.009735012179
Mergus serrator	0.007758353034
Mergus squamatus	0.010279908701
Meropogon forsteni	0.011095167095
Merops albicollis	0.011095167095
Merops americanus	0.011095167095
Merops apiaster	0.011095167095
Merops boehmi	0.011095167095
Merops breweri	0.011095167095
Merops bullockoides	0.011095167095
Merops bulocki	0.011095167095
Merops cyanophrys	0.011095167095
Merops gularis	0.011095167095
Merops hirundineus	0.011095167095
Merops lafresnayii	0.011095167095
Merops leschenaulti	0.011095167095
Merops malimbicus	0.011095167095
Merops mentalis	0.011095167095
Merops muelleri	0.011095167095
Merops nubicoides	0.011095167095
Merops nubicus	0.011095167095
Merops oreobates	0.011095167095
Merops orientalis	0.011095167095
Merops ornatus	0.011095167095
Merops persicus	0.011095167095
Merops philippinus	0.011095167095
Merops pusillus	0.011095167095
Merops revoilii	0.011095167095
Merops superciliosus	0.011095167095
Merops variegatus	0.011095167095
Merops viridis	0.011095167095
Merops viridissimus	0.011095167095
Merulaxis ater	0.011095167095
Merulaxis stresemanni	0.011095167095
Mesembrinibis cayennensis	0.007718101286
Mesitornis unicolor	0.008526128872
Mesitornis variegatus	0.009885963066
Metabolus godeffroyi	0.011095167095
Metabolus rugensis	0.011095167095
Metabolus takatsukasae	0.011095167095
Metallura aeneocauda	0.011095167095
Metallura baroni	0.011095167095
Metallura eupogon	0.011095167095
Metallura iracunda	0.011095167095
Metallura odomae	0.011095167095
Metallura phoebe	0.011095167095
Metallura theresiae	0.011095167095
Metallura tyrianthina	0.011095167095
Metallura williami	0.011095167095
Metopidius indicus	0.011095167095
Metopothrix aurantiaca	0.011095167095
Metriopelia aymara	0.011095167095
Metriopelia ceciliae	0.011095167095
Metriopelia melanoptera	0.010604789950
Metriopelia morenoi	0.011095167095
Micrastur buckleyi	0.005974922861
Micrastur gilvicollis	0.007049969758
Micrastur mintoni	0.007100443919
Micrastur mirandollei	0.005841197224
Micrastur plumbeus	0.007629696444
Micrastur ruficollis	0.006632946045
Micrastur semitorquatus	0.005903005906
Micrathene whitneyi	0.011095167095
Microbates cinereiventris	0.011095167095
Microbates collaris	0.011095167095
Microcarbo africanus	0.007775926139
Microcarbo coronatus	0.006423857338
Microcarbo melanoleucos	0.006506270161
Microcarbo niger	0.009872841234
Microcarbo pygmaeus	0.008719360160
Microcerculus bambla	0.011095167095
Microcerculus marginatus	0.011095167095
Microcerculus philomela	0.011095167095
Microcerculus ustulatus	0.011095167095
Microchera albocoronata	0.011095167095
Microdynamis parva	0.011095167095
Microeca fascinans	0.011095167095
Microeca flavigaster	0.011095167095
Microeca hemixantha	0.011095167095
Microeca tormenti	0.011095167095
Microhierax caerulescens	0.011095167095
Microhierax erythrogenys	0.011095167095
Microhierax fringillarius	0.011095167095
Microhierax latifrons	0.011095167095
Microhierax melanoleucos	0.011095167095
Microligea palustris	0.011095167095
Micromacronus leytensis	0.011095167095
Micromacronus sordidus	0.011095167095
Micromonacha lanceolata	0.011095167095
Micronisus gabar	0.009418619246
Microparra capensis	0.011095167095
Micropsitta bruijnii	0.011095167095
Micropsitta finschii	0.011095167095
Micropsitta geelvinkiana	0.011095167095
Micropsitta keiensis	0.011095167095
Micropsitta meeki	0.011095167095
Micropsitta pusio	0.011095167095
Micropternus brachyurus	0.011095167095
Microptilotis albilineatus	0.011095167095
Microptilotis albonotatus	0.011095167095
Microptilotis analogus	0.011095167095
Microptilotis cinereifrons	0.011095167095
Microptilotis flavirictus	0.011095167095
Microptilotis fordianus	0.011095167095
Microptilotis gracilis	0.011095167095
Microptilotis mimikae	0.011095167095
Microptilotis montanus	0.011095167095
Microptilotis orientalis	0.011095167095
Microptilotis reticulatus	0.011095167095
Microptilotis vicina	0.011095167095
Micropygia schomburgkii	0.011095167095
Microrhopias quixensis	0.011095167095
Microspingus alticola	0.011095167095
Microspingus cabanisi	0.011095167095
Microspingus cinereus	0.011095167095
Microspingus erythrophrys	0.011095167095
Microspingus lateralis	0.011095167095
Microspingus melanoleucus	0.011095167095
Microspingus pectoralis	0.011095167095
Microspingus torquatus	0.011095167095
Microspingus trifasciatus	0.011095167095
Microstilbon burmeisteri	0.011095167095
Microtarsus melanoleucos	0.011095167095
Microxenops milleri	0.011095167095
Milvago chimachima	0.007554786238
Milvus migrans	0.005415885724
Milvus milvus	0.004081895637
Mimus dorsalis	0.011095167095
Mimus gilvus	0.011095167095
Mimus graysoni	0.011095167095
Mimus gundlachii	0.011095167095
Mimus longicaudatus	0.011095167095
Mimus macdonaldi	0.011095167095
Mimus melanotis	0.011095167095
Mimus parvulus	0.011095167095
Mimus patagonicus	0.011095167095
Mimus polyglottos	0.011095167095
Mimus saturninus	0.011095167095
Mimus thenca	0.011095167095
Mimus trifasciatus	0.011095167095
Mimus triurus	0.011095167095
Minla ignotincta	0.011095167095
Mino anais	0.009654981999
Mino dumontii	0.008282451827
Mino kreffti	0.011095167095
Mionectes galbinus	0.011095167095
Mionectes macconnelli	0.011095167095
Mionectes oleagineus	0.011095167095
Mionectes olivaceus	0.011095167095
Mionectes roraimae	0.011095167095
Mionectes rufiventris	0.011095167095
Mionectes striaticollis	0.011095167095
Mirafra affinis	0.011095167095
Mirafra africana	0.011095167095
Mirafra albicauda	0.011095167095
Mirafra angolensis	0.011095167095
Mirafra apiata	0.011095167095
Mirafra ashi	0.011095167095
Mirafra assamica	0.011095167095
Mirafra cheniana	0.011095167095
Mirafra collaris	0.011095167095
Mirafra cordofanica	0.011095167095
Mirafra erythrocephala	0.011095167095
Mirafra erythroptera	0.011095167095
Mirafra fasciolata	0.011095167095
Mirafra gilletti	0.011095167095
Mirafra hypermetra	0.011095167095
Mirafra javanica	0.011095167095
Mirafra microptera	0.011095167095
Mirafra passerina	0.011095167095
Mirafra pulpa	0.011095167095
Mirafra rufa	0.011095167095
Mirafra rufocinnamomea	0.011095167095
Mirafra sharpii	0.011095167095
Mirafra somalica	0.011095167095
Mirafra williamsi	0.011095167095
Mitrephanes olivaceus	0.011095167095
Mitrephanes phaeocercus	0.011095167095
Mitrospingus cassinii	0.011095167095
Mitrospingus oleagineus	0.011095167095
Mitu salvini	0.005298852985
Mitu tomentosum	0.005745690864
Mitu tuberosum	0.005731670428
Mixornis bornensis	0.011095167095
Mixornis flavicollis	0.011095167095
Mixornis gularis	0.011095167095
Mixornis kelleyi	0.011095167095
Mixornis prillwitzi	0.011095167095
Mniotilta varia	0.011095167095
Modulatrix stictigula	0.011095167095
Mohoua albicilla	0.011095167095
Mohoua novaeseelandiae	0.011095167095
Mohoua ochrocephala	0.009673817367
Molothrus aeneus	0.011095167095
Molothrus armenti	0.011095167095
Molothrus ater	0.011095167095
Molothrus bonariensis	0.011095167095
Molothrus oryzivorus	0.011095167095
Molothrus rufoaxillaris	0.011095167095
Momotus aequatorialis	0.010404531320
Momotus bahamensis	0.011095167095
Momotus coeruliceps	0.011095167095
Momotus lessonii	0.011095167095
Momotus mexicanus	0.011095167095
Momotus momota	0.011095167095
Momotus subrufescens	0.011095167095
Monachella coultasi	0.011095167095
Monachella muelleriana	0.011095167095
Monarcha castaneiventris	0.011095167095
Monarcha cinerascens	0.011095167095
Monarcha frater	0.011095167095
Monarcha megarhynchus	0.011095167095
Monarcha melanopsis	0.011095167095
Monarcha richardsii	0.011095167095
Monarcha ugiensis	0.011095167095
Monasa atra	0.011095167095
Monasa flavirostris	0.011095167095
Monasa morphoeus	0.011095167095
Monasa nigrifrons	0.011095167095
Monias benschi	0.008870130784
Monticola angolensis	0.011095167095
Monticola brevipes	0.011095167095
Monticola cinclorhyncha	0.011095167095
Monticola erythronotus	0.011095167095
Monticola explorator	0.011095167095
Monticola gularis	0.011095167095
Monticola imerina	0.011095167095
Monticola rufiventris	0.011095167095
Monticola rufocinereus	0.011095167095
Monticola rupestris	0.011095167095
Monticola saxatilis	0.011095167095
Monticola semirufus	0.011095167095
Monticola sharpei	0.011095167095
Monticola solitarius	0.011095167095
Montifringilla adamsi	0.011095167095
Montifringilla henrici	0.011095167095
Montifringilla nivalis	0.011095167095
Morococcyx erythropygus	0.011095167095
Morphnarchus princeps	0.006546353598
Morphnus guianensis	0.005464962154
Morus bassanus	0.002963723329
Morus capensis	0.003601608405
Morus serrator	0.003444283657
Motacilla aguimp	0.011095167095
Motacilla alba	0.011095167095
Motacilla capensis	0.011095167095
Motacilla cinerea	0.011095167095
Motacilla citreola	0.011095167095
Motacilla clara	0.011095167095
Motacilla flava	0.011095167095
Motacilla flaviventris	0.011095167095
Motacilla grandis	0.011095167095
Motacilla maderaspatensis	0.011095167095
Motacilla samveasnae	0.011095167095
Motacilla tschutschensis	0.011095167095
Moupinia poecilotis	0.011095167095
Mulleripicus fuliginosus	0.011095167095
Mulleripicus fulvus	0.008247248880
Mulleripicus funebris	0.010298886739
Mulleripicus pulverulentus	0.007936329407
Muscicapa adusta	0.011095167095
Muscicapa aquatica	0.011095167095
Muscicapa cassini	0.011095167095
Muscicapa dauurica	0.011095167095
Muscicapa epulata	0.011095167095
Muscicapa ferruginea	0.011095167095
Muscicapa gambagae	0.011095167095
Muscicapa griseisticta	0.011095167095
Muscicapa muttui	0.011095167095
Muscicapa randi	0.011095167095
Muscicapa segregata	0.011095167095
Muscicapa sethsmithi	0.011095167095
Muscicapa sibirica	0.011095167095
Muscicapa striata	0.011095167095
Muscigralla brevicauda	0.011095167095
Muscipipra vetula	0.011095167095
Muscisaxicola albifrons	0.011095167095
Muscisaxicola albilora	0.011095167095
Muscisaxicola alpinus	0.011095167095
Muscisaxicola capistratus	0.011095167095
Muscisaxicola cinereus	0.011095167095
Muscisaxicola flavinucha	0.011095167095
Muscisaxicola fluviatilis	0.011095167095
Muscisaxicola frontalis	0.011095167095
Muscisaxicola griseus	0.011095167095
Muscisaxicola juninensis	0.011095167095
Muscisaxicola maclovianus	0.011095167095
Muscisaxicola maculirostris	0.011095167095
Muscisaxicola occipitalis	0.011095167095
Muscisaxicola rufivertex	0.011095167095
Musophaga rossae	0.007399466062
Musophaga violacea	0.007306190941
Myadestes coloratus	0.011095167095
Myadestes elisabeth	0.011095167095
Myadestes genibarbis	0.011095167095
Myadestes lanaiensis	0.011095167095
Myadestes melanops	0.011095167095
Myadestes obscurus	0.011095167095
Myadestes occidentalis	0.011095167095
Myadestes palmeri	0.011095167095
Myadestes ralloides	0.011095167095
Myadestes townsendi	0.011095167095
Myadestes unicolor	0.011095167095
Mycerobas affinis	0.011095167095
Mycerobas carnipes	0.011095167095
Mycerobas icterioides	0.011095167095
Mycerobas melanozanthos	0.011095167095
Mycteria americana	0.005035774395
Mycteria cinerea	0.004832388102
Mycteria ibis	0.005187977103
Mycteria leucocephala	0.004428624094
Myiagra albiventris	0.011095167095
Myiagra alecto	0.011095167095
Myiagra atra	0.011095167095
Myiagra azureocapilla	0.011095167095
Myiagra caledonica	0.011095167095
Myiagra castaneigularis	0.011095167095
Myiagra cervinicauda	0.011095167095
Myiagra cervinicolor	0.011095167095
Myiagra cyanoleuca	0.011095167095
Myiagra eichhorni	0.011095167095
Myiagra erythrops	0.011095167095
Myiagra ferrocyanea	0.011095167095
Myiagra galeata	0.011095167095
Myiagra hebetior	0.011095167095
Myiagra inquieta	0.011095167095
Myiagra nana	0.011095167095
Myiagra oceanica	0.011095167095
Myiagra pluto	0.011095167095
Myiagra rubecula	0.011095167095
Myiagra ruficollis	0.011095167095
Myiagra vanikorensis	0.011095167095
Myiarchus antillarum	0.010463074291
Myiarchus apicalis	0.011095167095
Myiarchus barbirostris	0.011095167095
Myiarchus cephalotes	0.011095167095
Myiarchus cinerascens	0.011095167095
Myiarchus crinitus	0.011095167095
Myiarchus ferox	0.010988624568
Myiarchus magnirostris	0.011095167095
Myiarchus nugator	0.011084144669
Myiarchus nuttingi	0.011095167095
Myiarchus oberi	0.011095167095
Myiarchus panamensis	0.010441043636
Myiarchus phaeocephalus	0.011095167095
Myiarchus sagrae	0.011095167095
Myiarchus semirufus	0.011095167095
Myiarchus stolidus	0.011095167095
Myiarchus swainsoni	0.011095167095
Myiarchus tuberculifer	0.011095167095
Myiarchus tyrannulus	0.011095167095
Myiarchus validus	0.011095167095
Myiarchus venezuelensis	0.011095167095
Myiarchus yucatanensis	0.011095167095
Myiobius atricaudus	0.011095167095
Myiobius barbatus	0.011095167095
Myiobius sulphureipygius	0.011095167095
Myiobius villosus	0.011095167095
Myioborus albifacies	0.011095167095
Myioborus albifrons	0.011095167095
Myioborus brunniceps	0.011095167095
Myioborus cardonai	0.011095167095
Myioborus castaneocapilla	0.011095167095
Myioborus chrysops	0.011095167095
Myioborus flavivertex	0.011095167095
Myioborus melanocephalus	0.011095167095
Myioborus miniatus	0.011095167095
Myioborus ornatus	0.011095167095
Myioborus pariae	0.011095167095
Myioborus pictus	0.011095167095
Myioborus torquatus	0.011095167095
Myiodynastes bairdii	0.011095167095
Myiodynastes chrysocephalus	0.011095167095
Myiodynastes hemichrysus	0.011095167095
Myiodynastes luteiventris	0.011095167095
Myiodynastes maculatus	0.011095167095
Myiodynastes solitarius	0.011095167095
Myiomela albiventris	0.011095167095
Myiomela cambodiana	0.011095167095
Myiomela diana	0.011095167095
Myiomela leucura	0.011095167095
Myiomela major	0.011095167095
Myiopagis caniceps	0.011095167095
Myiopagis cinerea	0.011095167095
Myiopagis cotta	0.011095167095
Myiopagis flavivertex	0.011095167095
Myiopagis gaimardii	0.011095167095
Myiopagis olallai	0.011095167095
Myiopagis parambae	0.011095167095
Myiopagis subplacens	0.011095167095
Myiopagis viridicata	0.011095167095
Myiophobus crypterythrus	0.011095167095
Myiophobus cryptoxanthus	0.011095167095
Myiophobus fasciatus	0.011095167095
Myiophobus flavicans	0.011095167095
Myiophobus inornatus	0.011095167095
Myiophobus phoenicomitra	0.011095167095
Myiophobus roraimae	0.011095167095
Myiophobus rufescens	0.011095167095
Myiopsitta luchsi	0.007658500738
Myiopsitta monachus	0.008113802511
Myiornis albiventris	0.011095167095
Myiornis atricapillus	0.011095167095
Myiornis auricularis	0.011095167095
Myiornis ecaudatus	0.011095167095
Myiotheretes fumigatus	0.011095167095
Myiotheretes fuscorufus	0.011095167095
Myiotheretes pernix	0.011095167095
Myiotheretes striaticollis	0.011095167095
Myiothlypis basilica	0.011095167095
Myiothlypis bivittata	0.011095167095
Myiothlypis chlorophrys	0.011095167095
Myiothlypis chrysogaster	0.011095167095
Myiothlypis cinereicollis	0.011095167095
Myiothlypis conspicillata	0.011095167095
Myiothlypis coronata	0.011095167095
Myiothlypis euophrys	0.011095167095
Myiothlypis flaveola	0.011095167095
Myiothlypis fraseri	0.011095167095
Myiothlypis fulvicauda	0.011095167095
Myiothlypis leucoblephara	0.011095167095
Myiothlypis leucophrys	0.011095167095
Myiothlypis luteoviridis	0.011095167095
Myiothlypis mesoleuca	0.011095167095
Myiothlypis nigrocristata	0.011095167095
Myiothlypis rivularis	0.011095167095
Myiothlypis roraimae	0.011095167095
Myiothlypis signata	0.011095167095
Myiothlypis striaticeps	0.011095167095
