species	rate_e_mean	rate_e_lower	rate_e_upper	simulated_p_e_in_100_years
Daphoenositta miranda	0.00013989	0.00011756	0.00016379	0.01380000
Daphoenositta papuensis	0.00015960	0.00013584	0.00018455	0.01580000
Daption capense	0.00015375	0.00012862	0.00017817	0.01520000
Daptrius ater	0.00013979	0.00011824	0.00016373	0.01380000
Dasycrotapha plateni	0.00054059	0.00049483	0.00058533	0.05300000
Dasycrotapha pygmaea	0.00077361	0.00071971	0.00082842	0.07510000
Dasycrotapha speciosa	0.00415250	0.00401136	0.00429181	0.34050000
Dasylophus superciliosus	0.00011734	0.00009672	0.00013866	0.01160000
Dasyornis brachypterus	0.00648070	0.00630085	0.00666808	0.47550000
Dasyornis broadbenti	0.00016064	0.00013664	0.00018569	0.01590000
Dasyornis longirostris	0.00651268	0.00633582	0.00670510	0.47770000
Deconychura longicauda	0.00015068	0.00012781	0.00017562	0.01490000
Deconychura pallida	0.00070847	0.00065719	0.00076163	0.06890000
Deconychura typica	0.00013275	0.00011025	0.00015526	0.01310000
Deleornis axillaris	0.00013627	0.00011343	0.00015954	0.01350000
Deleornis fraseri	0.00012570	0.00010332	0.00014814	0.01240000
Delichon dasypus	0.00014769	0.00012527	0.00017299	0.01460000
Delichon lagopodum	0.00014078	0.00011708	0.00016415	0.01390000
Delichon nipalense	0.00013865	0.00011571	0.00016179	0.01370000
Delichon urbicum	0.00017623	0.00015037	0.00020295	0.01740000
Deltarhynchus flammulatus	0.00012760	0.00010623	0.00015011	0.01260000
Dendragapus fuliginosus	0.00013976	0.00011608	0.00016194	0.01380000
Dendragapus obscurus	0.00015981	0.00013438	0.00018408	0.01580000
Dendrexetastes rufigula	0.00012291	0.00010110	0.00014431	0.01210000
Dendrocincla anabatina	0.00009631	0.00007803	0.00011585	0.00950000
Dendrocincla fuliginosa	0.00011623	0.00009562	0.00013762	0.01150000
Dendrocincla homochroa	0.00007599	0.00005944	0.00009416	0.00750000
Dendrocincla merula	0.00010029	0.00008194	0.00012055	0.00990000
Dendrocincla turdina	0.00015521	0.00013079	0.00017977	0.01530000
Dendrocincla tyrannina	0.00014252	0.00011972	0.00016547	0.01410000
Dendrocitta bayleii	0.00236057	0.00226224	0.00246088	0.21380000
Dendrocitta cinerascens	0.00016690	0.00014328	0.00019355	0.01650000
Dendrocitta formosae	0.00012033	0.00009867	0.00014135	0.01190000
Dendrocitta frontalis	0.00011608	0.00009499	0.00013707	0.01150000
Dendrocitta leucogastra	0.00011552	0.00009581	0.00013813	0.01150000
Dendrocitta occipitalis	0.00015363	0.00012932	0.00017856	0.01520000
Dendrocitta vagabunda	0.00015572	0.00013144	0.00017951	0.01540000
Dendrocolaptes certhia	0.00016976	0.00014305	0.00019417	0.01680000
Dendrocolaptes hoffmannsi	0.00235894	0.00225707	0.00245894	0.21400000
Dendrocolaptes picumnus	0.00009731	0.00007805	0.00011647	0.00960000
Dendrocolaptes platyrostris	0.00011655	0.00009541	0.00013746	0.01150000
Dendrocolaptes punctipectus	0.00236596	0.00227061	0.00246878	0.21460000
Dendrocolaptes sanctithomae	0.00015267	0.00012840	0.00017666	0.01510000
Dendrocopos analis	0.00015664	0.00013223	0.00018117	0.01550000
Dendrocopos assimilis	0.00017117	0.00014573	0.00019699	0.01690000
Dendrocopos atratus	0.00008616	0.00006802	0.00010418	0.00850000
Dendrocopos darjellensis	0.00007428	0.00005678	0.00009078	0.00730000
Dendrocopos himalayensis	0.00014356	0.00012116	0.00016777	0.01420000
Dendrocopos hyperythrus	0.00009345	0.00007587	0.00011328	0.00920000
Dendrocopos leucopterus	0.00014684	0.00012414	0.00017131	0.01450000
Dendrocopos leucotos	0.00013853	0.00011533	0.00016163	0.01370000
Dendrocopos macei	0.00012327	0.00010166	0.00014525	0.01220000
Dendrocopos major	0.00012239	0.00010107	0.00014434	0.01210000
Dendrocopos noguchii	0.01972392	0.01930038	0.02014502	0.81460000
Dendrocopos owstoni	0.00071157	0.00065803	0.00076421	0.06930000
Dendrocopos syriacus	0.00014163	0.00011858	0.00016446	0.01400000
Dendrocygna arborea	0.00071331	0.00065878	0.00076564	0.06940000
Dendrocygna arcuata	0.00014569	0.00012283	0.00017002	0.01440000
Dendrocygna autumnalis	0.00014956	0.00012572	0.00017370	0.01480000
Dendrocygna bicolor	0.00015886	0.00013322	0.00018309	0.01570000
Dendrocygna eytoni	0.00015905	0.00013467	0.00018311	0.01570000
Dendrocygna guttata	0.00015903	0.00013428	0.00018374	0.01570000
Dendrocygna javanica	0.00015756	0.00013193	0.00018116	0.01560000
Dendrocygna viduata	0.00014456	0.00012295	0.00016963	0.01430000
Dendronanthus indicus	0.00007025	0.00005404	0.00008648	0.00690000
Dendroperdix sephaena	0.00016614	0.00014109	0.00019105	0.01640000
Dendropicos abyssinicus	0.00016993	0.00014399	0.00019566	0.01680000
Dendropicos dorae	0.00039390	0.00035642	0.00043334	0.03870000
Dendropicos elachus	0.00015287	0.00012870	0.00017765	0.01510000
Dendropicos elliotii	0.00014762	0.00012407	0.00017112	0.01460000
Dendropicos fuscescens	0.00015277	0.00013007	0.00017854	0.01510000
Dendropicos gabonensis	0.00016166	0.00013731	0.00018738	0.01600000
Dendropicos goertae	0.00014464	0.00012203	0.00016881	0.01430000
Dendropicos griseocephalus	0.00011721	0.00009587	0.00013802	0.01160000
Dendropicos johnstoni	0.00014365	0.00011951	0.00016668	0.01420000
Dendropicos lugubris	0.00012677	0.00010475	0.00014908	0.01250000
Dendropicos namaquus	0.00011933	0.00009881	0.00014137	0.01180000
Dendropicos obsoletus	0.00010221	0.00008096	0.00012168	0.01010000
Dendropicos poecilolaemus	0.00015082	0.00012684	0.00017465	0.01490000
Dendropicos pyrrhogaster	0.00010932	0.00008949	0.00013032	0.01080000
Dendropicos spodocephalus	0.00009732	0.00007873	0.00011768	0.00960000
Dendropicos stierlingi	0.00069298	0.00064150	0.00074565	0.06750000
Dendropicos xantholophus	0.00014671	0.00012352	0.00017074	0.01450000
Dendroplex kienerii	0.00059326	0.00054421	0.00064045	0.05790000
Dendroplex picus	0.00013934	0.00011719	0.00016222	0.01380000
Dendrortyx barbatus	0.00176787	0.00168496	0.00185440	0.16400000
Dendrortyx leucophrys	0.00011430	0.00009388	0.00013479	0.01130000
Dendrortyx macroura	0.00011116	0.00009070	0.00013146	0.01100000
Deroptyus accipitrinus	0.00011340	0.00009326	0.00013443	0.01120000
Dessonornis anomalus	0.00067598	0.00062327	0.00072454	0.06580000
Dessonornis archeri	0.00013350	0.00011163	0.00015667	0.01320000
Dessonornis caffer	0.00013337	0.00011091	0.00015596	0.01320000
Dessonornis humeralis	0.00015047	0.00012685	0.00017498	0.01490000
Dessonornis macclounii	0.00014463	0.00012166	0.00016940	0.01430000
Dessonornis mbuluensis	0.00013475	0.00011294	0.00015842	0.01330000
Devioeca papuana	0.00013752	0.00011511	0.00016114	0.01360000
Dicaeum aeneum	0.00014688	0.00012422	0.00017232	0.01450000
Dicaeum agile	0.00015280	0.00012850	0.00017671	0.01510000
Dicaeum annae	0.00013562	0.00011433	0.00015932	0.01340000
Dicaeum anthonyi	0.00050173	0.00045775	0.00054463	0.04920000
Dicaeum aureolimbatum	0.00012452	0.00010348	0.00014713	0.01230000
Dicaeum australe	0.00011452	0.00009426	0.00013654	0.01130000
Dicaeum beccarii	0.00013951	0.00011666	0.00016272	0.01380000
Dicaeum bicolor	0.00007507	0.00005831	0.00009185	0.00740000
Dicaeum cambodianum	0.00015700	0.00013186	0.00018089	0.01550000
Dicaeum celebicum	0.00017217	0.00014710	0.00019748	0.01700000
Dicaeum chrysorrheum	0.00013167	0.00010985	0.00015442	0.01300000
Dicaeum concolor	0.00013051	0.00010892	0.00015276	0.01290000
Dicaeum cruentatum	0.00014662	0.00012222	0.00017009	0.01450000
Dicaeum erythrorhynchos	0.00013328	0.00011020	0.00015579	0.01330000
Dicaeum erythrothorax	0.00015348	0.00012973	0.00017796	0.01520000
Dicaeum everetti	0.00071459	0.00066433	0.00077050	0.06950000
Dicaeum eximium	0.00014244	0.00012086	0.00016687	0.01410000
Dicaeum geelvinkianum	0.00014150	0.00011854	0.00016474	0.01400000
Dicaeum haematostictum	0.00140675	0.00133213	0.00148280	0.13210000
Dicaeum hanieli	0.00014887	0.00012505	0.00017180	0.01470000
Dicaeum hirundinaceum	0.00016267	0.00013734	0.00018700	0.01610000
Dicaeum hypoleucum	0.00008507	0.00006786	0.00010369	0.00840000
Dicaeum ignicolle	0.00012251	0.00010148	0.00014410	0.01210000
Dicaeum igniferum	0.00016405	0.00014028	0.00019077	0.01620000
Dicaeum ignipectus	0.00014663	0.00012384	0.00017092	0.01450000
Dicaeum kampalili	0.00009857	0.00007964	0.00011798	0.00970000
Dicaeum keiense	0.00015086	0.00012683	0.00017522	0.01490000
Dicaeum luzoniense	0.00013039	0.00010774	0.00015216	0.01300000
Dicaeum maugei	0.00014567	0.00012285	0.00016979	0.01440000
Dicaeum melanozanthum	0.00016281	0.00013799	0.00018787	0.01610000
Dicaeum minullum	0.00012750	0.00010609	0.00014983	0.01260000
Dicaeum monticolum	0.00013755	0.00011526	0.00016116	0.01360000
Dicaeum nehrkorni	0.00014350	0.00012120	0.00016776	0.01420000
Dicaeum nigrilore	0.00008439	0.00006658	0.00010285	0.00830000
Dicaeum nitidum	0.00015458	0.00013158	0.00017974	0.01530000
Dicaeum pectorale	0.00017303	0.00014830	0.00019959	0.01710000
Dicaeum proprium	0.00013229	0.00011002	0.00015523	0.01310000
Dicaeum pygmaeum	0.00013962	0.00011742	0.00016361	0.01380000
Dicaeum quadricolor	0.00803340	0.00782132	0.00824669	0.53600000
Dicaeum retrocinctum	0.00132660	0.00125558	0.00140261	0.12510000
Dicaeum sanguinolentum	0.00015973	0.00013576	0.00018437	0.01580000
Dicaeum schistaceiceps	0.00015165	0.00012783	0.00017581	0.01500000
Dicaeum trigonostigma	0.00007920	0.00006140	0.00009652	0.00780000
Dicaeum tristrami	0.00015577	0.00013242	0.00018096	0.01540000
Dicaeum trochileum	0.00013364	0.00011069	0.00015654	0.01320000
Dicaeum vincens	0.00069975	0.00064768	0.00075325	0.06810000
Dicaeum vulneratum	0.00014670	0.00012266	0.00016921	0.01450000
Dicaeum wilhelminae	0.00014843	0.00012499	0.00017322	0.01470000
Dichrozona cincta	0.00014873	0.00012585	0.00017287	0.01470000
Dicrurus adsimilis	0.00011659	0.00009518	0.00013761	0.01150000
Dicrurus aeneus	0.00013662	0.00011442	0.00016021	0.01350000
Dicrurus aldabranus	0.00072305	0.00066930	0.00077493	0.07030000
Dicrurus andamanensis	0.00012876	0.00010701	0.00015130	0.01270000
Dicrurus annectens	0.00013871	0.00011662	0.00016258	0.01370000
Dicrurus atripennis	0.00010453	0.00008485	0.00012486	0.01030000
Dicrurus balicassius	0.00014994	0.00012605	0.00017361	0.01480000
Dicrurus bracteatus	0.00012458	0.00010213	0.00014561	0.01230000
Dicrurus caerulescens	0.00014181	0.00011924	0.00016622	0.01400000
Dicrurus densus	0.00014566	0.00012270	0.00016972	0.01440000
Dicrurus forficatus	0.00014058	0.00011756	0.00016434	0.01390000
Dicrurus fuscipennis	0.00656332	0.00636977	0.00674551	0.47960000
Dicrurus hottentottus	0.00012744	0.00010706	0.00015044	0.01260000
Dicrurus leucophaeus	0.00017281	0.00014827	0.00020029	0.01710000
Dicrurus lophorinus	0.00010735	0.00008675	0.00012720	0.01060000
Dicrurus ludwigii	0.00014578	0.00012261	0.00016981	0.01440000
Dicrurus macrocercus	0.00014765	0.00012420	0.00017179	0.01460000
Dicrurus megarhynchus	0.00064528	0.00059537	0.00069495	0.06300000
Dicrurus menagei	0.00649050	0.00631010	0.00667196	0.47750000
Dicrurus modestus	0.00011342	0.00009129	0.00013323	0.01120000
Dicrurus montanus	0.00013867	0.00011512	0.00016152	0.01370000
Dicrurus paradiseus	0.00010814	0.00008859	0.00012937	0.01070000
Dicrurus remifer	0.00013980	0.00011721	0.00016320	0.01380000
Dicrurus striatus	0.00012142	0.00010020	0.00014243	0.01200000
Dicrurus sumatranus	0.00062629	0.00057736	0.00067524	0.06110000
Dicrurus waldenii	0.00225503	0.00215805	0.00235192	0.20520000
Didunculus strigirostris	0.01410793	0.01379406	0.01444158	0.72070000
Diglossa albilatera	0.00013041	0.00010952	0.00015339	0.01290000
Diglossa baritula	0.00013869	0.00011554	0.00016181	0.01370000
Diglossa brunneiventris	0.00015689	0.00013267	0.00018202	0.01550000
Diglossa caerulescens	0.00014661	0.00012386	0.00017032	0.01450000
Diglossa carbonaria	0.00014070	0.00011794	0.00016397	0.01390000
Diglossa cyanea	0.00012744	0.00010491	0.00014840	0.01260000
Diglossa duidae	0.00011755	0.00009626	0.00013825	0.01160000
Diglossa glauca	0.00012642	0.00010512	0.00014805	0.01250000
Diglossa gloriosa	0.00015265	0.00012826	0.00017660	0.01510000
Diglossa gloriosissima	0.00080018	0.00074823	0.00085797	0.07770000
Diglossa humeralis	0.00013754	0.00011544	0.00016048	0.01360000
Diglossa indigotica	0.00017540	0.00014993	0.00020187	0.01730000
Diglossa lafresnayii	0.00015777	0.00013366	0.00018203	0.01560000
Diglossa major	0.00013271	0.00011077	0.00015580	0.01310000
Diglossa mystacalis	0.00013552	0.00011308	0.00015851	0.01340000
Diglossa plumbea	0.00016605	0.00014209	0.00019224	0.01640000
Diglossa sittoides	0.00014272	0.00011968	0.00016611	0.01410000
Diglossa venezuelensis	0.00615545	0.00597787	0.00633326	0.45890000
Dinemellia dinemelli	0.00013552	0.00011359	0.00015925	0.01340000
Dinopium benghalense	0.00016001	0.00013624	0.00018608	0.01580000
Dinopium everetti	0.00066750	0.00061613	0.00071845	0.06520000
Dinopium javanense	0.00015282	0.00012817	0.00017702	0.01510000
Dinopium psarodes	0.00013653	0.00011326	0.00015951	0.01350000
Dinopium rafflesii	0.00075790	0.00070423	0.00081599	0.07360000
Dinopium shorii	0.00015952	0.00013504	0.00018497	0.01580000
Diomedea amsterdamensis	0.00469310	0.00454337	0.00484108	0.37460000
Diomedea antipodensis	0.00487163	0.00471848	0.00502307	0.38590000
Diomedea dabbenena	0.01612955	0.01577281	0.01649373	0.75810000
Diomedea epomophora	0.00179717	0.00171026	0.00188185	0.16660000
Diomedea exulans	0.00224301	0.00214510	0.00233852	0.20420000
Diomedea sanfordi	0.00486502	0.00471497	0.00502100	0.38510000
Diopsittaca cumanensis	0.00014265	0.00012023	0.00016695	0.01410000
Diopsittaca nobilis	0.00015353	0.00012951	0.00017867	0.01520000
Discosura conversii	0.00009530	0.00007683	0.00011470	0.00940000
Discosura langsdorffi	0.00010328	0.00008363	0.00012334	0.01020000
Discosura letitiae	0.00108020	0.00101660	0.00114732	0.10240000
Discosura longicaudus	0.00012073	0.00009966	0.00014279	0.01190000
Discosura popelairii	0.00055407	0.00050842	0.00060086	0.05420000
Diuca diuca	0.00013228	0.00011013	0.00015453	0.01310000
Dives dives	0.00014156	0.00011818	0.00016475	0.01400000
Dives warczewiczi	0.00013249	0.00010984	0.00015543	0.01310000
Dolichonyx oryzivorus	0.00014473	0.00012188	0.00016899	0.01430000
Doliornis remseni	0.00218439	0.00209023	0.00228217	0.19900000
Doliornis sclateri	0.00171789	0.00163506	0.00180701	0.15970000
Donacobius atricapilla	0.00008529	0.00006730	0.00010368	0.00840000
Donacospiza albifrons	0.00009924	0.00007907	0.00011852	0.00980000
Doricha eliza	0.00072289	0.00066821	0.00077298	0.07030000
Doricha enicura	0.00014245	0.00012080	0.00016652	0.01410000
Doryfera johannae	0.00015802	0.00013459	0.00018344	0.01560000
Doryfera ludovicae	0.00017100	0.00014755	0.00019827	0.01700000
Drepanis coccinea	0.00230471	0.00220551	0.00240161	0.20950000
Drepanoptila holosericea	0.00076340	0.00071119	0.00081958	0.07430000
Drepanorhynchus reichenowi	0.00012860	0.00010564	0.00015068	0.01270000
Drepanornis albertisi	0.00013860	0.00011531	0.00016153	0.01370000
Drepanornis bruijnii	0.00067908	0.00062908	0.00073069	0.06620000
Dreptes thomensis	0.00198067	0.00188770	0.00206944	0.18230000
Dromaius novaehollandiae	0.00011345	0.00009306	0.00013497	0.01120000
Dromas ardeola	0.00012257	0.00010230	0.00014507	0.01210000
Dromococcyx pavoninus	0.00015073	0.00012815	0.00017613	0.01490000
Dromococcyx phasianellus	0.00012348	0.00010293	0.00014611	0.01220000
Drymocichla incana	0.00016586	0.00014179	0.00019201	0.01640000
Drymodes beccarii	0.00013461	0.00011201	0.00015757	0.01330000
Drymodes brunneopygia	0.00014963	0.00012625	0.00017356	0.01480000
Drymodes superciliaris	0.00012155	0.00009921	0.00014234	0.01200000
Drymophila caudata	0.00073663	0.00068312	0.00079120	0.07160000
Drymophila devillei	0.00013769	0.00011393	0.00016012	0.01360000
Drymophila ferruginea	0.00016266	0.00013855	0.00018838	0.01610000
Drymophila genei	0.00013673	0.00011380	0.00015933	0.01350000
Drymophila hellmayri	0.00075215	0.00069825	0.00080651	0.07310000
Drymophila klagesi	0.00013370	0.00011162	0.00015592	0.01320000
Drymophila malura	0.00014260	0.00012011	0.00016611	0.01410000
Drymophila ochropyga	0.00074083	0.00068704	0.00079390	0.07200000
Drymophila rubricollis	0.00014076	0.00011806	0.00016372	0.01390000
Drymophila squamata	0.00017584	0.00015062	0.00020351	0.01740000
Drymophila striaticeps	0.00015965	0.00013417	0.00018412	0.01580000
Drymornis bridgesii	0.00013265	0.00011172	0.00015679	0.01310000
Drymotoxeres pucheranii	0.00078135	0.00072749	0.00083676	0.07580000
Dryobates cathpharius	0.00014160	0.00011955	0.00016619	0.01400000
Dryobates minor	0.00007942	0.00006222	0.00009763	0.00780000
Dryobates nuttallii	0.00012262	0.00010207	0.00014518	0.01210000
Dryobates pernyii	0.00014362	0.00012074	0.00016793	0.01420000
Dryobates pubescens	0.00012959	0.00010794	0.00015262	0.01280000
Dryobates scalaris	0.00013573	0.00011245	0.00015756	0.01340000
Dryocopus hodgei	0.00233408	0.00223674	0.00243530	0.21170000
Dryocopus javensis	0.00015262	0.00012823	0.00017689	0.01510000
Dryocopus martius	0.00015995	0.00013586	0.00018490	0.01580000
Dryolimnas cuvieri	0.00011538	0.00009438	0.00013658	0.01140000
Dryoscopus angolensis	0.00011249	0.00009230	0.00013331	0.01110000
Dryoscopus cubla	0.00015690	0.00013178	0.00018104	0.01550000
Dryoscopus gambensis	0.00013649	0.00011378	0.00015914	0.01350000
Dryoscopus pringlii	0.00014897	0.00012482	0.00017268	0.01470000
Dryoscopus sabini	0.00011427	0.00009318	0.00013436	0.01130000
Dryoscopus senegalensis	0.00014068	0.00011763	0.00016333	0.01390000
Dryotriorchis spectabilis	0.00014873	0.00012452	0.00017185	0.01470000
Dubusia carrikeri	0.00609691	0.00592499	0.00627724	0.45500000
Dubusia castaneoventris	0.00011568	0.00009482	0.00013671	0.01140000
Dubusia stictocephala	0.00012854	0.00010622	0.00015086	0.01270000
Dubusia taeniata	0.00014052	0.00011797	0.00016348	0.01390000
Ducula aenea	0.00013069	0.00010920	0.00015404	0.01290000
Ducula aurorae	0.00658475	0.00639600	0.00676481	0.48070000
Ducula badia	0.00012929	0.00010805	0.00015200	0.01280000
Ducula bakeri	0.00165510	0.00157133	0.00173549	0.15440000
Ducula basilica	0.00011620	0.00009575	0.00013790	0.01150000
Ducula bicolor	0.00015378	0.00012893	0.00017729	0.01520000
Ducula brenchleyi	0.00226103	0.00216114	0.00235741	0.20530000
Ducula carola	0.00236872	0.00227170	0.00247335	0.21480000
Ducula chalconota	0.00015236	0.00012910	0.00017746	0.01510000
Ducula cineracea	0.00070049	0.00064885	0.00075260	0.06820000
Ducula concinna	0.00014860	0.00012472	0.00017224	0.01470000
Ducula cuprea	0.00014792	0.00012338	0.00017194	0.01460000
Ducula finschii	0.00069840	0.00064590	0.00075098	0.06800000
Ducula forsteni	0.00015387	0.00013070	0.00017824	0.01530000
Ducula galeata	0.00662177	0.00644101	0.00681448	0.48180000
Ducula geelvinkiana	0.00012577	0.00010269	0.00014687	0.01240000
Ducula goliath	0.00055539	0.00050929	0.00060129	0.05430000
Ducula lacernulata	0.00013262	0.00010960	0.00015481	0.01310000
Ducula latrans	0.00014387	0.00011988	0.00016662	0.01420000
Ducula luctuosa	0.00014159	0.00011881	0.00016508	0.01400000
Ducula melanochroa	0.00008428	0.00006696	0.00010256	0.00830000
Ducula mindorensis	0.00677338	0.00659306	0.00697063	0.49110000
Ducula mullerii	0.00009633	0.00007776	0.00011550	0.00950000
Ducula myristicivora	0.00014744	0.00012357	0.00017091	0.01460000
Ducula neglecta	0.00011735	0.00009717	0.00013936	0.01160000
Ducula obiensis	0.00012364	0.00010257	0.00014583	0.01220000
Ducula oceanica	0.00073905	0.00068238	0.00079191	0.07190000
Ducula oenothorax	0.00063111	0.00057997	0.00067910	0.06160000
Ducula pacifica	0.00014355	0.00011989	0.00016673	0.01420000
Ducula perspicillata	0.00013047	0.00010949	0.00015306	0.01290000
Ducula pickeringii	0.00182545	0.00173946	0.00191219	0.16900000
Ducula pinon	0.00013154	0.00010892	0.00015398	0.01300000
Ducula pistrinaria	0.00015582	0.00013249	0.00018122	0.01540000
Ducula poliocephala	0.00073460	0.00068334	0.00079064	0.07140000
Ducula radiata	0.00015277	0.00012976	0.00017716	0.01510000
Ducula rosacea	0.00055987	0.00051332	0.00060584	0.05480000
Ducula rubricera	0.00072011	0.00066688	0.00077342	0.07010000
Ducula rufigaster	0.00011239	0.00009286	0.00013400	0.01110000
Ducula salvadorii	0.00011124	0.00009089	0.00013196	0.01100000
Ducula spilorrhoa	0.00016770	0.00014106	0.00019138	0.01660000
Ducula subflavescens	0.00064407	0.00059756	0.00069782	0.06280000
Ducula whartoni	0.00074868	0.00069356	0.00080172	0.07270000
Ducula zoeae	0.00012968	0.00010771	0.00015285	0.01280000
Dulus dominicus	0.00013575	0.00011270	0.00015865	0.01340000
Dumetella carolinensis	0.00009223	0.00007407	0.00011141	0.00910000
Dumetia hyperythra	0.00016892	0.00014441	0.00019532	0.01670000
Dyaphorophyia ansorgei	0.00012365	0.00010238	0.00014558	0.01220000
Dyaphorophyia blissetti	0.00013763	0.00011559	0.00016173	0.01360000
Dyaphorophyia castanea	0.00012241	0.00010093	0.00014452	0.01210000
Dyaphorophyia chalybea	0.00011746	0.00009646	0.00013837	0.01160000
Dyaphorophyia concreta	0.00010923	0.00008896	0.00013007	0.01080000
Dyaphorophyia hormophora	0.00013651	0.00011352	0.00015886	0.01350000
Dyaphorophyia jamesoni	0.00016393	0.00013891	0.00018914	0.01620000
Dyaphorophyia tonsa	0.00014876	0.00012590	0.00017307	0.01470000
Dysithamnus leucostictus	0.00212195	0.00203101	0.00221905	0.19430000
Dysithamnus mentalis	0.00010131	0.00008194	0.00012100	0.01000000
Dysithamnus occidentalis	0.00222748	0.00213005	0.00232554	0.20290000
Dysithamnus plumbeus	0.00229148	0.00219311	0.00238735	0.20800000
Dysithamnus puncticeps	0.00017631	0.00015156	0.00020360	0.01740000
Dysithamnus stictothorax	0.00055825	0.00050990	0.00060418	0.05460000
Dysithamnus striaticeps	0.00016607	0.00014021	0.00018991	0.01640000
Dysithamnus xanthopterus	0.00015981	0.00013604	0.00018581	0.01580000
Eclectus roratus	0.00013485	0.00011187	0.00015777	0.01330000
Edolisoma anale	0.00066664	0.00061698	0.00071824	0.06500000
Edolisoma ceramense	0.00008634	0.00006856	0.00010478	0.00850000
Edolisoma coerulescens	0.00007628	0.00005978	0.00009345	0.00750000
Edolisoma dispar	0.00054922	0.00050543	0.00059715	0.05390000
Edolisoma dohertyi	0.00009039	0.00007270	0.00010909	0.00890000
Edolisoma grayi	0.00013531	0.00011310	0.00015852	0.01340000
Edolisoma holopolium	0.00058312	0.00053624	0.00063207	0.05700000
Edolisoma incertum	0.00009435	0.00007651	0.00011414	0.00930000
Edolisoma insperatum	0.00671369	0.00652094	0.00689650	0.48830000
Edolisoma melas	0.00006817	0.00005171	0.00008421	0.00670000
Edolisoma meyerii	0.00012535	0.00010394	0.00014726	0.01240000
Edolisoma mindanense	0.00149280	0.00141688	0.00157370	0.14010000
Edolisoma monacha	0.00014454	0.00012126	0.00016751	0.01430000
Edolisoma montanum	0.00009007	0.00007234	0.00010932	0.00890000
Edolisoma morio	0.00009296	0.00007463	0.00011195	0.00920000
Edolisoma nesiotis	0.00660877	0.00641768	0.00679396	0.48050000
Edolisoma obiense	0.00015343	0.00013030	0.00017889	0.01520000
Edolisoma ostentum	0.00144111	0.00136685	0.00151982	0.13530000
Edolisoma parvulum	0.00013372	0.00011150	0.00015638	0.01320000
Edolisoma pygmaeum	0.00068662	0.00063450	0.00073751	0.06690000
Edolisoma remotum	0.00012846	0.00010754	0.00015117	0.01270000
Edolisoma rostratum	0.00147982	0.00139918	0.00155527	0.13790000
Edolisoma salomonis	0.00011856	0.00009777	0.00014038	0.01170000
Edolisoma schisticeps	0.00008426	0.00006726	0.00010212	0.00830000
Edolisoma sula	0.00010927	0.00008998	0.00013076	0.01080000
Edolisoma tenuirostre	0.00013779	0.00011469	0.00016065	0.01360000
Egretta ardesiaca	0.00014963	0.00012434	0.00017257	0.01480000
Egretta caerulea	0.00015560	0.00013266	0.00018145	0.01540000
Egretta eulophotes	0.00225274	0.00215036	0.00234574	0.20480000
Egretta garzetta	0.00010706	0.00008730	0.00012778	0.01060000
Egretta gularis	0.00011223	0.00009102	0.00013231	0.01110000
Egretta novaehollandiae	0.00014375	0.00012073	0.00016724	0.01420000
Egretta picata	0.00013850	0.00011527	0.00016149	0.01370000
Egretta rufescens	0.00066752	0.00061755	0.00072109	0.06500000
Egretta sacra	0.00015902	0.00013392	0.00018328	0.01570000
Egretta thula	0.00013971	0.00011694	0.00016291	0.01380000
Egretta tricolor	0.00015769	0.00013298	0.00018270	0.01560000
Egretta vinaceigula	0.00220590	0.00210703	0.00230119	0.20110000
Elachura formosa	0.00016781	0.00014249	0.00019335	0.01660000
Elaenia albiceps	0.00015655	0.00013217	0.00018202	0.01550000
Elaenia brachyptera	0.00014666	0.00012293	0.00017152	0.01450000
Elaenia cherriei	0.00012443	0.00010281	0.00014629	0.01230000
Elaenia chiriquensis	0.00013287	0.00011028	0.00015533	0.01310000
Elaenia cristata	0.00016199	0.00013740	0.00018741	0.01600000
Elaenia dayi	0.00015781	0.00013420	0.00018221	0.01560000
Elaenia fallax	0.00011732	0.00009658	0.00013907	0.01160000
Elaenia flavogaster	0.00014677	0.00012278	0.00016994	0.01450000
Elaenia frantzii	0.00014780	0.00012555	0.00017294	0.01460000
Elaenia gigas	0.00016083	0.00013632	0.00018568	0.01590000
Elaenia martinica	0.00015693	0.00013342	0.00018228	0.01550000
Elaenia mesoleuca	0.00015368	0.00013022	0.00017925	0.01520000
Elaenia obscura	0.00011835	0.00009802	0.00014049	0.01170000
Elaenia olivina	0.00012665	0.00010423	0.00014911	0.01250000
Elaenia pallatangae	0.00011147	0.00009059	0.00013140	0.01100000
Elaenia parvirostris	0.00014581	0.00012242	0.00016934	0.01440000
Elaenia pelzelni	0.00014174	0.00011888	0.00016563	0.01400000
Elaenia ridleyana	0.00219595	0.00210232	0.00229336	0.20030000
Elaenia ruficeps	0.00015929	0.00013343	0.00018259	0.01580000
Elaenia sordida	0.00014153	0.00011808	0.00016422	0.01400000
Elaenia spectabilis	0.00015782	0.00013347	0.00018211	0.01560000
Elaenia strepera	0.00015563	0.00013060	0.00017931	0.01540000
Elanoides forficatus	0.00012549	0.00010470	0.00014789	0.01240000
Elanus axillaris	0.00013547	0.00011306	0.00015929	0.01340000
Elanus caeruleus	0.00011851	0.00009813	0.00014114	0.01170000
Elanus leucurus	0.00010741	0.00008678	0.00012725	0.01060000
Elanus scriptus	0.00060774	0.00056037	0.00065696	0.05950000
