status_change	rate_0	rate_1	rate_2	rate_3	rate_4	rate_5	rate_6	rate_7	rate_8	rate_9	rate_10	rate_11	rate_12	rate_13	rate_14	rate_15	rate_16	rate_17	rate_18	rate_19	rate_20	rate_21	rate_22	rate_23	rate_24	rate_25	rate_26	rate_27	rate_28	rate_29	rate_30	rate_31	rate_32	rate_33	rate_34	rate_35	rate_36	rate_37	rate_38	rate_39	rate_40	rate_41	rate_42	rate_43	rate_44	rate_45	rate_46	rate_47	rate_48	rate_49	rate_50	rate_51	rate_52	rate_53	rate_54	rate_55	rate_56	rate_57	rate_58	rate_59	rate_60	rate_61	rate_62	rate_63	rate_64	rate_65	rate_66	rate_67	rate_68	rate_69	rate_70	rate_71	rate_72	rate_73	rate_74	rate_75	rate_76	rate_77	rate_78	rate_79	rate_80	rate_81	rate_82	rate_83	rate_84	rate_85	rate_86	rate_87	rate_88	rate_89	rate_90	rate_91	rate_92	rate_93	rate_94	rate_95	rate_96	rate_97	rate_98	rate_99
NT->DD	0.00430518	0.00388249	0.00491929	0.00298052	0.00361333	0.00530880	0.00259780	0.00597770	0.00317930	0.00662114	0.00545301	0.00468292	0.00545756	0.00458105	0.00271483	0.00540351	0.00418861	0.00296297	0.00375357	0.00522875	0.00372246	0.00280585	0.00339209	0.00337557	0.00500891	0.00581167	0.00450190	0.00377924	0.00466478	0.00438000	0.00425771	0.00510071	0.00572402	0.00474587	0.00659788	0.00586696	0.00358758	0.00344369	0.00441523	0.00356857	0.00373346	0.00487491	0.00514125	0.00539880	0.00391262	0.00663292	0.00425922	0.00391483	0.00288733	0.00295741	0.00496643	0.00315132	0.00536853	0.00554797	0.00441631	0.00399115	0.00686156	0.00504837	0.00413578	0.00445350	0.00300985	0.00353979	0.00447812	0.00333082	0.00411320	0.00335944	0.00293363	0.00338339	0.00559138	0.00425583	0.00324650	0.00484418	0.00395564	0.00425522	0.00598985	0.00499110	0.00364484	0.00534415	0.00622378	0.00456336	0.00435902	0.00412755	0.00354247	0.00393083	0.00430063	0.00349761	0.00290021	0.00529164	0.00429624	0.00327624	0.00267014	0.00381910	0.00379044	0.00393485	0.00491093	0.00507749	0.00447143	0.00554912	0.00471058	0.00424373
NT->EX	0.00001431	0.00007895	0.00004572	0.00012501	0.00009390	0.00004843	0.00003242	0.00000395	0.00017286	0.00009039	0.00044722	0.00010639	0.00007736	0.00065113	0.00010055	0.00005917	0.00017141	0.00038526	0.00006304	0.00046009	0.00004603	0.00003685	0.00058602	0.00007220	0.00007198	0.00051237	0.00002837	0.00022894	0.00060571	0.00008083	0.00009464	0.00007493	0.00001761	0.00016726	0.00017672	0.00021105	0.00002502	0.00010717	0.00008878	0.00031321	0.00036887	0.00009206	0.00003968	0.00023509	0.00008480	0.00011215	0.00021375	0.00004090	0.00000769	0.00010015	0.00040477	0.00069236	0.00091755	0.00023308	0.00018813	0.00011528	0.00001402	0.00080778	0.00024643	0.00070979	0.00003930	0.00004925	0.00032562	0.00031143	0.00016548	0.00025138	0.00085496	0.00013018	0.00030170	0.00013974	0.00054319	0.00016551	0.00006076	0.00011255	0.00060703	0.00026451	0.00005608	0.00009504	0.00004241	0.00039241	0.00021549	0.00001563	0.00000559	0.00004642	0.00068685	0.00037768	0.00012648	0.00013379	0.00009887	0.00003656	0.00002002	0.00016919	0.00022033	0.00002185	0.00010560	0.00003606	0.00019507	0.00012782	0.00025694	0.00009656
VU->LC	0.00543703	0.00581814	0.00742386	0.00709164	0.00635280	0.00587692	0.00625021	0.00630859	0.00675066	0.00738932	0.00716730	0.00681543	0.00733283	0.00686463	0.00744749	0.00691935	0.00690306	0.00610109	0.00571179	0.00455870	0.00656244	0.00469422	0.00751880	0.00685412	0.00689509	0.00623172	0.00827554	0.00695997	0.00739619	0.00689874	0.00496013	0.00741699	0.00663345	0.00576946	0.00746501	0.00729185	0.00507339	0.00618425	0.00769252	0.00714894	0.00562265	0.00568278	0.00655338	0.00745649	0.00849561	0.00662639	0.00631992	0.00612078	0.00671711	0.00810886	0.00752632	0.00564858	0.00563273	0.00590718	0.00601584	0.00612622	0.00732947	0.00509485	0.00793129	0.00703811	0.00753552	0.00636489	0.00682726	0.00546888	0.00662869	0.00542543	0.00572756	0.00747929	0.00561582	0.00693288	0.00652472	0.00804401	0.00484427	0.00661105	0.00840404	0.00585859	0.00753940	0.00405496	0.00674347	0.00671366	0.00647580	0.00784603	0.00650702	0.00682574	0.00741034	0.00761712	0.00554236	0.00613301	0.00572477	0.00541138	0.00758867	0.00786347	0.00560215	0.00571149	0.00611142	0.00757609	0.00684791	0.00624271	0.00602550	0.00607028
VU->NT	0.00807990	0.00602996	0.00614782	0.00703367	0.00593145	0.00713255	0.00481211	0.00758836	0.00621989	0.00736988	0.00624298	0.00499002	0.00466890	0.00402509	0.00711036	0.00599254	0.00654648	0.00883491	0.00728748	0.00604649	0.00629735	0.00460204	0.00587057	0.00586820	0.00548100	0.00587422	0.00585625	0.00729620	0.00631461	0.00551428	0.00611099	0.00564923	0.00756771	0.00709240	0.00755630	0.00596452	0.00799245	0.00649014	0.00489494	0.00647279	0.00541096	0.00884526	0.00524439	0.00572963	0.00666091	0.00477790	0.00579926	0.00708068	0.00466170	0.00619290	0.00669491	0.00625390	0.00677267	0.00453918	0.00592361	0.00653012	0.00518767	0.00576482	0.00685747	0.00802618	0.00594141	0.00664078	0.00515903	0.00620471	0.00559357	0.00677889	0.00660994	0.00801854	0.00717355	0.00557152	0.00749367	0.00605852	0.00673404	0.00718975	0.00699787	0.00692819	0.00764849	0.00573559	0.00660599	0.00684571	0.00707001	0.00601325	0.00758526	0.00560366	0.00694984	0.00735825	0.00615807	0.00576521	0.00492547	0.00665009	0.00792053	0.00544894	0.00526241	0.00706962	0.00753536	0.00588315	0.00719884	0.00896309	0.00685836	0.00757948
VU->EN	0.01178969	0.01102549	0.00923801	0.00898374	0.00961208	0.01222640	0.00920101	0.00831012	0.01221418	0.01045121	0.01123355	0.00945523	0.00973430	0.00940253	0.01069314	0.01023945	0.01002542	0.00883373	0.01010757	0.01068445	0.01262210	0.01107715	0.01083058	0.01136576	0.01366599	0.00971268	0.01192038	0.01082717	0.01009169	0.01060491	0.01039993	0.00916438	0.01098647	0.01092611	0.01002264	0.00976551	0.01132216	0.00998836	0.01091740	0.01018585	0.01163992	0.00872017	0.01187027	0.01038031	0.00956373	0.01263969	0.01114601	0.01137738	0.01149969	0.00984973	0.01088679	0.01201589	0.01279968	0.01148773	0.00926445	0.01000140	0.01158809	0.01147919	0.01024378	0.01248486	0.01151274	0.01146607	0.01062668	0.01206582	0.01141910	0.00985483	0.01042003	0.00889827	0.01037006	0.01229489	0.01020194	0.00969453	0.00982746	0.00961711	0.01109051	0.00878278	0.00919715	0.01129436	0.01198181	0.01113555	0.01100697	0.01107521	0.01035722	0.01163555	0.01259149	0.00867218	0.01038847	0.00908899	0.01204107	0.01036779	0.01080737	0.00959485	0.00950072	0.01102510	0.00925031	0.01022411	0.01016549	0.01250326	0.01164714	0.01124172
VU->CR	0.00111288	0.00101585	0.00123212	0.00087506	0.00167434	0.00130919	0.00075114	0.00110481	0.00103355	0.00076127	0.00081328	0.00104951	0.00123015	0.00115352	0.00105251	0.00092162	0.00052187	0.00111699	0.00089628	0.00192908	0.00131642	0.00096634	0.00054756	0.00224575	0.00058191	0.00123314	0.00113943	0.00064777	0.00066262	0.00165175	0.00118844	0.00154293	0.00104067	0.00085591	0.00075383	0.00131998	0.00107265	0.00149128	0.00133164	0.00178749	0.00060729	0.00100892	0.00064841	0.00057104	0.00171001	0.00117848	0.00194866	0.00051487	0.00163290	0.00148813	0.00185698	0.00180611	0.00168902	0.00055581	0.00151233	0.00142472	0.00077893	0.00092265	0.00226760	0.00132844	0.00081346	0.00150163	0.00119755	0.00148565	0.00086625	0.00061492	0.00078468	0.00180170	0.00070059	0.00097771	0.00073136	0.00139747	0.00119671	0.00179500	0.00237039	0.00152326	0.00107697	0.00057661	0.00162272	0.00079507	0.00072385	0.00137467	0.00085208	0.00103986	0.00116222	0.00123010	0.00078530	0.00140226	0.00096973	0.00147156	0.00081933	0.00162286	0.00132311	0.00154629	0.00074848	0.00138151	0.00122589	0.00154899	0.00121773	0.00039119
VU->DD	0.00300353	0.00329494	0.00378683	0.00335291	0.00289860	0.00367404	0.00267727	0.00340408	0.00480143	0.00279980	0.00436530	0.00298932	0.00382854	0.00261366	0.00340164	0.00360288	0.00395102	0.00300324	0.00389566	0.00226544	0.00296041	0.00278828	0.00242930	0.00460805	0.00408795	0.00314677	0.00277284	0.00346627	0.00373298	0.00345539	0.00433530	0.00287882	0.00387384	0.00300372	0.00271116	0.00361960	0.00299433	0.00299550	0.00316224	0.00407098	0.00291838	0.00377182	0.00340805	0.00403947	0.00409701	0.00380472	0.00391866	0.00331193	0.00206783	0.00448292	0.00310279	0.00380884	0.00250563	0.00359571	0.00517974	0.00351120	0.00350381	0.00276247	0.00468449	0.00356943	0.00381080	0.00364429	0.00389060	0.00435998	0.00316570	0.00323469	0.00254008	0.00264296	0.00369550	0.00274368	0.00308936	0.00243152	0.00293503	0.00250162	0.00454937	0.00334499	0.00390094	0.00379959	0.00245327	0.00411813	0.00331430	0.00467332	0.00421979	0.00284098	0.00277137	0.00399141	0.00295970	0.00270979	0.00309491	0.00330951	0.00278411	0.00439978	0.00344069	0.00299050	0.00367174	0.00389250	0.00443612	0.00232458	0.00249448	0.00351865
VU->EX	0.00001669	0.00012609	0.00037388	0.00002130	0.00002537	0.00009229	0.00001903	0.00001988	0.00002174	0.00011283	0.00011157	0.00000313	0.00016623	0.00000343	0.00001025	0.00008951	0.00005132	0.00029730	0.00041553	0.00014212	0.00007740	0.00003372	0.00024846	0.00004031	0.00000526	0.00009741	0.00002707	0.00001433	0.00006010	0.00021496	0.00005457	0.00005114	0.00005394	0.00011029	0.00017447	0.00048960	0.00000500	0.00004564	0.00011952	0.00025487	0.00016081	0.00017393	0.00046928	0.00000726	0.00000857	0.00001686	0.00005513	0.00016735	0.00001849	0.00013140	0.00005356	0.00006797	0.00030599	0.00006878	0.00016120	0.00013197	0.00031069	0.00010801	0.00023254	0.00043181	0.00011393	0.00003981	0.00021896	0.00013516	0.00006423	0.00007677	0.00006156	0.00000301	0.00011335	0.00027573	0.00002792	0.00005608	0.00037816	0.00013453	0.00000827	0.00000219	0.00030509	0.00006439	0.00000669	0.00000241	0.00003264	0.00002059	0.00009579	0.00003457	0.00009044	0.00000422	0.00005507	0.00001685	0.00000314	0.00002741	0.00005210	0.00026550	0.00057619	0.00008825	0.00008942	0.00020063	0.00020294	0.00002172	0.00030647	0.00006274
EN->LC	0.00154494	0.00136828	0.00088828	0.00056300	0.00140577	0.00093157	0.00063483	0.00085795	0.00210163	0.00090926	0.00166754	0.00076598	0.00101360	0.00101315	0.00209137	0.00068054	0.00123431	0.00212667	0.00212104	0.00229703	0.00165059	0.00119537	0.00121045	0.00106465	0.00201903	0.00102133	0.00157095	0.00163059	0.00163604	0.00069921	0.00140687	0.00095004	0.00090685	0.00071054	0.00103935	0.00138157	0.00125142	0.00221849	0.00199868	0.00070957	0.00081413	0.00066804	0.00172414	0.00048494	0.00199643	0.00160389	0.00105573	0.00079204	0.00090572	0.00131770	0.00087962	0.00119018	0.00117357	0.00122858	0.00178106	0.00117471	0.00129225	0.00231794	0.00237275	0.00119898	0.00226247	0.00131363	0.00181150	0.00072708	0.00098855	0.00120383	0.00103462	0.00216166	0.00197146	0.00083371	0.00071524	0.00102210	0.00154792	0.00219281	0.00136094	0.00107018	0.00130676	0.00102679	0.00151207	0.00107784	0.00053494	0.00167834	0.00194257	0.00119443	0.00089735	0.00116496	0.00072390	0.00168506	0.00233301	0.00119595	0.00063836	0.00129795	0.00091171	0.00128861	0.00134790	0.00203592	0.00080847	0.00116250	0.00187561	0.00145467
EN->NT	0.00273784	0.00249683	0.00266682	0.00183641	0.00148312	0.00194464	0.00191851	0.00196106	0.00315100	0.00361957	0.00203838	0.00247633	0.00216485	0.00208194	0.00251469	0.00332426	0.00286307	0.00245156	0.00310463	0.00369330	0.00243213	0.00208242	0.00221523	0.00375288	0.00258775	0.00276552	0.00173324	0.00142974	0.00161702	0.00178166	0.00178905	0.00353288	0.00364799	0.00298595	0.00144870	0.00169129	0.00210860	0.00243098	0.00252559	0.00238307	0.00173685	0.00249441	0.00220435	0.00232064	0.00158621	0.00156926	0.00215774	0.00145862	0.00257661	0.00261220	0.00206326	0.00332861	0.00245501	0.00197886	0.00196987	0.00227535	0.00203641	0.00227273	0.00141110	0.00229165	0.00197477	0.00292602	0.00231183	0.00160067	0.00408596	0.00225723	0.00235410	0.00302064	0.00272233	0.00236748	0.00251786	0.00249673	0.00193405	0.00161749	0.00301015	0.00389732	0.00438096	0.00222176	0.00223962	0.00273515	0.00142401	0.00193190	0.00146300	0.00309241	0.00287012	0.00178484	0.00211191	0.00236790	0.00174887	0.00227883	0.00164171	0.00336670	0.00301980	0.00269775	0.00229776	0.00349607	0.00246222	0.00296023	0.00290009	0.00154109
EN->VU	0.00932445	0.01239247	0.01073426	0.01020450	0.00966089	0.01064380	0.00972579	0.00858574	0.00856138	0.01092643	0.01100023	0.01161344	0.01242886	0.01159186	0.01406155	0.00994132	0.01266591	0.01047105	0.01017480	0.00997918	0.00983046	0.01277068	0.00907776	0.01147512	0.01177097	0.01193386	0.00943954	0.00835422	0.00891506	0.01013249	0.00894360	0.01005056	0.01052735	0.00828878	0.01040935	0.00966642	0.00925130	0.00889851	0.00959859	0.01033968	0.00800717	0.01095717	0.00856624	0.01024201	0.00947432	0.01059810	0.01105423	0.00777777	0.01155831	0.01065929	0.01216592	0.00903799	0.00945370	0.01025027	0.01102784	0.01138477	0.01168875	0.01288515	0.01049534	0.01343979	0.00940930	0.00910845	0.00986796	0.01018017	0.00884358	0.01065661	0.01078584	0.01175660	0.01277235	0.01251177	0.00855742	0.01127551	0.00999563	0.01181353	0.01028734	0.01083918	0.01202049	0.00968603	0.01040389	0.01222395	0.01025906	0.01040016	0.01082225	0.01007547	0.01013860	0.01053424	0.01012854	0.00854595	0.00933986	0.01115469	0.00873281	0.01111723	0.00977969	0.01086283	0.01117088	0.00992189	0.00966640	0.01014591	0.01181298	0.00968496
