species	CR_p_ext_0	CR_p_ext_1	CR_p_ext_2	CR_p_ext_3	CR_p_ext_4	CR_p_ext_5	CR_p_ext_6	CR_p_ext_7	CR_p_ext_8	CR_p_ext_9	CR_p_ext_10	CR_p_ext_11	CR_p_ext_12	CR_p_ext_13	CR_p_ext_14	CR_p_ext_15	CR_p_ext_16	CR_p_ext_17	CR_p_ext_18	CR_p_ext_19	CR_p_ext_20	CR_p_ext_21	CR_p_ext_22	CR_p_ext_23	CR_p_ext_24	CR_p_ext_25	CR_p_ext_26	CR_p_ext_27	CR_p_ext_28	CR_p_ext_29	CR_p_ext_30	CR_p_ext_31	CR_p_ext_32	CR_p_ext_33	CR_p_ext_34	CR_p_ext_35	CR_p_ext_36	CR_p_ext_37	CR_p_ext_38	CR_p_ext_39	CR_p_ext_40	CR_p_ext_41	CR_p_ext_42	CR_p_ext_43	CR_p_ext_44	CR_p_ext_45	CR_p_ext_46	CR_p_ext_47	CR_p_ext_48	CR_p_ext_49	CR_p_ext_50	CR_p_ext_51	CR_p_ext_52	CR_p_ext_53	CR_p_ext_54	CR_p_ext_55	CR_p_ext_56	CR_p_ext_57	CR_p_ext_58	CR_p_ext_59	CR_p_ext_60	CR_p_ext_61	CR_p_ext_62	CR_p_ext_63	CR_p_ext_64	CR_p_ext_65	CR_p_ext_66	CR_p_ext_67	CR_p_ext_68	CR_p_ext_69	CR_p_ext_70	CR_p_ext_71	CR_p_ext_72	CR_p_ext_73	CR_p_ext_74	CR_p_ext_75	CR_p_ext_76	CR_p_ext_77	CR_p_ext_78	CR_p_ext_79	CR_p_ext_80	CR_p_ext_81	CR_p_ext_82	CR_p_ext_83	CR_p_ext_84	CR_p_ext_85	CR_p_ext_86	CR_p_ext_87	CR_p_ext_88	CR_p_ext_89	CR_p_ext_90	CR_p_ext_91	CR_p_ext_92	CR_p_ext_93	CR_p_ext_94	CR_p_ext_95	CR_p_ext_96	CR_p_ext_97	CR_p_ext_98	CR_p_ext_99
Panthera tigris	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675	0.022869419675
Panthera uncia	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370	0.030194144370
Paracynictis selousi	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230	0.049972636230
Paradoxurus hermaphroditus	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669	0.029617484669
Paradoxurus jerdoni	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519	0.045371184519
Paradoxurus zeylonensis	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655	0.025931343655
Parahyaena brunnea	0.023588507833	0.028283374218	0.029007710206	0.026969497689	0.028548957532	0.021391567915	0.025273312249	0.032067201117	0.021397510918	0.029939843599	0.024590140930	0.024514482873	0.015016041172	0.015769296475	0.025998451158	0.023636768541	0.037653053950	0.020443341902	0.023430636310	0.025276076923	0.016326430777	0.020858581944	0.017922071138	0.016281562648	0.026642974566	0.025237426444	0.017472129306	0.030752720278	0.022299969117	0.022327983075	0.017994651460	0.020677516843	0.018056526307	0.017061846053	0.023265489605	0.016890967991	0.025029654996	0.024716399453	0.034427388906	0.018346136456	0.026541979661	0.028373673864	0.029511568638	0.031430373947	0.028884422259	0.019534234729	0.025054080772	0.026875391594	0.018039609189	0.031615289667	0.023102654514	0.022528265225	0.025732083680	0.024239313195	0.025086722723	0.016248358707	0.025795282513	0.019463478110	0.029854739995	0.022512900165	0.033096024919	0.025942989630	0.018328672594	0.020735040291	0.024870702404	0.017566442508	0.022812971036	0.028266074750	0.026587791359	0.033124491222	0.026342269464	0.023566854747	0.034942792673	0.023086496277	0.021644049878	0.019791918181	0.020445150836	0.020319293824	0.021060107808	0.032445426540	0.025496414073	0.019653869823	0.031234936793	0.019805490211	0.022799464802	0.029963137938	0.023980202925	0.025051364443	0.014310163068	0.036470451929	0.016675201342	0.021355979101	0.021016050398	0.020546964552	0.030736357523	0.025086722723	0.026145542011	0.025100348651	0.029716518234	0.025504857036
Pardofelis marmorata	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491	0.045282279491
Phoca largha	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219	0.016987834219
Phoca vitulina	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327	0.015467383327
Phocarctos hookeri	0.024485906630	0.021731583874	0.025826998480	0.024010105088	0.023853945236	0.021179796568	0.018494453403	0.023685227123	0.024198696339	0.025806806576	0.016836811268	0.037073126097	0.023940449034	0.023056548006	0.031277216116	0.022299969117	0.018941719301	0.021238200207	0.018726791049	0.020337178449	0.025752158785	0.020647952015	0.016567589873	0.016553346525	0.024865349549	0.016238081554	0.021397510918	0.022163072817	0.031863790358	0.021477067668	0.018804519244	0.023265489605	0.018461942817	0.018473751616	0.026423604739	0.028415545370	0.024045085329	0.039909611444	0.031533315136	0.028913336818	0.019079360467	0.025013397586	0.027790136332	0.021073553272	0.034847938304	0.020964565455	0.013172108789	0.032160928429	0.029928210005	0.020642418019	0.024913608348	0.020061714939	0.024870702404	0.020987416477	0.027336425639	0.031133931227	0.022135470869	0.024010105088	0.019352624174	0.016138274636	0.018372394735	0.020002665494	0.019803792689	0.024060108081	0.026282343183	0.021377713735	0.021449155602	0.027162893592	0.030460830692	0.018497414589	0.020901980946	0.016035234477	0.024978245543	0.022360394455	0.036609123477	0.022694216683	0.023251442426	0.024257125974	0.020439724996	0.026001376755	0.024545733121	0.032992065713	0.031728158409	0.019633828985	0.022967167562	0.027975188098	0.020581739262	0.022779235408	0.026655268621	0.019987092898	0.031987297111	0.043855741281	0.026249499795	0.025844330991	0.019524330845	0.019109341423	0.023378480998	0.030801913232	0.015878751735	0.027571280149
Poecilogale albinucha	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031	0.065716729031
Poiana leightoni	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080	0.028173022080
Poiana richardsonii	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463
Potos flavus	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828	0.020079148828
Prionailurus bengalensis	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036	0.035262737036
Prionailurus planiceps	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431	0.042205715431
Prionailurus rubiginosus	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518	0.038423140518
