status_change	rate_0	rate_1	rate_2	rate_3	rate_4	rate_5	rate_6	rate_7	rate_8	rate_9	rate_10	rate_11	rate_12	rate_13	rate_14	rate_15	rate_16	rate_17	rate_18	rate_19	rate_20	rate_21	rate_22	rate_23	rate_24	rate_25	rate_26	rate_27	rate_28	rate_29	rate_30	rate_31	rate_32	rate_33	rate_34	rate_35	rate_36	rate_37	rate_38	rate_39	rate_40	rate_41	rate_42	rate_43	rate_44	rate_45	rate_46	rate_47	rate_48	rate_49	rate_50	rate_51	rate_52	rate_53	rate_54	rate_55	rate_56	rate_57	rate_58	rate_59	rate_60	rate_61	rate_62	rate_63	rate_64	rate_65	rate_66	rate_67	rate_68	rate_69	rate_70	rate_71	rate_72	rate_73	rate_74	rate_75	rate_76	rate_77	rate_78	rate_79	rate_80	rate_81	rate_82	rate_83	rate_84	rate_85	rate_86	rate_87	rate_88	rate_89	rate_90	rate_91	rate_92	rate_93	rate_94	rate_95	rate_96	rate_97	rate_98	rate_99
VU->LC	0.00571249	0.00796742	0.00634285	0.00639116	0.00633575	0.00563433	0.00622990	0.00700819	0.00612850	0.00570056	0.00651491	0.00546012	0.00751853	0.00600106	0.00585936	0.00733520	0.00710216	0.00438046	0.00549540	0.00753997	0.00565520	0.00731952	0.00915721	0.00585813	0.00595039	0.00787925	0.00752424	0.00764212	0.00512280	0.00727753	0.00538683	0.00724394	0.00708367	0.00546983	0.00599916	0.00543196	0.00664115	0.00643915	0.00715406	0.00585522	0.00514111	0.00672858	0.00620950	0.00660734	0.00633925	0.00736991	0.00600682	0.00670856	0.00689631	0.00639218	0.00609155	0.00537890	0.00775146	0.00569712	0.00707772	0.00748961	0.00734906	0.00596652	0.00693882	0.00643737	0.00632332	0.00521482	0.00605780	0.00576683	0.00687968	0.00593672	0.00587176	0.00648436	0.00633929	0.00549275	0.00595957	0.00652701	0.00704349	0.00686027	0.00546724	0.00530773	0.00468316	0.00744548	0.00665486	0.00541867	0.00663099	0.00605352	0.00662721	0.00608925	0.00626343	0.00687327	0.00672667	0.00649267	0.00678703	0.00601863	0.00633885	0.00660427	0.00651338	0.00671431	0.00667306	0.00678894	0.00724785	0.00505884	0.00697761	0.00464613
VU->NT	0.00604768	0.00556308	0.00691415	0.00794336	0.00590925	0.00694922	0.00774401	0.00602669	0.00627087	0.00741104	0.00672995	0.00791128	0.00664173	0.00537684	0.00742307	0.00696068	0.00628997	0.00678615	0.00720320	0.00592292	0.00578148	0.00620823	0.00663597	0.00822705	0.00678291	0.00532168	0.00779928	0.00620641	0.00657526	0.00581302	0.00524700	0.00642117	0.00682026	0.00663424	0.00603515	0.00593560	0.00630014	0.00731180	0.00676886	0.00583899	0.00839782	0.00491091	0.00544191	0.00440702	0.00565382	0.00616685	0.00499799	0.00710016	0.00623839	0.00772162	0.00734688	0.00641279	0.00650222	0.00646942	0.00536280	0.00579343	0.00827991	0.00577722	0.00486046	0.00657021	0.00585616	0.00542778	0.00681239	0.00592132	0.00621876	0.00764513	0.00829060	0.00582473	0.00736855	0.00754370	0.00615567	0.00710579	0.00837173	0.00539266	0.00407184	0.00582369	0.00671077	0.00579754	0.00488533	0.00531449	0.00675617	0.00636014	0.00751972	0.00876168	0.00571515	0.00672599	0.00668964	0.00596100	0.00819693	0.00684562	0.00645934	0.00786601	0.00618265	0.00548977	0.00781216	0.00484088	0.00622201	0.00638252	0.00614138	0.00693922
VU->EN	0.01277300	0.00883799	0.00768300	0.01458078	0.00913141	0.01078144	0.01100249	0.01126295	0.00864235	0.00981583	0.01271040	0.01224648	0.01085552	0.00999690	0.01171826	0.00960318	0.01055474	0.01211214	0.01084535	0.01121355	0.00942960	0.01197892	0.00942969	0.01028754	0.01141644	0.01151964	0.01065122	0.00970715	0.01121827	0.01225705	0.00969237	0.01481790	0.00948541	0.01010450	0.01045075	0.01089692	0.01146108	0.01171336	0.01125297	0.01004646	0.01000374	0.01126847	0.01170145	0.01098168	0.01334914	0.01296169	0.01025175	0.01172943	0.01160463	0.00976740	0.01026890	0.01115024	0.01147530	0.00923977	0.01002649	0.01345258	0.00939908	0.00911635	0.01030881	0.00829884	0.01086501	0.01100877	0.01025716	0.01123398	0.01080295	0.01176952	0.00821497	0.01050055	0.01070224	0.01071036	0.01064895	0.00991329	0.01098282	0.01057527	0.00968702	0.01099267	0.01119355	0.00991100	0.01109029	0.01225631	0.01012901	0.00922786	0.01102479	0.01258302	0.01078064	0.01176382	0.01301667	0.01110735	0.01109031	0.00932467	0.01291512	0.00934057	0.00947030	0.01190978	0.01202688	0.00924710	0.01101361	0.01291508	0.01109016	0.01095021
VU->CR	0.00108290	0.00040730	0.00152504	0.00143513	0.00229252	0.00179126	0.00074401	0.00112828	0.00100725	0.00160811	0.00074430	0.00183953	0.00218395	0.00149711	0.00117073	0.00091728	0.00154245	0.00148973	0.00081715	0.00098544	0.00130914	0.00086425	0.00094262	0.00143479	0.00121428	0.00186321	0.00100910	0.00142869	0.00226580	0.00096478	0.00125557	0.00079198	0.00113034	0.00179158	0.00152619	0.00058532	0.00086395	0.00075576	0.00131820	0.00159000	0.00248417	0.00114530	0.00086743	0.00055903	0.00117250	0.00108318	0.00161465	0.00096216	0.00137507	0.00183472	0.00106889	0.00099758	0.00125449	0.00051180	0.00142549	0.00118619	0.00093654	0.00080725	0.00106793	0.00103485	0.00122267	0.00135702	0.00116986	0.00161581	0.00174381	0.00121417	0.00216150	0.00078712	0.00135499	0.00027237	0.00147211	0.00089726	0.00061616	0.00173562	0.00150683	0.00149989	0.00059696	0.00167738	0.00201673	0.00125907	0.00139617	0.00090685	0.00154491	0.00118199	0.00182586	0.00125805	0.00209218	0.00122497	0.00123151	0.00090747	0.00135563	0.00143121	0.00075171	0.00113856	0.00081113	0.00153232	0.00126035	0.00081478	0.00055888	0.00122365
VU->DD	0.00357068	0.00382249	0.00322673	0.00351781	0.00364744	0.00404638	0.00318025	0.00347883	0.00299351	0.00352835	0.00348203	0.00517180	0.00279758	0.00308927	0.00297812	0.00219465	0.00389102	0.00320566	0.00462453	0.00344926	0.00308572	0.00328912	0.00408229	0.00308301	0.00345223	0.00388287	0.00295423	0.00398312	0.00349458	0.00359007	0.00465757	0.00354866	0.00307132	0.00269047	0.00426018	0.00393328	0.00409422	0.00434027	0.00364426	0.00267858	0.00299708	0.00262384	0.00278599	0.00330983	0.00413742	0.00360445	0.00392197	0.00465458	0.00225409	0.00366389	0.00282456	0.00310313	0.00347152	0.00462256	0.00290253	0.00451606	0.00403512	0.00362073	0.00298718	0.00255106	0.00334723	0.00465817	0.00274006	0.00346071	0.00396919	0.00377610	0.00408543	0.00277899	0.00319176	0.00224770	0.00337618	0.00353040	0.00376617	0.00280838	0.00263553	0.00293228	0.00254157	0.00252111	0.00282255	0.00191069	0.00269827	0.00315492	0.00248489	0.00284052	0.00286863	0.00330062	0.00235647	0.00210615	0.00386391	0.00420064	0.00290685	0.00304112	0.00386974	0.00196101	0.00315521	0.00305319	0.00232576	0.00341842	0.00444680	0.00333644
EN->LC	0.00117984	0.00200041	0.00106577	0.00172951	0.00122759	0.00134452	0.00087481	0.00103743	0.00115225	0.00112519	0.00250190	0.00138823	0.00183358	0.00125037	0.00091196	0.00124218	0.00076583	0.00107227	0.00183493	0.00066192	0.00066694	0.00117340	0.00100348	0.00126495	0.00092643	0.00119379	0.00117384	0.00143693	0.00110064	0.00123778	0.00171758	0.00185333	0.00070641	0.00127281	0.00146906	0.00166175	0.00150744	0.00116020	0.00167183	0.00166679	0.00092855	0.00155113	0.00106124	0.00116904	0.00164395	0.00132182	0.00126656	0.00071524	0.00150088	0.00159930	0.00112567	0.00110389	0.00106429	0.00105776	0.00081332	0.00119715	0.00147479	0.00183789	0.00057807	0.00124590	0.00126700	0.00122565	0.00120894	0.00115227	0.00188392	0.00061135	0.00142781	0.00075720	0.00063000	0.00081995	0.00169310	0.00089060	0.00187077	0.00093205	0.00127389	0.00114399	0.00127142	0.00149187	0.00146720	0.00140234	0.00100730	0.00151045	0.00057062	0.00076810	0.00064700	0.00185638	0.00137673	0.00142962	0.00081642	0.00155802	0.00087272	0.00105933	0.00159628	0.00136858	0.00078743	0.00116703	0.00168399	0.00112829	0.00149788	0.00127990
EN->NT	0.00262816	0.00213411	0.00193661	0.00260935	0.00203479	0.00161007	0.00344510	0.00222254	0.00332848	0.00201253	0.00231095	0.00210829	0.00207112	0.00196490	0.00296574	0.00197645	0.00226066	0.00122819	0.00263543	0.00214166	0.00207865	0.00200807	0.00224529	0.00305684	0.00183008	0.00224328	0.00277550	0.00149384	0.00129910	0.00211680	0.00250336	0.00171277	0.00135538	0.00155571	0.00223183	0.00298684	0.00297356	0.00116689	0.00332214	0.00172034	0.00345206	0.00286881	0.00164671	0.00176729	0.00215401	0.00292969	0.00179044	0.00234296	0.00144555	0.00235959	0.00241564	0.00177488	0.00264600	0.00237963	0.00235787	0.00292365	0.00255083	0.00251727	0.00266951	0.00226327	0.00194442	0.00195809	0.00235802	0.00373979	0.00263031	0.00236815	0.00295135	0.00261160	0.00275946	0.00183582	0.00211135	0.00196253	0.00289672	0.00176292	0.00195157	0.00377242	0.00135186	0.00302991	0.00365848	0.00218657	0.00214058	0.00267255	0.00195781	0.00316334	0.00363008	0.00220629	0.00230971	0.00214097	0.00204644	0.00162042	0.00206927	0.00206011	0.00198209	0.00156668	0.00184506	0.00176409	0.00186815	0.00212248	0.00318799	0.00229384
EN->VU	0.01146207	0.01084941	0.01015743	0.01049645	0.01292711	0.01008757	0.01128355	0.00866200	0.01085680	0.01076096	0.00962360	0.00987501	0.01150317	0.01237767	0.00876457	0.01058556	0.00935666	0.01052817	0.00982280	0.01008288	0.01022465	0.01004589	0.00947804	0.01220035	0.00868273	0.01182910	0.00940837	0.00990494	0.01000631	0.01230468	0.01127589	0.01078923	0.00951671	0.01071575	0.00946387	0.01030486	0.01121940	0.00993189	0.00956617	0.01122077	0.01110811	0.01135500	0.01101332	0.01493466	0.01208725	0.01165386	0.01074266	0.00960804	0.00961098	0.00916321	0.00829838	0.01098328	0.00832308	0.00956823	0.00927031	0.01061332	0.01041865	0.00987889	0.00943313	0.00746619	0.01017050	0.00985317	0.01005451	0.01037187	0.01020351	0.00956277	0.01047597	0.01020388	0.01047658	0.01190953	0.01064243	0.01277813	0.01139508	0.00836475	0.00895524	0.01157982	0.00714776	0.01039792	0.01280311	0.00918788	0.01128966	0.01059299	0.01044715	0.01008037	0.01364204	0.01204389	0.01030266	0.01074283	0.01068849	0.01192909	0.00907186	0.01131498	0.01092698	0.00948762	0.01127176	0.00917159	0.01129488	0.00970788	0.01087094	0.01048730
EN->CR	0.00317803	0.00445303	0.00574372	0.00680568	0.00601564	0.00374890	0.00713647	0.00429769	0.00451729	0.00873790	0.00429791	0.00632571	0.00468818	0.00581771	0.00488585	0.00364973	0.00424685	0.00347846	0.00617069	0.00569368	0.00571262	0.00527268	0.00406987	0.00520587	0.00459032	0.00403149	0.00555368	0.00538465	0.00387533	0.00312969	0.00552286	0.00517512	0.00486122	0.00379188	0.00506808	0.00654211	0.00633103	0.00563921	0.00630049	0.00634152	0.00489485	0.00365034	0.00446669	0.00442873	0.00523773	0.00598831	0.00541537	0.00540048	0.00426330	0.00442969	0.00590693	0.00447070	0.00660238	0.00489902	0.00529706	0.00541194	0.00428954	0.00546678	0.00446189	0.00493587	0.00594645	0.00677698	0.00509130	0.00542308	0.00333759	0.00446034	0.00577106	0.00486104	0.00412182	0.00500774	0.00427499	0.00563824	0.00429759	0.00396457	0.00538770	0.00544814	0.00494122	0.00458438	0.00616111	0.00546280	0.00581597	0.00516229	0.00568060	0.00515946	0.00435508	0.00409880	0.00559314	0.00438284	0.00656569	0.00547506	0.00464664	0.00607137	0.00735420	0.00597908	0.00594713	0.00506898	0.00413058	0.00429548	0.00603632	0.00369328
EN->DD	0.00022474	0.00068126	0.00088805	0.00055993	0.00038560	0.00015668	0.00119872	0.00010709	0.00010842	0.00032131	0.00021590	0.00112788	0.00085798	0.00038908	0.00027794	0.00044861	0.00017497	0.00051485	0.00093010	0.00054799	0.00042160	0.00028691	0.00036293	0.00026121	0.00023774	0.00012064	0.00037388	0.00074608	0.00056697	0.00029249	0.00067179	0.00104384	0.00026952	0.00025929	0.00070262	0.00042880	0.00064864	0.00026507	0.00095530	0.00037746	0.00013312	0.00027721	0.00048495	0.00070370	0.00035348	0.00037975	0.00076122	0.00034402	0.00055023	0.00051939	0.00008864	0.00075169	0.00017635	0.00039805	0.00033536	0.00055534	0.00045815	0.00046181	0.00027471	0.00030669	0.00024324	0.00031341	0.00062108	0.00076328	0.00033492	0.00043751	0.00061460	0.00047322	0.00035488	0.00071910	0.00010718	0.00046902	0.00035271	0.00046681	0.00067872	0.00021326	0.00054178	0.00054570	0.00043087	0.00060398	0.00051411	0.00036464	0.00043006	0.00031733	0.00036956	0.00036886	0.00047916	0.00046185	0.00140544	0.00027516	0.00106722	0.00020013	0.00042049	0.00066151	0.00048090	0.00081121	0.00073498	0.00074095	0.00054306	0.00089983
CR->LC	0.00036642	0.00087385	0.00166270	0.00325167	0.00056581	0.00127730	0.00146250	0.00136843	0.00209644	0.00101566	0.00114229	0.00044167	0.00029962	0.00021910	0.00137363	0.00030904	0.00074228	0.00071413	0.00093058	0.00022204	0.00074165	0.00210591	0.00119011	0.00092582	0.00111042	0.00182544	0.00064933	0.00016602	0.00070077	0.00067773	0.00335304	0.00031048	0.00021539	0.00094130	0.00086563	0.00063363	0.00066684	0.00301223	0.00046795	0.00039815	0.00063225	0.00097930	0.00119093	0.00286840	0.00174938	0.00101034	0.00037989	0.00058296	0.00113294	0.00075727	0.00077726	0.00075656	0.00105910	0.00103990	0.00066925	0.00222131	0.00155861	0.00055863	0.00068981	0.00124843	0.00061320	0.00135675	0.00092595	0.00085584	0.00062204	0.00028841	0.00139151	0.00101586	0.00029371	0.00175562	0.00130850	0.00128996	0.00080745	0.00152395	0.00051921	0.00153183	0.00090840	0.00076538	0.00083889	0.00070050	0.00113672	0.00236565	0.00113871	0.00122150	0.00092613	0.00084104	0.00024257	0.00118347	0.00102354	0.00222217	0.00042318	0.00149726	0.00194775	0.00115574	0.00132306	0.00087505	0.00061427	0.00060726	0.00030497	0.00157779
CR->NT	0.00041964	0.00074817	0.00097908	0.00061727	0.00054031	0.00056890	0.00050105	0.00123292	0.00110993	0.00037206	0.00088496	0.00086378	0.00064477	0.00017493	0.00167610	0.00054991	0.00105884	0.00055514	0.00027200	0.00061084	0.00117102	0.00112213	0.00064478	0.00019831	0.00148262	0.00019113	0.00085263	0.00061173	0.00081221	0.00220363	0.00053961	0.00104041	0.00182252	0.00086548	0.00058402	0.00042664	0.00050421	0.00092089	0.00166731	0.00060757	0.00073287	0.00028705	0.00058663	0.00084299	0.00113154	0.00046932	0.00066748	0.00034393	0.00204394	0.00144925	0.00147179	0.00056547	0.00112584	0.00315041	0.00025254	0.00057464	0.00012502	0.00085643	0.00130779	0.00155517	0.00063422	0.00131300	0.00023294	0.00024779	0.00213225	0.00078209	0.00069013	0.00039031	0.00205192	0.00063765	0.00176503	0.00102799	0.00065315	0.00087054	0.00152073	0.00107242	0.00151911	0.00040372	0.00015956	0.00008995	0.00194891	0.00046755	0.00067866	0.00085637	0.00095056	0.00074291	0.00021548	0.00084259	0.00052983	0.00071940	0.00194648	0.00119485	0.00134772	0.00121031	0.00091015	0.00071029	0.00240865	0.00110798	0.00214000	0.00070385
CR->VU	0.00364206	0.00207121	0.00376150	0.00156562	0.00201113	0.00143646	0.00122482	0.00262978	0.00236655	0.00166710	0.00314476	0.00450732	0.00219792	0.00119857	0.00197388	0.00274542	0.00233826	0.00314389	0.00209408	0.00267466	0.00234212	0.00464554	0.00445455	0.00342749	0.00624367	0.00351956	0.00223797	0.00266673	0.00224976	0.00145614	0.00258123	0.00333275	0.00337703	0.00243789	0.00269687	0.00153593	0.00210149	0.00223839	0.00389803	0.00179454	0.00255976	0.00398248	0.00320827	0.00376295	0.00251960	0.00433239	0.00227077	0.00366625	0.00306793	0.00346604	0.00294572	0.00110187	0.00141189	0.00216374	0.00320330	0.00264060	0.00193311	0.00179253	0.00281453	0.00250125	0.00319603	0.00208404	0.00292938	0.00526017	0.00238240	0.00245210	0.00181313	0.00242664	0.00308078	0.00172614	0.00186138	0.00312149	0.00173380	0.00390085	0.00399050	0.00230134	0.00252644	0.00304574	0.00426231	0.00212525	0.00247469	0.00345573	0.00281407	0.00320680	0.00186215	0.00485806	0.00246722	0.00190980	0.00191660	0.00424467	0.00243437	0.00132155	0.00431527	0.00151586	0.00283503	0.00170795	0.00281799	0.00397258	0.00271963	0.00169841
